Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"803,570","(+/-15,911)"
Sex and Age,Male,"385,250","(+/-9,581)"
Sex and Age,Female,"418,320","(+/-10,107)"
Sex and Age,Under 5 years,"45,195","(+/-4,351)"
Sex and Age,5 to 9 years,"50,981","(+/-4,298)"
Sex and Age,10 to 14 years,"49,346","(+/-4,339)"
Sex and Age,15 to 19 years,"50,160","(+/-4,386)"
Sex and Age,20 to 24 years,"50,728","(+/-4,978)"
Sex and Age,25 to 34 years,"135,851","(+/-7,079)"
Sex and Age,35 to 44 years,"116,147","(+/-6,471)"
Sex and Age,45 to 54 years,"106,182","(+/-5,722)"
Sex and Age,55 to 59 years,"44,879","(+/-3,852)"
Sex and Age,60 to 64 years,"45,936","(+/-3,892)"
Sex and Age,65 to 74 years,"67,131","(+/-3,200)"
Sex and Age,75 to 84 years,"32,127","(+/-2,619)"
Sex and Age,85 years and over,"8,907","(+/-1,723)"
Sex and Age,Median age (years),36.4,(+/-0.6)
Sex and Age,18 years and over,"625,482","(+/-12,159)"
Sex and Age,65 years and over,"108,165","(+/-4,562)"
Race,Total population,"803,570","(+/-15,911)"
Race,One race,"741,223","(+/-16,399)"
Race,White,"231,025","(+/-10,253)"
Race,Black or African American,"411,264","(+/-14,740)"
Race,American Indian and Alaska Native,"3,009","(+/-1,626)"
Race,Asian,"27,496","(+/-5,013)"
Race,Native Hawaiian and Other Pacific Islander,"1,481","(+/-1,231)"
Race,Some other race,"66,948","(+/-7,709)"
Race,Two or more races,"62,347","(+/-7,222)"
Hispanic or Latino and Race,Total population,"803,570","(+/-15,911)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"109,415","(+/-8,177)"
Hispanic or Latino and Race,Mexican,"58,809","(+/-9,126)"
Hispanic or Latino and Race,Puerto Rican,"8,070","(+/-2,143)"
Hispanic or Latino and Race,Cuban,"3,670","(+/-1,566)"
Hispanic or Latino and Race,Other Hispanic or Latino,"38,866","(+/-6,646)"
Hispanic or Latino and Race,Not Hispanic or Latino,"694,155","(+/-16,644)"
Place of Birth,Total population,"803,570","(+/-15,911)"
Place of Birth,Native,"695,828","(+/-15,198)"
Place of Birth,Born in United States,"682,901","(+/-14,907)"
Place of Birth,State of residence,"365,856","(+/-16,112)"
Place of Birth,Different state,"317,045","(+/-12,177)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,927","(+/-2,404)"
Place of Birth,Foreign-born,"107,742","(+/-9,927)"
Ancestry,Total population,"803,570","(+/-15,911)"
Ancestry,American,"66,568","(+/-9,959)"
Ancestry,Arab,"2,841","(+/-1,548)"
Ancestry,Czech,684,(+/-371)
Ancestry,Danish,"1,477",(+/-887)
Ancestry,Dutch,"2,844","(+/-1,274)"
Ancestry,English,"57,139","(+/-6,212)"
Ancestry,French (except Basque),"6,450","(+/-1,700)"
Ancestry,French Canadian,475,(+/-290)
Ancestry,German,"36,791","(+/-6,136)"
Ancestry,Greek,"1,303",(+/-875)
Ancestry,Hungarian,"1,106",(+/-714)
Ancestry,Irish,"35,514","(+/-4,120)"
Ancestry,Italian,"14,180","(+/-2,419)"
Ancestry,Lithuanian,524,(+/-332)
Ancestry,Norwegian,"2,550","(+/-1,292)"
Ancestry,Polish,"6,989","(+/-1,582)"
Ancestry,Portuguese,"1,236",(+/-777)
Ancestry,Russian,"3,137","(+/-1,178)"
Ancestry,Scotch-Irish,"6,747","(+/-2,025)"
Ancestry,Scottish,"13,254","(+/-2,201)"
Ancestry,Slovak,421,(+/-498)
Ancestry,Subsaharan African,"32,870","(+/-6,572)"
Ancestry,Swedish,989,(+/-510)
Ancestry,Swiss,560,(+/-373)
Ancestry,Ukrainian,716,(+/-387)
Ancestry,Welsh,"1,565",(+/-624)
Ancestry,West Indian (excluding Hispanic origin groups),"20,002","(+/-4,585)"
Veteran Status,Civilian population 18 years and over,"624,176","(+/-12,359)"
Veteran Status,Civilian veterans,"40,337","(+/-4,343)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"798,558","(+/-16,104)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"82,841","(+/-6,534)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"177,924","(+/-8,340)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,358","(+/-2,463)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"514,290","(+/-12,180)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"41,883","(+/-4,423)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"106,344","(+/-4,582)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"31,600","(+/-2,969)"
Residence 1 Year Ago,Population 1 year and over,"794,923","(+/-15,374)"
Residence 1 Year Ago,Same house,"678,156","(+/-17,352)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"116,767","(+/-10,503)"
Residence 1 Year Ago,Different house in the U.S.,"108,967","(+/-9,933)"
Residence 1 Year Ago,Same county,"44,295","(+/-6,029)"
Residence 1 Year Ago,Different county,"64,672","(+/-8,168)"
Residence 1 Year Ago,Same state,"43,206","(+/-7,543)"
Residence 1 Year Ago,Different state,"21,466","(+/-4,897)"
Residence 1 Year Ago,Abroad,"7,800","(+/-3,103)"
