Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"767,466","(+/-10,771)"
Sex and Age,Male,"377,027","(+/-6,089)"
Sex and Age,Female,"390,439","(+/-7,317)"
Sex and Age,Under 5 years,"45,579","(+/-2,859)"
Sex and Age,5 to 9 years,"47,092","(+/-4,442)"
Sex and Age,10 to 14 years,"52,941","(+/-4,324)"
Sex and Age,15 to 19 years,"51,858","(+/-3,375)"
Sex and Age,20 to 24 years,"48,259","(+/-3,444)"
Sex and Age,25 to 34 years,"96,973","(+/-4,672)"
Sex and Age,35 to 44 years,"99,038","(+/-4,814)"
Sex and Age,45 to 54 years,"93,173","(+/-4,604)"
Sex and Age,55 to 59 years,"45,201","(+/-3,036)"
Sex and Age,60 to 64 years,"48,381","(+/-3,033)"
Sex and Age,65 to 74 years,"83,786","(+/-2,698)"
Sex and Age,75 to 84 years,"42,510","(+/-1,954)"
Sex and Age,85 years and over,"12,675","(+/-1,569)"
Sex and Age,Median age (years),39.2,(+/-0.7)
Sex and Age,18 years and over,"589,794","(+/-7,501)"
Sex and Age,65 years and over,"138,971","(+/-3,157)"
Race,Total population,"767,466","(+/-10,771)"
Race,One race,"713,767","(+/-10,763)"
Race,White,"528,099","(+/-9,610)"
Race,Black or African American,"161,388","(+/-6,957)"
Race,American Indian and Alaska Native,"4,284",(+/-950)
Race,Asian,"8,207","(+/-2,019)"
Race,Native Hawaiian and Other Pacific Islander,231,(+/-425)
Race,Some other race,"11,558","(+/-2,948)"
Race,Two or more races,"53,699","(+/-5,272)"
Hispanic or Latino and Race,Total population,"767,466","(+/-10,771)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"40,711","(+/-3,039)"
Hispanic or Latino and Race,Mexican,"25,296","(+/-3,269)"
Hispanic or Latino and Race,Puerto Rican,"3,208","(+/-1,175)"
Hispanic or Latino and Race,Cuban,"1,742","(+/-1,109)"
Hispanic or Latino and Race,Other Hispanic or Latino,"10,465","(+/-2,060)"
Hispanic or Latino and Race,Not Hispanic or Latino,"726,755","(+/-10,452)"
Place of Birth,Total population,"767,466","(+/-10,771)"
Place of Birth,Native,"742,921","(+/-11,166)"
Place of Birth,Born in United States,"735,539","(+/-11,253)"
Place of Birth,State of residence,"555,073","(+/-12,467)"
Place of Birth,Different state,"180,466","(+/-7,414)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,382","(+/-1,331)"
Place of Birth,Foreign-born,"24,545","(+/-2,787)"
Ancestry,Total population,"767,466","(+/-10,771)"
Ancestry,American,"93,248","(+/-8,044)"
Ancestry,Arab,"2,841","(+/-1,507)"
Ancestry,Czech,"1,556","(+/-1,075)"
Ancestry,Danish,381,(+/-302)
Ancestry,Dutch,"4,069","(+/-1,664)"
Ancestry,English,"81,221","(+/-6,310)"
Ancestry,French (except Basque),"33,373","(+/-4,746)"
Ancestry,French Canadian,"9,447","(+/-2,480)"
Ancestry,German,"44,810","(+/-5,045)"
Ancestry,Greek,"1,414",(+/-856)
Ancestry,Hungarian,454,(+/-388)
Ancestry,Irish,"62,198","(+/-5,477)"
Ancestry,Italian,"16,541","(+/-3,866)"
Ancestry,Lithuanian,503,(+/-493)
Ancestry,Norwegian,"1,758",(+/-781)
Ancestry,Polish,"3,247","(+/-1,368)"
Ancestry,Portuguese,465,(+/-368)
Ancestry,Russian,919,(+/-491)
Ancestry,Scotch-Irish,"6,508","(+/-1,650)"
Ancestry,Scottish,"14,159","(+/-2,742)"
Ancestry,Slovak,789,(+/-747)
Ancestry,Subsaharan African,"5,809","(+/-2,264)"
Ancestry,Swedish,"1,273",(+/-809)
Ancestry,Swiss,916,(+/-650)
Ancestry,Ukrainian,942,"(+/-1,098)"
Ancestry,Welsh,"1,497",(+/-685)
Ancestry,West Indian (excluding Hispanic origin groups),"1,432",(+/-819)
Veteran Status,Civilian population 18 years and over,"580,169","(+/-7,767)"
Veteran Status,Civilian veterans,"48,891","(+/-2,949)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"738,850","(+/-11,030)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"124,748","(+/-6,230)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"177,588","(+/-6,282)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"13,009","(+/-2,338)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"427,451","(+/-7,764)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,437","(+/-4,108)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"133,811","(+/-3,186)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,302","(+/-3,291)"
Residence 1 Year Ago,Population 1 year and over,"758,969","(+/-10,565)"
Residence 1 Year Ago,Same house,"682,552","(+/-12,121)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"76,417","(+/-7,484)"
Residence 1 Year Ago,Different house in the U.S.,"71,895","(+/-7,594)"
Residence 1 Year Ago,Same county,"33,111","(+/-4,924)"
Residence 1 Year Ago,Different county,"38,784","(+/-5,814)"
Residence 1 Year Ago,Same state,"20,629","(+/-4,376)"
Residence 1 Year Ago,Different state,"18,155","(+/-3,527)"
Residence 1 Year Ago,Abroad,"4,522","(+/-1,124)"
