Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"759,259","(+/-3,822)"
Sex and Age,Male,"380,645","(+/-3,245)"
Sex and Age,Female,"378,614","(+/-3,712)"
Sex and Age,Under 5 years,"41,834","(+/-1,990)"
Sex and Age,5 to 9 years,"52,855","(+/-3,161)"
Sex and Age,10 to 14 years,"44,383","(+/-3,155)"
Sex and Age,15 to 19 years,"51,826","(+/-2,519)"
Sex and Age,20 to 24 years,"52,141","(+/-2,591)"
Sex and Age,25 to 34 years,"96,378","(+/-3,325)"
Sex and Age,35 to 44 years,"98,715","(+/-3,301)"
Sex and Age,45 to 54 years,"81,497","(+/-2,776)"
Sex and Age,55 to 59 years,"41,280","(+/-2,881)"
Sex and Age,60 to 64 years,"48,801","(+/-2,926)"
Sex and Age,65 to 74 years,"86,210","(+/-2,092)"
Sex and Age,75 to 84 years,"50,678","(+/-2,024)"
Sex and Age,85 years and over,"12,661","(+/-1,460)"
Sex and Age,Median age (years),39.2,(+/-0.4)
Sex and Age,18 years and over,"590,270","(+/-3,104)"
Sex and Age,65 years and over,"149,549","(+/-2,677)"
Race,Total population,"759,259","(+/-3,822)"
Race,One race,"638,985","(+/-9,441)"
Race,White,"478,754","(+/-6,882)"
Race,Black or African American,"15,081","(+/-1,875)"
Race,American Indian and Alaska Native,"15,498","(+/-3,123)"
Race,Asian,"49,488","(+/-2,809)"
Race,Native Hawaiian and Other Pacific Islander,"3,043","(+/-1,451)"
Race,Some other race,"77,121","(+/-7,406)"
Race,Two or more races,"120,274","(+/-8,929)"
Hispanic or Latino and Race,Total population,"759,259","(+/-3,822)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"186,739","(+/-2,658)"
Hispanic or Latino and Race,Mexican,"158,606","(+/-6,655)"
Hispanic or Latino and Race,Puerto Rican,"2,637","(+/-1,300)"
Hispanic or Latino and Race,Cuban,"1,096",(+/-803)
Hispanic or Latino and Race,Other Hispanic or Latino,"24,400","(+/-5,414)"
Hispanic or Latino and Race,Not Hispanic or Latino,"572,520","(+/-3,590)"
Place of Birth,Total population,"759,259","(+/-3,822)"
Place of Birth,Native,"671,048","(+/-7,519)"
Place of Birth,Born in United States,"661,897","(+/-7,873)"
Place of Birth,State of residence,"536,639","(+/-8,807)"
Place of Birth,Different state,"125,258","(+/-6,059)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,151","(+/-2,386)"
Place of Birth,Foreign-born,"88,211","(+/-6,618)"
Ancestry,Total population,"759,259","(+/-3,822)"
Ancestry,American,"31,940","(+/-5,497)"
Ancestry,Arab,"1,065",(+/-667)
Ancestry,Czech,"2,478","(+/-1,068)"
Ancestry,Danish,"2,933","(+/-1,090)"
Ancestry,Dutch,"6,371","(+/-1,682)"
Ancestry,English,"82,322","(+/-6,747)"
Ancestry,French (except Basque),"12,523","(+/-2,556)"
Ancestry,French Canadian,"1,573",(+/-588)
Ancestry,German,"78,276","(+/-5,620)"
Ancestry,Greek,"4,089","(+/-1,886)"
Ancestry,Hungarian,"1,830","(+/-1,013)"
Ancestry,Irish,"81,608","(+/-6,083)"
Ancestry,Italian,"36,287","(+/-4,744)"
Ancestry,Lithuanian,436,(+/-226)
Ancestry,Norwegian,"9,586","(+/-1,694)"
Ancestry,Polish,"5,277","(+/-1,356)"
Ancestry,Portuguese,"9,824","(+/-2,180)"
Ancestry,Russian,"3,302","(+/-1,256)"
Ancestry,Scotch-Irish,"5,662","(+/-1,674)"
Ancestry,Scottish,"21,734","(+/-4,026)"
Ancestry,Slovak,159,(+/-154)
Ancestry,Subsaharan African,"3,586","(+/-1,313)"
Ancestry,Swedish,"8,611","(+/-2,086)"
Ancestry,Swiss,"1,130",(+/-479)
Ancestry,Ukrainian,"1,054",(+/-776)
Ancestry,Welsh,"3,354","(+/-1,787)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,021",(+/-567)
Veteran Status,Civilian population 18 years and over,"587,969","(+/-3,253)"
Veteran Status,Civilian veterans,"38,412","(+/-2,989)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"746,551","(+/-4,107)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"125,549","(+/-6,182)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"168,658","(+/-2,577)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"11,442","(+/-2,379)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"431,176","(+/-2,858)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"59,907","(+/-3,938)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"146,717","(+/-2,676)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"54,200","(+/-3,516)"
Residence 1 Year Ago,Population 1 year and over,"752,074","(+/-4,259)"
Residence 1 Year Ago,Same house,"659,781","(+/-9,692)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"92,293","(+/-8,649)"
Residence 1 Year Ago,Different house in the U.S.,"87,416","(+/-7,923)"
Residence 1 Year Ago,Same county,"43,176","(+/-5,376)"
Residence 1 Year Ago,Different county,"44,240","(+/-5,585)"
Residence 1 Year Ago,Same state,"37,405","(+/-5,069)"
Residence 1 Year Ago,Different state,"6,835","(+/-1,977)"
Residence 1 Year Ago,Abroad,"4,877","(+/-2,887)"
