Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"915,903","(+/-12,170)"
Sex and Age,Male,"455,073","(+/-8,079)"
Sex and Age,Female,"460,830","(+/-9,791)"
Sex and Age,Under 5 years,"46,827","(+/-4,560)"
Sex and Age,5 to 9 years,"49,717","(+/-4,971)"
Sex and Age,10 to 14 years,"61,280","(+/-5,082)"
Sex and Age,15 to 19 years,"65,387","(+/-5,976)"
Sex and Age,20 to 24 years,"45,626","(+/-4,759)"
Sex and Age,25 to 34 years,"109,447","(+/-7,459)"
Sex and Age,35 to 44 years,"116,345","(+/-7,197)"
Sex and Age,45 to 54 years,"113,456","(+/-6,466)"
Sex and Age,55 to 59 years,"50,825","(+/-4,091)"
Sex and Age,60 to 64 years,"57,734","(+/-3,915)"
Sex and Age,65 to 74 years,"110,411","(+/-5,333)"
Sex and Age,75 to 84 years,"71,807","(+/-3,818)"
Sex and Age,85 years and over,"17,041","(+/-2,314)"
Sex and Age,Median age (years),42.2,(+/-0.9)
Sex and Age,18 years and over,"715,214","(+/-11,400)"
Sex and Age,65 years and over,"199,259","(+/-6,270)"
Race,Total population,"915,903","(+/-12,170)"
Race,One race,"767,585","(+/-14,424)"
Race,White,"559,000","(+/-13,908)"
Race,Black or African American,"48,259","(+/-7,723)"
Race,American Indian and Alaska Native,"17,701","(+/-3,872)"
Race,Asian,"26,133","(+/-4,328)"
Race,Native Hawaiian and Other Pacific Islander,"1,434","(+/-1,067)"
Race,Some other race,"115,058","(+/-12,635)"
Race,Two or more races,"148,318","(+/-11,168)"
Hispanic or Latino and Race,Total population,"915,903","(+/-12,170)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"284,789","(+/-15,679)"
Hispanic or Latino and Race,Mexican,"246,190","(+/-14,058)"
Hispanic or Latino and Race,Puerto Rican,"7,406","(+/-3,048)"
Hispanic or Latino and Race,Cuban,"5,400","(+/-2,518)"
Hispanic or Latino and Race,Other Hispanic or Latino,"25,793","(+/-5,641)"
Hispanic or Latino and Race,Not Hispanic or Latino,"631,114","(+/-12,701)"
Place of Birth,Total population,"915,903","(+/-12,170)"
Place of Birth,Native,"817,765","(+/-12,552)"
Place of Birth,Born in United States,"801,901","(+/-12,656)"
Place of Birth,State of residence,"293,045","(+/-13,010)"
Place of Birth,Different state,"508,856","(+/-11,916)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,864","(+/-3,488)"
Place of Birth,Foreign-born,"98,138","(+/-7,146)"
Ancestry,Total population,"915,903","(+/-12,170)"
Ancestry,American,"56,643","(+/-8,147)"
Ancestry,Arab,"4,240","(+/-2,643)"
Ancestry,Czech,"2,515","(+/-1,002)"
Ancestry,Danish,"7,440","(+/-2,956)"
Ancestry,Dutch,"8,795","(+/-1,530)"
Ancestry,English,"95,986","(+/-8,010)"
Ancestry,French (except Basque),"15,378","(+/-2,559)"
Ancestry,French Canadian,"3,363","(+/-1,240)"
Ancestry,German,"117,285","(+/-8,285)"
Ancestry,Greek,"1,324",(+/-653)
Ancestry,Hungarian,"2,518",(+/-952)
Ancestry,Irish,"83,546","(+/-9,039)"
Ancestry,Italian,"39,057","(+/-7,133)"
Ancestry,Lithuanian,"1,195",(+/-572)
Ancestry,Norwegian,"15,716","(+/-3,146)"
Ancestry,Polish,"17,452","(+/-3,496)"
Ancestry,Portuguese,"2,784",(+/-998)
Ancestry,Russian,"3,421","(+/-1,170)"
Ancestry,Scotch-Irish,"5,627","(+/-1,623)"
Ancestry,Scottish,"19,849","(+/-3,213)"
Ancestry,Slovak,"1,221",(+/-790)
Ancestry,Subsaharan African,"5,316","(+/-2,709)"
Ancestry,Swedish,"11,773","(+/-2,172)"
Ancestry,Swiss,"1,255",(+/-556)
Ancestry,Ukrainian,"1,115",(+/-634)
Ancestry,Welsh,"5,085","(+/-1,432)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,940","(+/-1,178)"
Veteran Status,Civilian population 18 years and over,"707,367","(+/-11,504)"
Veteran Status,Civilian veterans,"71,315","(+/-4,598)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"890,877","(+/-12,495)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"130,942","(+/-7,395)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"200,475","(+/-9,413)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,863","(+/-2,631)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"492,688","(+/-10,459)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,507","(+/-4,931)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"197,714","(+/-6,276)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,572","(+/-3,826)"
Residence 1 Year Ago,Population 1 year and over,"905,548","(+/-11,745)"
Residence 1 Year Ago,Same house,"797,489","(+/-14,076)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"108,059","(+/-9,666)"
Residence 1 Year Ago,Different house in the U.S.,"103,896","(+/-9,407)"
Residence 1 Year Ago,Same county,"62,749","(+/-9,635)"
Residence 1 Year Ago,Different county,"41,147","(+/-6,296)"
Residence 1 Year Ago,Same state,"9,004","(+/-2,888)"
Residence 1 Year Ago,Different state,"32,143","(+/-5,326)"
Residence 1 Year Ago,Abroad,"4,163","(+/-1,559)"
