Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"816,162","(+/-18,106)"
Sex and Age,Male,"402,984","(+/-11,552)"
Sex and Age,Female,"413,178","(+/-12,453)"
Sex and Age,Under 5 years,"48,407","(+/-5,359)"
Sex and Age,5 to 9 years,"64,148","(+/-6,171)"
Sex and Age,10 to 14 years,"57,260","(+/-5,465)"
Sex and Age,15 to 19 years,"59,374","(+/-5,174)"
Sex and Age,20 to 24 years,"55,159","(+/-6,590)"
Sex and Age,25 to 34 years,"111,273","(+/-7,257)"
Sex and Age,35 to 44 years,"107,371","(+/-6,247)"
Sex and Age,45 to 54 years,"95,876","(+/-6,418)"
Sex and Age,55 to 59 years,"47,196","(+/-4,410)"
Sex and Age,60 to 64 years,"49,372","(+/-4,420)"
Sex and Age,65 to 74 years,"71,260","(+/-4,609)"
Sex and Age,75 to 84 years,"39,171","(+/-2,861)"
Sex and Age,85 years and over,"10,295","(+/-1,567)"
Sex and Age,Median age (years),36.2,(+/-0.7)
Sex and Age,18 years and over,"610,554","(+/-13,840)"
Sex and Age,65 years and over,"120,726","(+/-5,039)"
Race,Total population,"816,162","(+/-18,106)"
Race,One race,"642,774","(+/-20,677)"
Race,White,"420,316","(+/-16,639)"
Race,Black or African American,"97,624","(+/-11,123)"
Race,American Indian and Alaska Native,"8,038","(+/-3,292)"
Race,Asian,"31,932","(+/-7,287)"
Race,Native Hawaiian and Other Pacific Islander,955,"(+/-1,283)"
Race,Some other race,"83,909","(+/-14,962)"
Race,Two or more races,"173,388","(+/-16,330)"
Hispanic or Latino and Race,Total population,"816,162","(+/-18,106)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"295,507","(+/-15,136)"
Hispanic or Latino and Race,Mexican,"226,944","(+/-16,971)"
Hispanic or Latino and Race,Puerto Rican,"6,106","(+/-2,587)"
Hispanic or Latino and Race,Cuban,"6,137","(+/-3,265)"
Hispanic or Latino and Race,Other Hispanic or Latino,"56,320","(+/-10,272)"
Hispanic or Latino and Race,Not Hispanic or Latino,"520,655","(+/-17,939)"
Place of Birth,Total population,"816,162","(+/-18,106)"
Place of Birth,Native,"697,534","(+/-17,166)"
Place of Birth,Born in United States,"685,941","(+/-17,756)"
Place of Birth,State of residence,"527,493","(+/-17,227)"
Place of Birth,Different state,"158,448","(+/-9,533)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,593","(+/-3,267)"
Place of Birth,Foreign-born,"118,628","(+/-10,737)"
Ancestry,Total population,"816,162","(+/-18,106)"
Ancestry,American,"42,766","(+/-6,258)"
Ancestry,Arab,"2,437","(+/-1,748)"
Ancestry,Czech,"2,945","(+/-1,174)"
Ancestry,Danish,962,(+/-663)
Ancestry,Dutch,"3,714","(+/-1,659)"
Ancestry,English,"61,405","(+/-6,350)"
Ancestry,French (except Basque),"18,222","(+/-4,658)"
Ancestry,French Canadian,"5,120","(+/-1,616)"
Ancestry,German,"58,022","(+/-6,049)"
Ancestry,Greek,"1,498",(+/-900)
Ancestry,Hungarian,"2,335","(+/-1,947)"
Ancestry,Irish,"59,963","(+/-6,845)"
Ancestry,Italian,"14,132","(+/-3,200)"
Ancestry,Lithuanian,463,(+/-392)
Ancestry,Norwegian,"3,713","(+/-2,112)"
Ancestry,Polish,"7,348","(+/-2,454)"
Ancestry,Portuguese,828,(+/-558)
Ancestry,Russian,"2,313","(+/-1,873)"
Ancestry,Scotch-Irish,"5,871","(+/-1,607)"
Ancestry,Scottish,"13,017","(+/-2,616)"
Ancestry,Slovak,0,(+/-242)
Ancestry,Subsaharan African,"7,908","(+/-3,492)"
Ancestry,Swedish,"2,274",(+/-930)
Ancestry,Swiss,"1,553",(+/-917)
Ancestry,Ukrainian,312,(+/-226)
Ancestry,Welsh,"2,665","(+/-1,250)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,716","(+/-1,538)"
Veteran Status,Civilian population 18 years and over,"609,690","(+/-13,818)"
Veteran Status,Civilian veterans,"35,889","(+/-3,464)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"803,778","(+/-18,185)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"114,303","(+/-7,899)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"205,541","(+/-9,885)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,199","(+/-2,677)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"480,813","(+/-13,739)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,740","(+/-5,829)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"117,424","(+/-4,951)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,364","(+/-3,636)"
Residence 1 Year Ago,Population 1 year and over,"807,749","(+/-18,658)"
Residence 1 Year Ago,Same house,"701,827","(+/-20,893)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"105,922","(+/-12,045)"
Residence 1 Year Ago,Different house in the U.S.,"99,807","(+/-11,879)"
Residence 1 Year Ago,Same county,"58,139","(+/-9,375)"
Residence 1 Year Ago,Different county,"41,668","(+/-7,037)"
Residence 1 Year Ago,Same state,"31,883","(+/-7,008)"
Residence 1 Year Ago,Different state,"9,785","(+/-2,853)"
Residence 1 Year Ago,Abroad,"6,115","(+/-2,927)"
