Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"821,178","(+/-11,035)"
Sex and Age,Male,"412,563","(+/-6,742)"
Sex and Age,Female,"408,615","(+/-5,723)"
Sex and Age,Under 5 years,"51,742","(+/-2,578)"
Sex and Age,5 to 9 years,"55,484","(+/-3,964)"
Sex and Age,10 to 14 years,"63,874","(+/-3,513)"
Sex and Age,15 to 19 years,"62,423","(+/-2,735)"
Sex and Age,20 to 24 years,"47,357","(+/-2,823)"
Sex and Age,25 to 34 years,"83,406","(+/-3,660)"
Sex and Age,35 to 44 years,"128,428","(+/-4,181)"
Sex and Age,45 to 54 years,"120,923","(+/-3,792)"
Sex and Age,55 to 59 years,"52,515","(+/-2,937)"
Sex and Age,60 to 64 years,"46,013","(+/-3,493)"
Sex and Age,65 to 74 years,"62,269","(+/-2,320)"
Sex and Age,75 to 84 years,"37,241","(+/-2,116)"
Sex and Age,85 years and over,"9,503","(+/-1,448)"
Sex and Age,Median age (years),39.1,(+/-0.5)
Sex and Age,18 years and over,"608,535","(+/-7,662)"
Sex and Age,65 years and over,"109,013","(+/-2,701)"
Race,Total population,"821,178","(+/-11,035)"
Race,One race,"702,862","(+/-13,292)"
Race,White,"430,901","(+/-6,747)"
Race,Black or African American,"69,703","(+/-5,290)"
Race,American Indian and Alaska Native,"3,075","(+/-1,443)"
Race,Asian,"136,903","(+/-5,741)"
Race,Native Hawaiian and Other Pacific Islander,475,(+/-536)
Race,Some other race,"61,805","(+/-8,927)"
Race,Two or more races,"118,316","(+/-9,976)"
Hispanic or Latino and Race,Total population,"821,178","(+/-11,035)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"155,160","(+/-8,230)"
Hispanic or Latino and Race,Mexican,"22,759","(+/-5,715)"
Hispanic or Latino and Race,Puerto Rican,"12,569","(+/-3,849)"
Hispanic or Latino and Race,Cuban,"4,032","(+/-1,959)"
Hispanic or Latino and Race,Other Hispanic or Latino,"115,800","(+/-8,848)"
Hispanic or Latino and Race,Not Hispanic or Latino,"666,018","(+/-7,985)"
Place of Birth,Total population,"821,178","(+/-11,035)"
Place of Birth,Native,"615,557","(+/-11,562)"
Place of Birth,Born in United States,"595,276","(+/-11,480)"
Place of Birth,State of residence,"317,031","(+/-10,540)"
Place of Birth,Different state,"278,245","(+/-8,672)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","20,281","(+/-2,942)"
Place of Birth,Foreign-born,"205,621","(+/-8,989)"
Ancestry,Total population,"821,178","(+/-11,035)"
Ancestry,American,"37,198","(+/-5,383)"
Ancestry,Arab,"9,035","(+/-3,117)"
Ancestry,Czech,"2,023","(+/-1,012)"
Ancestry,Danish,"2,292","(+/-1,230)"
Ancestry,Dutch,"5,577","(+/-1,438)"
Ancestry,English,"87,503","(+/-7,319)"
Ancestry,French (except Basque),"10,166","(+/-2,016)"
Ancestry,French Canadian,"2,680","(+/-1,081)"
Ancestry,German,"82,852","(+/-6,745)"
Ancestry,Greek,"5,050","(+/-1,569)"
Ancestry,Hungarian,"2,661","(+/-1,250)"
Ancestry,Irish,"83,043","(+/-6,814)"
Ancestry,Italian,"39,826","(+/-4,462)"
Ancestry,Lithuanian,"2,171","(+/-1,000)"
Ancestry,Norwegian,"5,967","(+/-1,821)"
Ancestry,Polish,"17,619","(+/-3,303)"
Ancestry,Portuguese,"4,579","(+/-2,331)"
Ancestry,Russian,"3,012",(+/-810)
Ancestry,Scotch-Irish,"6,649","(+/-1,579)"
Ancestry,Scottish,"20,509","(+/-2,977)"
Ancestry,Slovak,"2,335","(+/-1,639)"
Ancestry,Subsaharan African,"20,897","(+/-4,613)"
Ancestry,Swedish,"4,789","(+/-1,092)"
Ancestry,Swiss,"2,255","(+/-1,547)"
Ancestry,Ukrainian,"2,697","(+/-1,224)"
Ancestry,Welsh,"4,803","(+/-1,144)"
Ancestry,West Indian (excluding Hispanic origin groups),"4,151","(+/-1,516)"
Veteran Status,Civilian population 18 years and over,"605,670","(+/-7,761)"
Veteran Status,Civilian veterans,"44,400","(+/-3,589)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"815,972","(+/-11,119)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"65,160","(+/-4,336)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"212,502","(+/-5,824)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,925","(+/-1,724)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"495,947","(+/-7,673)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"30,983","(+/-3,595)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"107,523","(+/-2,685)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"26,252","(+/-2,447)"
Residence 1 Year Ago,Population 1 year and over,"811,689","(+/-11,233)"
Residence 1 Year Ago,Same house,"737,609","(+/-12,085)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"74,080","(+/-6,782)"
Residence 1 Year Ago,Different house in the U.S.,"66,970","(+/-6,335)"
Residence 1 Year Ago,Same county,"26,254","(+/-5,748)"
Residence 1 Year Ago,Different county,"40,716","(+/-5,405)"
Residence 1 Year Ago,Same state,"26,253","(+/-5,236)"
Residence 1 Year Ago,Different state,"14,463","(+/-3,023)"
Residence 1 Year Ago,Abroad,"7,110","(+/-2,497)"
