Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"786,415","(+/-4,691)"
Sex and Age,Male,"386,276","(+/-3,976)"
Sex and Age,Female,"400,139","(+/-3,438)"
Sex and Age,Under 5 years,"41,197","(+/-1,752)"
Sex and Age,5 to 9 years,"51,392","(+/-3,627)"
Sex and Age,10 to 14 years,"51,689","(+/-3,639)"
Sex and Age,15 to 19 years,"57,057","(+/-3,377)"
Sex and Age,20 to 24 years,"58,814","(+/-3,738)"
Sex and Age,25 to 34 years,"102,774","(+/-4,622)"
Sex and Age,35 to 44 years,"107,138","(+/-3,887)"
Sex and Age,45 to 54 years,"90,555","(+/-2,931)"
Sex and Age,55 to 59 years,"45,076","(+/-3,346)"
Sex and Age,60 to 64 years,"45,177","(+/-2,937)"
Sex and Age,65 to 74 years,"81,717","(+/-1,877)"
Sex and Age,75 to 84 years,"41,855","(+/-1,994)"
Sex and Age,85 years and over,"11,974","(+/-1,582)"
Sex and Age,Median age (years),37.6,(+/-0.5)
Sex and Age,18 years and over,"607,456","(+/-3,566)"
Sex and Age,65 years and over,"135,546","(+/-2,058)"
Race,Total population,"786,415","(+/-4,691)"
Race,One race,"731,652","(+/-7,501)"
Race,White,"407,486","(+/-4,995)"
Race,Black or African American,"278,094","(+/-6,300)"
Race,American Indian and Alaska Native,"4,189","(+/-1,879)"
Race,Asian,"17,112","(+/-2,453)"
Race,Native Hawaiian and Other Pacific Islander,415,(+/-508)
Race,Some other race,"24,356","(+/-3,632)"
Race,Two or more races,"54,763","(+/-5,150)"
Hispanic or Latino and Race,Total population,"786,415","(+/-4,691)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"53,803","(+/-2,859)"
Hispanic or Latino and Race,Mexican,"26,672","(+/-4,594)"
Hispanic or Latino and Race,Puerto Rican,"10,507","(+/-2,476)"
Hispanic or Latino and Race,Cuban,"1,338",(+/-739)
Hispanic or Latino and Race,Other Hispanic or Latino,"15,286","(+/-3,495)"
Hispanic or Latino and Race,Not Hispanic or Latino,"732,612","(+/-5,295)"
Place of Birth,Total population,"786,415","(+/-4,691)"
Place of Birth,Native,"747,242","(+/-8,061)"
Place of Birth,Born in United States,"735,695","(+/-8,237)"
Place of Birth,State of residence,"505,298","(+/-10,166)"
Place of Birth,Different state,"230,397","(+/-9,358)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,547","(+/-1,886)"
Place of Birth,Foreign-born,"39,173","(+/-5,965)"
Ancestry,Total population,"786,415","(+/-4,691)"
Ancestry,American,"68,056","(+/-7,349)"
Ancestry,Arab,"1,425",(+/-956)
Ancestry,Czech,314,(+/-237)
Ancestry,Danish,"1,068",(+/-720)
Ancestry,Dutch,"3,049","(+/-1,119)"
Ancestry,English,"69,152","(+/-6,738)"
Ancestry,French (except Basque),"7,194","(+/-1,746)"
Ancestry,French Canadian,"1,742",(+/-965)
Ancestry,German,"45,080","(+/-5,468)"
Ancestry,Greek,"1,471",(+/-881)
Ancestry,Hungarian,543,(+/-307)
Ancestry,Irish,"48,210","(+/-5,572)"
Ancestry,Italian,"15,038","(+/-3,081)"
Ancestry,Lithuanian,453,(+/-345)
Ancestry,Norwegian,"2,461","(+/-1,174)"
Ancestry,Polish,"6,214","(+/-1,931)"
Ancestry,Portuguese,295,(+/-277)
Ancestry,Russian,"1,796","(+/-1,768)"
Ancestry,Scotch-Irish,"7,021","(+/-2,107)"
Ancestry,Scottish,"13,949","(+/-3,325)"
Ancestry,Slovak,38,(+/-67)
Ancestry,Subsaharan African,"5,510","(+/-1,703)"
Ancestry,Swedish,"2,973","(+/-1,439)"
Ancestry,Swiss,"1,349",(+/-919)
Ancestry,Ukrainian,656,(+/-393)
Ancestry,Welsh,"2,606",(+/-990)
Ancestry,West Indian (excluding Hispanic origin groups),"6,621","(+/-2,957)"
Veteran Status,Civilian population 18 years and over,"598,485","(+/-3,941)"
Veteran Status,Civilian veterans,"55,245","(+/-4,550)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"754,684","(+/-5,083)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"132,271","(+/-6,688)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"178,725","(+/-2,194)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,040","(+/-2,367)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"445,319","(+/-4,015)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"70,529","(+/-5,064)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"130,640","(+/-2,066)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,702","(+/-3,440)"
Residence 1 Year Ago,Population 1 year and over,"778,117","(+/-5,284)"
Residence 1 Year Ago,Same house,"665,320","(+/-11,312)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"112,797","(+/-9,725)"
Residence 1 Year Ago,Different house in the U.S.,"110,156","(+/-9,560)"
Residence 1 Year Ago,Same county,"43,734","(+/-7,241)"
Residence 1 Year Ago,Different county,"66,422","(+/-7,702)"
Residence 1 Year Ago,Same state,"43,391","(+/-6,565)"
Residence 1 Year Ago,Different state,"23,031","(+/-4,319)"
Residence 1 Year Ago,Abroad,"2,641","(+/-1,344)"
