Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"776,532","(+/-13,205)"
Sex and Age,Male,"388,123","(+/-8,344)"
Sex and Age,Female,"388,409","(+/-7,092)"
Sex and Age,Under 5 years,"45,640","(+/-3,134)"
Sex and Age,5 to 9 years,"48,286","(+/-3,903)"
Sex and Age,10 to 14 years,"47,841","(+/-4,559)"
Sex and Age,15 to 19 years,"45,326","(+/-2,321)"
Sex and Age,20 to 24 years,"50,490","(+/-2,824)"
Sex and Age,25 to 34 years,"124,524","(+/-4,435)"
Sex and Age,35 to 44 years,"112,309","(+/-4,149)"
Sex and Age,45 to 54 years,"91,617","(+/-4,525)"
Sex and Age,55 to 59 years,"39,847","(+/-3,104)"
Sex and Age,60 to 64 years,"45,526","(+/-2,900)"
Sex and Age,65 to 74 years,"73,960","(+/-3,076)"
Sex and Age,75 to 84 years,"37,421","(+/-2,041)"
Sex and Age,85 years and over,"13,745","(+/-1,718)"
Sex and Age,Median age (years),37.3,(+/-0.6)
Sex and Age,18 years and over,"606,312","(+/-9,093)"
Sex and Age,65 years and over,"125,126","(+/-3,682)"
Race,Total population,"776,532","(+/-13,205)"
Race,One race,"655,387","(+/-14,533)"
Race,White,"467,094","(+/-12,451)"
Race,Black or African American,"62,001","(+/-6,869)"
Race,American Indian and Alaska Native,"9,072","(+/-2,188)"
Race,Asian,"65,993","(+/-5,572)"
Race,Native Hawaiian and Other Pacific Islander,"18,196","(+/-2,660)"
Race,Some other race,"33,031","(+/-4,927)"
Race,Two or more races,"121,145","(+/-8,261)"
Hispanic or Latino and Race,Total population,"776,532","(+/-13,205)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"110,739","(+/-6,411)"
Hispanic or Latino and Race,Mexican,"72,243","(+/-6,742)"
Hispanic or Latino and Race,Puerto Rican,"9,333","(+/-3,276)"
Hispanic or Latino and Race,Cuban,"1,557",(+/-997)
Hispanic or Latino and Race,Other Hispanic or Latino,"27,606","(+/-5,177)"
Hispanic or Latino and Race,Not Hispanic or Latino,"665,793","(+/-12,261)"
Place of Birth,Total population,"776,532","(+/-13,205)"
Place of Birth,Native,"686,782","(+/-14,309)"
Place of Birth,Born in United States,"660,696","(+/-13,650)"
Place of Birth,State of residence,"364,360","(+/-11,332)"
Place of Birth,Different state,"296,336","(+/-10,711)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","26,086","(+/-3,535)"
Place of Birth,Foreign-born,"89,750","(+/-5,926)"
Ancestry,Total population,"776,532","(+/-13,205)"
Ancestry,American,"29,102","(+/-5,256)"
Ancestry,Arab,"1,598",(+/-830)
Ancestry,Czech,"1,360",(+/-636)
Ancestry,Danish,"5,850","(+/-1,671)"
Ancestry,Dutch,"10,134","(+/-2,779)"
Ancestry,English,"78,304","(+/-6,441)"
Ancestry,French (except Basque),"17,581","(+/-3,313)"
Ancestry,French Canadian,"4,230","(+/-1,345)"
Ancestry,German,"104,243","(+/-6,280)"
Ancestry,Greek,"1,551",(+/-887)
Ancestry,Hungarian,"1,748",(+/-875)
Ancestry,Irish,"71,981","(+/-5,880)"
Ancestry,Italian,"23,218","(+/-4,709)"
Ancestry,Lithuanian,456,(+/-306)
Ancestry,Norwegian,"26,412","(+/-3,730)"
Ancestry,Polish,"12,067","(+/-2,353)"
Ancestry,Portuguese,"2,701","(+/-1,759)"
Ancestry,Russian,"4,981","(+/-1,640)"
Ancestry,Scotch-Irish,"7,671","(+/-1,528)"
Ancestry,Scottish,"25,593","(+/-3,777)"
Ancestry,Slovak,839,(+/-864)
Ancestry,Subsaharan African,"15,031","(+/-4,552)"
Ancestry,Swedish,"16,143","(+/-2,639)"
Ancestry,Swiss,"2,546","(+/-1,196)"
Ancestry,Ukrainian,"2,503","(+/-1,123)"
Ancestry,Welsh,"6,930","(+/-2,246)"
Ancestry,West Indian (excluding Hispanic origin groups),"4,724","(+/-1,808)"
Veteran Status,Civilian population 18 years and over,"576,891","(+/-10,073)"
Veteran Status,Civilian veterans,"63,838","(+/-3,903)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"742,351","(+/-13,941)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"113,578","(+/-7,054)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"170,104","(+/-6,751)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,263","(+/-1,991)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"448,709","(+/-9,597)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"61,528","(+/-5,018)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"123,538","(+/-3,736)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,787","(+/-2,878)"
Residence 1 Year Ago,Population 1 year and over,"766,789","(+/-12,887)"
Residence 1 Year Ago,Same house,"669,050","(+/-15,061)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"97,739","(+/-7,423)"
Residence 1 Year Ago,Different house in the U.S.,"91,807","(+/-7,145)"
Residence 1 Year Ago,Same county,"45,498","(+/-5,679)"
Residence 1 Year Ago,Different county,"46,309","(+/-4,749)"
Residence 1 Year Ago,Same state,"20,669","(+/-3,597)"
Residence 1 Year Ago,Different state,"25,640","(+/-4,870)"
Residence 1 Year Ago,Abroad,"5,932","(+/-2,764)"
