Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"745,885","(+/-2,109)"
Sex and Age,Male,"371,101","(+/-1,986)"
Sex and Age,Female,"374,784","(+/-1,875)"
Sex and Age,Under 5 years,"44,144",(+/-580)
Sex and Age,5 to 9 years,"44,942","(+/-2,853)"
Sex and Age,10 to 14 years,"54,917","(+/-3,073)"
Sex and Age,15 to 19 years,"53,209","(+/-1,749)"
Sex and Age,20 to 24 years,"49,254","(+/-1,746)"
Sex and Age,25 to 34 years,"99,547","(+/-1,586)"
Sex and Age,35 to 44 years,"97,235","(+/-1,578)"
Sex and Age,45 to 54 years,"81,869","(+/-1,591)"
Sex and Age,55 to 59 years,"39,101","(+/-2,737)"
Sex and Age,60 to 64 years,"47,012","(+/-2,900)"
Sex and Age,65 to 74 years,"80,030","(+/-1,020)"
Sex and Age,75 to 84 years,"39,829","(+/-1,714)"
Sex and Age,85 years and over,"14,796","(+/-1,559)"
Sex and Age,Median age (years),37.8,(+/-0.3)
Sex and Age,18 years and over,"567,544","(+/-1,923)"
Sex and Age,65 years and over,"134,655","(+/-1,299)"
Race,Total population,"745,885","(+/-2,109)"
Race,One race,"655,216","(+/-7,946)"
Race,White,"541,679","(+/-4,751)"
Race,Black or African American,"51,461","(+/-4,690)"
Race,American Indian and Alaska Native,"6,055","(+/-2,585)"
Race,Asian,"25,236","(+/-1,535)"
Race,Native Hawaiian and Other Pacific Islander,179,(+/-229)
Race,Some other race,"30,606","(+/-4,383)"
Race,Two or more races,"90,669","(+/-7,971)"
Hispanic or Latino and Race,Total population,"745,885","(+/-2,109)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"110,253",(+/-766)
Hispanic or Latino and Race,Mexican,"88,682","(+/-4,324)"
Hispanic or Latino and Race,Puerto Rican,"5,682","(+/-3,247)"
Hispanic or Latino and Race,Cuban,803,(+/-515)
Hispanic or Latino and Race,Other Hispanic or Latino,"15,086","(+/-3,116)"
Hispanic or Latino and Race,Not Hispanic or Latino,"635,632","(+/-1,971)"
Place of Birth,Total population,"745,885","(+/-2,109)"
Place of Birth,Native,"686,850","(+/-4,301)"
Place of Birth,Born in United States,"677,532","(+/-5,018)"
Place of Birth,State of residence,"490,447","(+/-9,641)"
Place of Birth,Different state,"187,085","(+/-9,417)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,318","(+/-2,672)"
Place of Birth,Foreign-born,"59,035","(+/-3,613)"
Ancestry,Total population,"745,885","(+/-2,109)"
Ancestry,American,"47,207","(+/-5,346)"
Ancestry,Arab,"5,469","(+/-2,471)"
Ancestry,Czech,"3,279","(+/-1,178)"
Ancestry,Danish,"2,393",(+/-813)
Ancestry,Dutch,"8,592","(+/-1,908)"
Ancestry,English,"91,623","(+/-7,760)"
Ancestry,French (except Basque),"14,858","(+/-3,003)"
Ancestry,French Canadian,"1,272",(+/-520)
Ancestry,German,"169,210","(+/-7,580)"
Ancestry,Greek,"1,451",(+/-794)
Ancestry,Hungarian,"1,377",(+/-699)
Ancestry,Irish,"82,614","(+/-6,190)"
Ancestry,Italian,"10,708","(+/-2,310)"
Ancestry,Lithuanian,258,(+/-257)
Ancestry,Norwegian,"4,456","(+/-1,230)"
Ancestry,Polish,"7,645","(+/-1,530)"
Ancestry,Portuguese,334,(+/-275)
Ancestry,Russian,"2,607",(+/-783)
Ancestry,Scotch-Irish,"6,005","(+/-1,378)"
Ancestry,Scottish,"16,708","(+/-2,563)"
Ancestry,Slovak,119,(+/-196)
Ancestry,Subsaharan African,"6,574","(+/-2,537)"
Ancestry,Swedish,"8,519","(+/-1,841)"
Ancestry,Swiss,"2,558",(+/-929)
Ancestry,Ukrainian,"1,774","(+/-1,237)"
Ancestry,Welsh,"5,637","(+/-1,830)"
Ancestry,West Indian (excluding Hispanic origin groups),418,(+/-317)
Veteran Status,Civilian population 18 years and over,"563,248","(+/-2,240)"
Veteran Status,Civilian veterans,"41,772","(+/-3,367)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"730,416","(+/-2,265)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"108,547","(+/-6,267)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"178,092","(+/-1,328)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,611","(+/-1,761)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"422,905","(+/-2,142)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,583","(+/-4,969)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"129,419","(+/-1,329)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,353","(+/-2,725)"
Residence 1 Year Ago,Population 1 year and over,"736,336","(+/-2,857)"
Residence 1 Year Ago,Same house,"642,351","(+/-8,110)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"93,985","(+/-7,240)"
Residence 1 Year Ago,Different house in the U.S.,"90,464","(+/-6,935)"
Residence 1 Year Ago,Same county,"53,885","(+/-6,240)"
Residence 1 Year Ago,Different county,"36,579","(+/-4,820)"
Residence 1 Year Ago,Same state,"17,113","(+/-2,870)"
Residence 1 Year Ago,Different state,"19,466","(+/-3,859)"
Residence 1 Year Ago,Abroad,"3,521","(+/-1,338)"
