Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"823,798","(+/-11,046)"
Sex and Age,Male,"403,937","(+/-6,655)"
Sex and Age,Female,"419,861","(+/-7,120)"
Sex and Age,Under 5 years,"40,447","(+/-2,703)"
Sex and Age,5 to 9 years,"48,632","(+/-3,331)"
Sex and Age,10 to 14 years,"52,998","(+/-3,375)"
Sex and Age,15 to 19 years,"57,149","(+/-3,474)"
Sex and Age,20 to 24 years,"42,997","(+/-3,414)"
Sex and Age,25 to 34 years,"85,098","(+/-4,399)"
Sex and Age,35 to 44 years,"115,480","(+/-4,492)"
Sex and Age,45 to 54 years,"103,369","(+/-3,470)"
Sex and Age,55 to 59 years,"47,571","(+/-3,398)"
Sex and Age,60 to 64 years,"57,346","(+/-3,579)"
Sex and Age,65 to 74 years,"98,676","(+/-2,975)"
Sex and Age,75 to 84 years,"56,092","(+/-2,677)"
Sex and Age,85 years and over,"17,943","(+/-2,065)"
Sex and Age,Median age (years),42.6,(+/-0.6)
Sex and Age,18 years and over,"648,055","(+/-8,146)"
Sex and Age,65 years and over,"172,711","(+/-4,190)"
Race,Total population,"823,798","(+/-11,046)"
Race,One race,"752,517","(+/-11,110)"
Race,White,"581,484","(+/-9,550)"
Race,Black or African American,"99,819","(+/-6,484)"
Race,American Indian and Alaska Native,"2,674","(+/-1,322)"
Race,Asian,"50,122","(+/-3,286)"
Race,Native Hawaiian and Other Pacific Islander,"1,719","(+/-1,146)"
Race,Some other race,"16,699","(+/-4,608)"
Race,Two or more races,"71,281","(+/-6,370)"
Hispanic or Latino and Race,Total population,"823,798","(+/-11,046)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"53,070","(+/-4,473)"
Hispanic or Latino and Race,Mexican,"17,409","(+/-3,443)"
Hispanic or Latino and Race,Puerto Rican,"8,336","(+/-1,921)"
Hispanic or Latino and Race,Cuban,"3,862","(+/-2,457)"
Hispanic or Latino and Race,Other Hispanic or Latino,"23,463","(+/-3,809)"
Hispanic or Latino and Race,Not Hispanic or Latino,"770,728","(+/-10,585)"
Place of Birth,Total population,"823,798","(+/-11,046)"
Place of Birth,Native,"746,959","(+/-11,721)"
Place of Birth,Born in United States,"734,388","(+/-11,706)"
Place of Birth,State of residence,"428,362","(+/-10,429)"
Place of Birth,Different state,"306,026","(+/-9,349)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,571","(+/-1,861)"
Place of Birth,Foreign-born,"76,839","(+/-6,629)"
Ancestry,Total population,"823,798","(+/-11,046)"
Ancestry,American,"89,212","(+/-10,113)"
Ancestry,Arab,"7,217","(+/-3,023)"
Ancestry,Czech,"2,697",(+/-940)
Ancestry,Danish,"1,324",(+/-683)
Ancestry,Dutch,"7,053","(+/-1,938)"
Ancestry,English,"138,948","(+/-8,443)"
Ancestry,French (except Basque),"15,667","(+/-3,096)"
Ancestry,French Canadian,"3,988","(+/-1,434)"
Ancestry,German,"90,645","(+/-5,952)"
Ancestry,Greek,"3,189","(+/-1,169)"
Ancestry,Hungarian,"3,645","(+/-1,270)"
Ancestry,Irish,"82,194","(+/-6,142)"
Ancestry,Italian,"38,555","(+/-4,804)"
Ancestry,Lithuanian,"1,405",(+/-568)
Ancestry,Norwegian,"4,471","(+/-1,393)"
Ancestry,Polish,"17,481","(+/-2,751)"
Ancestry,Portuguese,"1,862",(+/-763)
Ancestry,Russian,"4,230","(+/-1,394)"
Ancestry,Scotch-Irish,"10,154","(+/-2,042)"
Ancestry,Scottish,"21,921","(+/-3,132)"
Ancestry,Slovak,"2,003",(+/-738)
Ancestry,Subsaharan African,"8,570","(+/-2,446)"
Ancestry,Swedish,"6,179","(+/-1,428)"
Ancestry,Swiss,"1,699",(+/-759)
Ancestry,Ukrainian,"2,410",(+/-939)
Ancestry,Welsh,"4,914","(+/-1,221)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,365","(+/-1,655)"
Veteran Status,Civilian population 18 years and over,"639,521","(+/-7,807)"
Veteran Status,Civilian veterans,"52,122","(+/-3,619)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"807,283","(+/-10,431)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"99,196","(+/-5,849)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"175,301","(+/-6,234)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,705","(+/-1,537)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"462,672","(+/-7,212)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,116","(+/-3,990)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"169,310","(+/-4,217)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,375","(+/-3,447)"
Residence 1 Year Ago,Population 1 year and over,"816,175","(+/-10,713)"
Residence 1 Year Ago,Same house,"728,702","(+/-11,668)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"87,473","(+/-7,595)"
Residence 1 Year Ago,Different house in the U.S.,"81,775","(+/-7,691)"
Residence 1 Year Ago,Same county,"26,371","(+/-4,559)"
Residence 1 Year Ago,Different county,"55,404","(+/-6,508)"
Residence 1 Year Ago,Same state,"33,200","(+/-4,363)"
Residence 1 Year Ago,Different state,"22,204","(+/-3,878)"
Residence 1 Year Ago,Abroad,"5,698","(+/-2,054)"
