Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"751,974","(+/-7,433)"
Sex and Age,Male,"374,698","(+/-4,811)"
Sex and Age,Female,"377,276","(+/-4,827)"
Sex and Age,Under 5 years,"38,217","(+/-2,020)"
Sex and Age,5 to 9 years,"43,168","(+/-3,608)"
Sex and Age,10 to 14 years,"49,315","(+/-3,546)"
Sex and Age,15 to 19 years,"49,998","(+/-2,318)"
Sex and Age,20 to 24 years,"47,175","(+/-2,259)"
Sex and Age,25 to 34 years,"95,426","(+/-2,788)"
Sex and Age,35 to 44 years,"98,043","(+/-2,871)"
Sex and Age,45 to 54 years,"96,703","(+/-2,882)"
Sex and Age,55 to 59 years,"47,020","(+/-3,093)"
Sex and Age,60 to 64 years,"49,701","(+/-3,322)"
Sex and Age,65 to 74 years,"78,899","(+/-2,937)"
Sex and Age,75 to 84 years,"44,007","(+/-2,698)"
Sex and Age,85 years and over,"14,302","(+/-1,790)"
Sex and Age,Median age (years),40.2,(+/-0.6)
Sex and Age,18 years and over,"589,713","(+/-6,572)"
Sex and Age,65 years and over,"137,208","(+/-4,122)"
Race,Total population,"751,974","(+/-7,433)"
Race,One race,"560,996","(+/-12,190)"
Race,White,"346,084","(+/-10,026)"
Race,Black or African American,"14,249","(+/-2,818)"
Race,American Indian and Alaska Native,"14,644","(+/-5,030)"
Race,Asian,"60,498","(+/-4,475)"
Race,Native Hawaiian and Other Pacific Islander,246,(+/-273)
Race,Some other race,"125,275","(+/-9,783)"
Race,Two or more races,"190,978","(+/-13,139)"
Hispanic or Latino and Race,Total population,"751,974","(+/-7,433)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"339,257","(+/-6,201)"
Hispanic or Latino and Race,Mexican,"287,542","(+/-7,964)"
Hispanic or Latino and Race,Puerto Rican,"3,093","(+/-1,076)"
Hispanic or Latino and Race,Cuban,"3,961","(+/-2,374)"
Hispanic or Latino and Race,Other Hispanic or Latino,"44,661","(+/-6,801)"
Hispanic or Latino and Race,Not Hispanic or Latino,"412,717","(+/-6,989)"
Place of Birth,Total population,"751,974","(+/-7,433)"
Place of Birth,Native,"566,313","(+/-10,950)"
Place of Birth,Born in United States,"557,925","(+/-10,897)"
Place of Birth,State of residence,"438,524","(+/-10,445)"
Place of Birth,Different state,"119,401","(+/-5,772)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,388","(+/-1,670)"
Place of Birth,Foreign-born,"185,661","(+/-10,191)"
Ancestry,Total population,"751,974","(+/-7,433)"
Ancestry,American,"20,301","(+/-3,660)"
Ancestry,Arab,"7,653","(+/-3,471)"
Ancestry,Czech,"2,238","(+/-1,070)"
Ancestry,Danish,"2,576","(+/-1,115)"
Ancestry,Dutch,"4,528","(+/-1,243)"
Ancestry,English,"54,312","(+/-4,835)"
Ancestry,French (except Basque),"10,943","(+/-2,330)"
Ancestry,French Canadian,"2,329","(+/-1,146)"
Ancestry,German,"59,378","(+/-5,237)"
Ancestry,Greek,"2,730","(+/-1,125)"
Ancestry,Hungarian,"3,537","(+/-1,480)"
Ancestry,Irish,"58,475","(+/-5,317)"
Ancestry,Italian,"30,223","(+/-3,394)"
Ancestry,Lithuanian,"1,546",(+/-695)
Ancestry,Norwegian,"8,057","(+/-1,602)"
Ancestry,Polish,"14,262","(+/-2,479)"
Ancestry,Portuguese,"2,745","(+/-1,088)"
Ancestry,Russian,"8,719","(+/-1,998)"
Ancestry,Scotch-Irish,"2,952",(+/-965)
Ancestry,Scottish,"11,970","(+/-2,288)"
Ancestry,Slovak,313,(+/-224)
Ancestry,Subsaharan African,"3,531","(+/-1,735)"
Ancestry,Swedish,"7,795","(+/-3,106)"
Ancestry,Swiss,"1,187",(+/-587)
Ancestry,Ukrainian,"5,178","(+/-2,755)"
Ancestry,Welsh,"1,953",(+/-690)
Ancestry,West Indian (excluding Hispanic origin groups),295,(+/-199)
Veteran Status,Civilian population 18 years and over,"587,039","(+/-6,480)"
Veteran Status,Civilian veterans,"27,404","(+/-2,793)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"747,640","(+/-7,331)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"84,862","(+/-4,985)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"162,013","(+/-3,968)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,151","(+/-1,685)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"449,579","(+/-5,606)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,672","(+/-4,160)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"136,048","(+/-4,121)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,039","(+/-2,504)"
Residence 1 Year Ago,Population 1 year and over,"744,263","(+/-7,522)"
Residence 1 Year Ago,Same house,"688,270","(+/-9,703)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"55,993","(+/-7,256)"
Residence 1 Year Ago,Different house in the U.S.,"50,762","(+/-6,945)"
Residence 1 Year Ago,Same county,"31,991","(+/-5,781)"
Residence 1 Year Ago,Different county,"18,771","(+/-3,497)"
Residence 1 Year Ago,Same state,"14,170","(+/-3,077)"
Residence 1 Year Ago,Different state,"4,601","(+/-1,687)"
Residence 1 Year Ago,Abroad,"5,231","(+/-1,850)"
