Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"764,481","(+/-15,942)"
Sex and Age,Male,"374,393","(+/-9,290)"
Sex and Age,Female,"390,088","(+/-10,078)"
Sex and Age,Under 5 years,"37,874","(+/-3,113)"
Sex and Age,5 to 9 years,"43,173","(+/-4,225)"
Sex and Age,10 to 14 years,"50,678","(+/-4,318)"
Sex and Age,15 to 19 years,"53,006","(+/-3,887)"
Sex and Age,20 to 24 years,"49,589","(+/-3,154)"
Sex and Age,25 to 34 years,"113,724","(+/-6,330)"
Sex and Age,35 to 44 years,"111,717","(+/-5,594)"
Sex and Age,45 to 54 years,"94,718","(+/-4,033)"
Sex and Age,55 to 59 years,"42,638","(+/-3,747)"
Sex and Age,60 to 64 years,"46,787","(+/-3,689)"
Sex and Age,65 to 74 years,"69,943","(+/-3,421)"
Sex and Age,75 to 84 years,"36,206","(+/-2,571)"
Sex and Age,85 years and over,"14,428","(+/-1,571)"
Sex and Age,Median age (years),38.3,(+/-0.6)
Sex and Age,18 years and over,"599,856","(+/-11,504)"
Sex and Age,65 years and over,"120,577","(+/-3,837)"
Race,Total population,"764,481","(+/-15,942)"
Race,One race,"651,150","(+/-16,646)"
Race,White,"244,098","(+/-10,985)"
Race,Black or African American,"76,108","(+/-6,454)"
Race,American Indian and Alaska Native,"7,048","(+/-2,393)"
Race,Asian,"191,364","(+/-9,218)"
Race,Native Hawaiian and Other Pacific Islander,"16,418","(+/-3,042)"
Race,Some other race,"116,114","(+/-11,334)"
Race,Two or more races,"113,331","(+/-9,767)"
Hispanic or Latino and Race,Total population,"764,481","(+/-15,942)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"214,400","(+/-12,215)"
Hispanic or Latino and Race,Mexican,"179,212","(+/-11,594)"
Hispanic or Latino and Race,Puerto Rican,"5,201","(+/-2,122)"
Hispanic or Latino and Race,Cuban,817,(+/-688)
Hispanic or Latino and Race,Other Hispanic or Latino,"29,170","(+/-4,649)"
Hispanic or Latino and Race,Not Hispanic or Latino,"550,081","(+/-12,811)"
Place of Birth,Total population,"764,481","(+/-15,942)"
Place of Birth,Native,"564,686","(+/-16,173)"
Place of Birth,Born in United States,"553,753","(+/-15,431)"
Place of Birth,State of residence,"458,904","(+/-14,360)"
Place of Birth,Different state,"94,849","(+/-5,984)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","10,933","(+/-2,915)"
Place of Birth,Foreign-born,"199,795","(+/-9,736)"
Ancestry,Total population,"764,481","(+/-15,942)"
Ancestry,American,"16,247","(+/-2,953)"
Ancestry,Arab,"6,201","(+/-2,814)"
Ancestry,Czech,"1,056",(+/-426)
Ancestry,Danish,"3,401","(+/-1,444)"
Ancestry,Dutch,"2,931",(+/-925)
Ancestry,English,"43,348","(+/-5,325)"
Ancestry,French (except Basque),"7,472","(+/-1,778)"
Ancestry,French Canadian,"1,128",(+/-517)
Ancestry,German,"47,587","(+/-5,003)"
Ancestry,Greek,"2,860","(+/-1,143)"
Ancestry,Hungarian,843,(+/-526)
Ancestry,Irish,"43,709","(+/-4,437)"
Ancestry,Italian,"21,506","(+/-3,714)"
Ancestry,Lithuanian,100,(+/-121)
Ancestry,Norwegian,"6,232","(+/-1,423)"
Ancestry,Polish,"4,802","(+/-1,369)"
Ancestry,Portuguese,"9,861","(+/-2,094)"
Ancestry,Russian,"4,957","(+/-1,602)"
Ancestry,Scotch-Irish,"2,313",(+/-698)
Ancestry,Scottish,"10,680","(+/-2,080)"
Ancestry,Slovak,234,(+/-227)
Ancestry,Subsaharan African,"9,359","(+/-3,589)"
Ancestry,Swedish,"4,846","(+/-1,557)"
Ancestry,Swiss,"2,017",(+/-919)
Ancestry,Ukrainian,"2,207",(+/-908)
Ancestry,Welsh,"3,686","(+/-1,502)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,024",(+/-610)
Veteran Status,Civilian population 18 years and over,"598,091","(+/-11,542)"
Veteran Status,Civilian veterans,"26,953","(+/-2,656)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"757,924","(+/-15,962)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"107,861","(+/-5,879)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"164,532","(+/-7,949)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,486","(+/-2,377)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"473,953","(+/-11,691)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,835","(+/-4,517)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"119,439","(+/-3,867)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,540","(+/-2,938)"
Residence 1 Year Ago,Population 1 year and over,"758,049","(+/-15,770)"
Residence 1 Year Ago,Same house,"677,090","(+/-15,801)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"80,959","(+/-7,249)"
Residence 1 Year Ago,Different house in the U.S.,"72,907","(+/-7,004)"
Residence 1 Year Ago,Same county,"41,354","(+/-5,012)"
Residence 1 Year Ago,Different county,"31,553","(+/-4,137)"
Residence 1 Year Ago,Same state,"22,833","(+/-3,073)"
Residence 1 Year Ago,Different state,"8,720","(+/-2,943)"
Residence 1 Year Ago,Abroad,"8,052","(+/-3,292)"
