Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"804,159","(+/-14,777)"
Sex and Age,Male,"391,244","(+/-8,279)"
Sex and Age,Female,"412,915","(+/-9,258)"
Sex and Age,Under 5 years,"39,701","(+/-3,485)"
Sex and Age,5 to 9 years,"39,224","(+/-3,937)"
Sex and Age,10 to 14 years,"43,790","(+/-4,208)"
Sex and Age,15 to 19 years,"41,030","(+/-3,195)"
Sex and Age,20 to 24 years,"42,119","(+/-4,614)"
Sex and Age,25 to 34 years,"93,206","(+/-5,439)"
Sex and Age,35 to 44 years,"94,558","(+/-5,650)"
Sex and Age,45 to 54 years,"96,528","(+/-5,387)"
Sex and Age,55 to 59 years,"51,125","(+/-4,131)"
Sex and Age,60 to 64 years,"53,759","(+/-4,380)"
Sex and Age,65 to 74 years,"95,580","(+/-4,290)"
Sex and Age,75 to 84 years,"82,325","(+/-3,428)"
Sex and Age,85 years and over,"31,214","(+/-2,546)"
Sex and Age,Median age (years),45.9,(+/-0.8)
Sex and Age,18 years and over,"653,466","(+/-11,739)"
Sex and Age,65 years and over,"209,119","(+/-5,206)"
Race,Total population,"804,159","(+/-14,777)"
Race,One race,"685,438","(+/-16,773)"
Race,White,"406,130","(+/-10,846)"
Race,Black or African American,"144,390","(+/-11,520)"
Race,American Indian and Alaska Native,"3,402","(+/-2,513)"
Race,Asian,"20,807","(+/-4,428)"
Race,Native Hawaiian and Other Pacific Islander,502,(+/-821)
Race,Some other race,"110,207","(+/-11,906)"
Race,Two or more races,"118,721","(+/-10,406)"
Hispanic or Latino and Race,Total population,"804,159","(+/-14,777)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"228,519","(+/-12,830)"
Hispanic or Latino and Race,Mexican,"27,062","(+/-6,539)"
Hispanic or Latino and Race,Puerto Rican,"23,732","(+/-4,098)"
Hispanic or Latino and Race,Cuban,"45,364","(+/-6,431)"
Hispanic or Latino and Race,Other Hispanic or Latino,"132,361","(+/-12,051)"
Hispanic or Latino and Race,Not Hispanic or Latino,"575,640","(+/-13,396)"
Place of Birth,Total population,"804,159","(+/-14,777)"
Place of Birth,Native,"545,418","(+/-13,761)"
Place of Birth,Born in United States,"526,701","(+/-13,290)"
Place of Birth,State of residence,"236,556","(+/-11,444)"
Place of Birth,Different state,"290,145","(+/-9,514)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","18,717","(+/-3,210)"
Place of Birth,Foreign-born,"258,741","(+/-13,067)"
Ancestry,Total population,"804,159","(+/-14,777)"
Ancestry,American,"62,878","(+/-7,071)"
Ancestry,Arab,"7,087","(+/-2,131)"
Ancestry,Czech,"2,132",(+/-882)
Ancestry,Danish,"1,169",(+/-809)
Ancestry,Dutch,"5,519","(+/-2,027)"
Ancestry,English,"45,499","(+/-5,603)"
Ancestry,French (except Basque),"11,052","(+/-2,276)"
Ancestry,French Canadian,"3,184",(+/-966)
Ancestry,German,"54,231","(+/-6,052)"
Ancestry,Greek,"4,874","(+/-2,140)"
Ancestry,Hungarian,"4,084","(+/-1,101)"
Ancestry,Irish,"55,619","(+/-5,779)"
Ancestry,Italian,"59,481","(+/-6,480)"
Ancestry,Lithuanian,"3,322","(+/-2,291)"
Ancestry,Norwegian,"2,063",(+/-796)
Ancestry,Polish,"23,088","(+/-3,295)"
Ancestry,Portuguese,"2,840","(+/-1,014)"
Ancestry,Russian,"20,915","(+/-3,538)"
Ancestry,Scotch-Irish,"1,742",(+/-638)
Ancestry,Scottish,"9,755","(+/-2,993)"
Ancestry,Slovak,701,(+/-419)
Ancestry,Subsaharan African,"4,015","(+/-1,467)"
Ancestry,Swedish,"3,711","(+/-1,190)"
Ancestry,Swiss,635,(+/-550)
Ancestry,Ukrainian,"5,153","(+/-1,499)"
Ancestry,Welsh,986,(+/-403)
Ancestry,West Indian (excluding Hispanic origin groups),"89,526","(+/-11,783)"
Veteran Status,Civilian population 18 years and over,"653,025","(+/-11,816)"
Veteran Status,Civilian veterans,"28,893","(+/-2,627)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"798,080","(+/-14,842)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"100,617","(+/-6,225)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"150,640","(+/-6,422)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,726","(+/-1,409)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"442,701","(+/-11,533)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"32,858","(+/-3,974)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"204,739","(+/-5,220)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,033","(+/-4,597)"
Residence 1 Year Ago,Population 1 year and over,"798,693","(+/-14,533)"
Residence 1 Year Ago,Same house,"706,720","(+/-17,420)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,973","(+/-10,213)"
Residence 1 Year Ago,Different house in the U.S.,"79,607","(+/-9,235)"
Residence 1 Year Ago,Same county,"52,545","(+/-8,013)"
Residence 1 Year Ago,Different county,"27,062","(+/-4,213)"
Residence 1 Year Ago,Same state,"10,646","(+/-2,816)"
Residence 1 Year Ago,Different state,"16,416","(+/-3,229)"
Residence 1 Year Ago,Abroad,"12,366","(+/-4,142)"
