Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"763,344","(+/-20,807)"
Sex and Age,Male,"378,576","(+/-12,652)"
Sex and Age,Female,"384,768","(+/-11,346)"
Sex and Age,Under 5 years,"34,273","(+/-4,764)"
Sex and Age,5 to 9 years,"40,975","(+/-5,211)"
Sex and Age,10 to 14 years,"41,710","(+/-4,603)"
Sex and Age,15 to 19 years,"41,599","(+/-4,213)"
Sex and Age,20 to 24 years,"43,095","(+/-4,147)"
Sex and Age,25 to 34 years,"111,900","(+/-6,292)"
Sex and Age,35 to 44 years,"111,628","(+/-7,447)"
Sex and Age,45 to 54 years,"103,529","(+/-6,782)"
Sex and Age,55 to 59 years,"48,153","(+/-4,829)"
Sex and Age,60 to 64 years,"44,633","(+/-4,063)"
Sex and Age,65 to 74 years,"78,845","(+/-4,212)"
Sex and Age,75 to 84 years,"43,011","(+/-3,930)"
Sex and Age,85 years and over,"19,993","(+/-2,625)"
Sex and Age,Median age (years),41.0,(+/-0.7)
Sex and Age,18 years and over,"621,395","(+/-15,682)"
Sex and Age,65 years and over,"141,849","(+/-6,308)"
Race,Total population,"763,344","(+/-20,807)"
Race,One race,"658,740","(+/-19,206)"
Race,White,"401,768","(+/-14,103)"
Race,Black or African American,"36,782","(+/-6,509)"
Race,American Indian and Alaska Native,"7,824","(+/-3,859)"
Race,Asian,"99,463","(+/-8,905)"
Race,Native Hawaiian and Other Pacific Islander,"1,153",(+/-968)
Race,Some other race,"111,750","(+/-11,897)"
Race,Two or more races,"104,604","(+/-10,015)"
Hispanic or Latino and Race,Total population,"763,344","(+/-20,807)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"204,253","(+/-14,894)"
Hispanic or Latino and Race,Mexican,"113,931","(+/-11,753)"
Hispanic or Latino and Race,Puerto Rican,"3,656","(+/-1,698)"
Hispanic or Latino and Race,Cuban,"1,329",(+/-634)
Hispanic or Latino and Race,Other Hispanic or Latino,"85,337","(+/-8,774)"
Hispanic or Latino and Race,Not Hispanic or Latino,"559,091","(+/-17,592)"
Place of Birth,Total population,"763,344","(+/-20,807)"
Place of Birth,Native,"526,826","(+/-17,808)"
Place of Birth,Born in United States,"516,450","(+/-18,162)"
Place of Birth,State of residence,"362,378","(+/-14,696)"
Place of Birth,Different state,"154,072","(+/-8,556)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","10,376","(+/-1,982)"
Place of Birth,Foreign-born,"236,518","(+/-12,697)"
Ancestry,Total population,"763,344","(+/-20,807)"
Ancestry,American,"27,432","(+/-4,046)"
Ancestry,Arab,"12,048","(+/-3,093)"
Ancestry,Czech,"2,369",(+/-782)
Ancestry,Danish,"2,017",(+/-750)
Ancestry,Dutch,"4,364","(+/-1,464)"
Ancestry,English,"43,692","(+/-4,242)"
Ancestry,French (except Basque),"12,763","(+/-2,871)"
Ancestry,French Canadian,"1,142",(+/-507)
Ancestry,German,"47,160","(+/-5,264)"
Ancestry,Greek,"2,802",(+/-985)
Ancestry,Hungarian,"7,489","(+/-2,718)"
Ancestry,Irish,"42,109","(+/-4,638)"
Ancestry,Italian,"35,445","(+/-4,741)"
Ancestry,Lithuanian,"1,104",(+/-584)
Ancestry,Norwegian,"5,014","(+/-1,344)"
Ancestry,Polish,"22,585","(+/-4,432)"
Ancestry,Portuguese,"2,425","(+/-1,137)"
Ancestry,Russian,"25,041","(+/-4,688)"
Ancestry,Scotch-Irish,"2,861",(+/-880)
Ancestry,Scottish,"9,330","(+/-1,981)"
Ancestry,Slovak,626,(+/-488)
Ancestry,Subsaharan African,"4,666","(+/-1,534)"
Ancestry,Swedish,"5,482","(+/-1,236)"
Ancestry,Swiss,"1,603",(+/-714)
Ancestry,Ukrainian,"8,989","(+/-2,521)"
Ancestry,Welsh,"2,148",(+/-625)
Ancestry,West Indian (excluding Hispanic origin groups),"2,541","(+/-1,469)"
Veteran Status,Civilian population 18 years and over,"620,653","(+/-15,851)"
Veteran Status,Civilian veterans,"17,120","(+/-2,378)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"759,219","(+/-20,950)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"76,542","(+/-5,472)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"141,833","(+/-10,186)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,756","(+/-1,499)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"478,261","(+/-15,008)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"31,585","(+/-3,628)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"139,125","(+/-6,304)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,201","(+/-3,334)"
Residence 1 Year Ago,Population 1 year and over,"757,827","(+/-20,871)"
Residence 1 Year Ago,Same house,"678,444","(+/-22,014)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"79,383","(+/-8,428)"
Residence 1 Year Ago,Different house in the U.S.,"72,229","(+/-8,009)"
Residence 1 Year Ago,Same county,"58,732","(+/-7,742)"
Residence 1 Year Ago,Different county,"13,497","(+/-2,646)"
Residence 1 Year Ago,Same state,"5,799","(+/-1,561)"
Residence 1 Year Ago,Different state,"7,698","(+/-2,241)"
Residence 1 Year Ago,Abroad,"7,154","(+/-2,649)"
