Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"810,553","(+/-13,494)"
Sex and Age,Male,"405,102","(+/-9,810)"
Sex and Age,Female,"405,451","(+/-8,926)"
Sex and Age,Under 5 years,"46,737","(+/-3,565)"
Sex and Age,5 to 9 years,"51,979","(+/-4,024)"
Sex and Age,10 to 14 years,"44,790","(+/-3,745)"
Sex and Age,15 to 19 years,"45,323","(+/-3,786)"
Sex and Age,20 to 24 years,"43,185","(+/-3,450)"
Sex and Age,25 to 34 years,"136,686","(+/-7,669)"
Sex and Age,35 to 44 years,"141,106","(+/-6,348)"
Sex and Age,45 to 54 years,"104,811","(+/-5,307)"
Sex and Age,55 to 59 years,"45,650","(+/-3,733)"
Sex and Age,60 to 64 years,"41,785","(+/-3,439)"
Sex and Age,65 to 74 years,"63,088","(+/-3,932)"
Sex and Age,75 to 84 years,"34,428","(+/-2,918)"
Sex and Age,85 years and over,"10,985","(+/-1,642)"
Sex and Age,Median age (years),37.4,(+/-0.6)
Sex and Age,18 years and over,"638,842","(+/-11,003)"
Sex and Age,65 years and over,"108,501","(+/-4,557)"
Race,Total population,"810,553","(+/-13,494)"
Race,One race,"717,206","(+/-11,741)"
Race,White,"463,500","(+/-11,563)"
Race,Black or African American,"21,430","(+/-4,292)"
Race,American Indian and Alaska Native,"3,921","(+/-1,156)"
Race,Asian,"197,849","(+/-9,200)"
Race,Native Hawaiian and Other Pacific Islander,"2,747","(+/-1,354)"
Race,Some other race,"27,759","(+/-4,757)"
Race,Two or more races,"93,347","(+/-9,044)"
Hispanic or Latino and Race,Total population,"810,553","(+/-13,494)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"79,433","(+/-7,584)"
Hispanic or Latino and Race,Mexican,"54,343","(+/-6,904)"
Hispanic or Latino and Race,Puerto Rican,"2,712","(+/-1,445)"
Hispanic or Latino and Race,Cuban,"1,670","(+/-1,067)"
Hispanic or Latino and Race,Other Hispanic or Latino,"20,708","(+/-3,966)"
Hispanic or Latino and Race,Not Hispanic or Latino,"731,120","(+/-11,619)"
Place of Birth,Total population,"810,553","(+/-13,494)"
Place of Birth,Native,"586,455","(+/-12,981)"
Place of Birth,Born in United States,"574,398","(+/-12,889)"
Place of Birth,State of residence,"346,451","(+/-11,595)"
Place of Birth,Different state,"227,947","(+/-7,992)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,057","(+/-2,102)"
Place of Birth,Foreign-born,"224,098","(+/-11,677)"
Ancestry,Total population,"810,553","(+/-13,494)"
Ancestry,American,"25,099","(+/-3,939)"
Ancestry,Arab,"8,335","(+/-3,413)"
Ancestry,Czech,"2,720","(+/-1,176)"
Ancestry,Danish,"5,059","(+/-1,219)"
Ancestry,Dutch,"11,654","(+/-2,602)"
Ancestry,English,"85,933","(+/-6,337)"
Ancestry,French (except Basque),"15,064","(+/-2,974)"
Ancestry,French Canadian,"1,830",(+/-685)
Ancestry,German,"85,079","(+/-6,531)"
Ancestry,Greek,"2,265",(+/-758)
Ancestry,Hungarian,"3,655","(+/-1,302)"
Ancestry,Irish,"66,510","(+/-5,871)"
Ancestry,Italian,"24,289","(+/-3,237)"
Ancestry,Lithuanian,837,(+/-495)
Ancestry,Norwegian,"29,187","(+/-3,679)"
Ancestry,Polish,"10,925","(+/-1,800)"
Ancestry,Portuguese,"3,025","(+/-1,103)"
Ancestry,Russian,"12,857","(+/-3,621)"
Ancestry,Scotch-Irish,"4,818","(+/-1,448)"
Ancestry,Scottish,"21,676","(+/-3,036)"
Ancestry,Slovak,355,(+/-380)
Ancestry,Subsaharan African,"9,843","(+/-3,354)"
Ancestry,Swedish,"16,643","(+/-2,490)"
Ancestry,Swiss,"4,919","(+/-1,391)"
Ancestry,Ukrainian,"8,126","(+/-2,624)"
Ancestry,Welsh,"6,096","(+/-2,217)"
Ancestry,West Indian (excluding Hispanic origin groups),472,(+/-445)
Veteran Status,Civilian population 18 years and over,"637,081","(+/-10,876)"
Veteran Status,Civilian veterans,"29,712","(+/-2,536)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"804,955","(+/-13,405)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"83,781","(+/-4,642)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"171,527","(+/-7,439)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,104","(+/-1,212)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"526,268","(+/-10,948)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,770","(+/-3,511)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"107,160","(+/-4,536)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"32,907","(+/-2,876)"
Residence 1 Year Ago,Population 1 year and over,"801,422","(+/-13,460)"
Residence 1 Year Ago,Same house,"686,440","(+/-14,635)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"114,982","(+/-9,558)"
Residence 1 Year Ago,Different house in the U.S.,"102,278","(+/-9,203)"
Residence 1 Year Ago,Same county,"63,052","(+/-6,685)"
Residence 1 Year Ago,Different county,"39,226","(+/-5,792)"
Residence 1 Year Ago,Same state,"21,992","(+/-4,177)"
Residence 1 Year Ago,Different state,"17,234","(+/-3,593)"
Residence 1 Year Ago,Abroad,"12,704","(+/-2,671)"
