Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"722,345","(+/-5,512)"
Sex and Age,Male,"348,330","(+/-4,215)"
Sex and Age,Female,"374,015","(+/-3,668)"
Sex and Age,Under 5 years,"46,512","(+/-2,108)"
Sex and Age,5 to 9 years,"48,007","(+/-4,086)"
Sex and Age,10 to 14 years,"47,590","(+/-3,898)"
Sex and Age,15 to 19 years,"52,599","(+/-1,964)"
Sex and Age,20 to 24 years,"54,939","(+/-1,716)"
Sex and Age,25 to 34 years,"120,073","(+/-3,562)"
Sex and Age,35 to 44 years,"98,632","(+/-2,805)"
Sex and Age,45 to 54 years,"79,166","(+/-2,592)"
Sex and Age,55 to 59 years,"35,636","(+/-2,992)"
Sex and Age,60 to 64 years,"36,879","(+/-2,550)"
Sex and Age,65 to 74 years,"63,380","(+/-2,436)"
Sex and Age,75 to 84 years,"28,783","(+/-1,844)"
Sex and Age,85 years and over,"10,149","(+/-1,414)"
Sex and Age,Median age (years),34.2,(+/-0.5)
Sex and Age,18 years and over,"549,251","(+/-4,989)"
Sex and Age,65 years and over,"102,312","(+/-3,051)"
Race,Total population,"722,345","(+/-5,512)"
Race,One race,"615,486","(+/-9,374)"
Race,White,"304,766","(+/-7,514)"
Race,Black or African American,"228,178","(+/-5,989)"
Race,American Indian and Alaska Native,"5,372","(+/-2,073)"
Race,Asian,"36,046","(+/-3,648)"
Race,Native Hawaiian and Other Pacific Islander,249,(+/-287)
Race,Some other race,"40,875","(+/-5,305)"
Race,Two or more races,"106,859","(+/-8,565)"
Hispanic or Latino and Race,Total population,"722,345","(+/-5,512)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"134,439","(+/-4,951)"
Hispanic or Latino and Race,Mexican,"89,116","(+/-6,964)"
Hispanic or Latino and Race,Puerto Rican,"29,268","(+/-4,589)"
Hispanic or Latino and Race,Cuban,"1,075",(+/-534)
Hispanic or Latino and Race,Other Hispanic or Latino,"14,980","(+/-3,785)"
Hispanic or Latino and Race,Not Hispanic or Latino,"587,906","(+/-6,415)"
Place of Birth,Total population,"722,345","(+/-5,512)"
Place of Birth,Native,"641,380","(+/-8,145)"
Place of Birth,Born in United States,"624,167","(+/-8,344)"
Place of Birth,State of residence,"462,681","(+/-8,203)"
Place of Birth,Different state,"161,486","(+/-8,056)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","17,213","(+/-3,820)"
Place of Birth,Foreign-born,"80,965","(+/-5,908)"
Ancestry,Total population,"722,345","(+/-5,512)"
Ancestry,American,"12,496","(+/-2,602)"
Ancestry,Arab,"6,520","(+/-3,374)"
Ancestry,Czech,"2,967",(+/-879)
Ancestry,Danish,"2,977",(+/-935)
Ancestry,Dutch,"4,842","(+/-1,288)"
Ancestry,English,"27,032","(+/-3,510)"
Ancestry,French (except Basque),"11,495","(+/-1,829)"
Ancestry,French Canadian,"1,820",(+/-808)
Ancestry,German,"125,460","(+/-6,524)"
Ancestry,Greek,"2,303","(+/-1,583)"
Ancestry,Hungarian,"1,821",(+/-642)
Ancestry,Irish,"51,171","(+/-3,973)"
Ancestry,Italian,"25,434","(+/-3,135)"
Ancestry,Lithuanian,"1,099",(+/-438)
Ancestry,Norwegian,"12,455","(+/-2,012)"
Ancestry,Polish,"46,037","(+/-5,176)"
Ancestry,Portuguese,730,(+/-635)
Ancestry,Russian,"3,566","(+/-1,519)"
Ancestry,Scotch-Irish,"2,532","(+/-1,041)"
Ancestry,Scottish,"5,958","(+/-1,706)"
Ancestry,Slovak,"1,097",(+/-644)
Ancestry,Subsaharan African,"7,966","(+/-2,661)"
Ancestry,Swedish,"6,697","(+/-1,685)"
Ancestry,Swiss,"2,353","(+/-1,077)"
Ancestry,Ukrainian,"2,279","(+/-1,435)"
Ancestry,Welsh,"2,252",(+/-814)
Ancestry,West Indian (excluding Hispanic origin groups),731,(+/-373)
Veteran Status,Civilian population 18 years and over,"549,053","(+/-4,967)"
Veteran Status,Civilian veterans,"20,288","(+/-2,290)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"717,658","(+/-5,509)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"100,073","(+/-5,835)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"173,038","(+/-3,986)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,106","(+/-1,930)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"444,790","(+/-4,491)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,324","(+/-4,331)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"99,830","(+/-3,042)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"35,643","(+/-2,204)"
Residence 1 Year Ago,Population 1 year and over,"712,903","(+/-5,891)"
Residence 1 Year Ago,Same house,"611,846","(+/-9,356)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"101,057","(+/-9,290)"
Residence 1 Year Ago,Different house in the U.S.,"98,162","(+/-9,039)"
Residence 1 Year Ago,Same county,"70,206","(+/-8,693)"
Residence 1 Year Ago,Different county,"27,956","(+/-4,198)"
Residence 1 Year Ago,Same state,"13,376","(+/-2,798)"
Residence 1 Year Ago,Different state,"14,580","(+/-2,783)"
Residence 1 Year Ago,Abroad,"2,895","(+/-1,221)"
