Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"815,902","(+/-19,737)"
Sex and Age,Male,"401,809","(+/-12,331)"
Sex and Age,Female,"414,093","(+/-12,207)"
Sex and Age,Under 5 years,"40,943","(+/-5,558)"
Sex and Age,5 to 9 years,"39,764","(+/-4,697)"
Sex and Age,10 to 14 years,"46,212","(+/-5,863)"
Sex and Age,15 to 19 years,"47,234","(+/-4,098)"
Sex and Age,20 to 24 years,"46,266","(+/-4,667)"
Sex and Age,25 to 34 years,"103,848","(+/-6,568)"
Sex and Age,35 to 44 years,"99,597","(+/-6,423)"
Sex and Age,45 to 54 years,"94,309","(+/-5,803)"
Sex and Age,55 to 59 years,"53,382","(+/-5,215)"
Sex and Age,60 to 64 years,"55,720","(+/-4,104)"
Sex and Age,65 to 74 years,"97,994","(+/-5,342)"
Sex and Age,75 to 84 years,"69,101","(+/-5,182)"
Sex and Age,85 years and over,"21,532","(+/-2,676)"
Sex and Age,Median age (years),43.7,(+/-1.3)
Sex and Age,18 years and over,"659,699","(+/-14,017)"
Sex and Age,65 years and over,"188,627","(+/-8,006)"
Race,Total population,"815,902","(+/-19,737)"
Race,One race,"685,637","(+/-20,324)"
Race,White,"548,547","(+/-18,471)"
Race,Black or African American,"29,772","(+/-5,191)"
Race,American Indian and Alaska Native,"11,803","(+/-4,043)"
Race,Asian,"46,905","(+/-7,297)"
Race,Native Hawaiian and Other Pacific Islander,"1,971","(+/-1,347)"
Race,Some other race,"46,639","(+/-8,474)"
Race,Two or more races,"130,265","(+/-13,717)"
Hispanic or Latino and Race,Total population,"815,902","(+/-19,737)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"184,634","(+/-15,508)"
Hispanic or Latino and Race,Mexican,"150,943","(+/-14,829)"
Hispanic or Latino and Race,Puerto Rican,"5,107","(+/-1,969)"
Hispanic or Latino and Race,Cuban,"9,779","(+/-4,258)"
Hispanic or Latino and Race,Other Hispanic or Latino,"18,805","(+/-4,221)"
Hispanic or Latino and Race,Not Hispanic or Latino,"631,268","(+/-16,526)"
Place of Birth,Total population,"815,902","(+/-19,737)"
Place of Birth,Native,"704,700","(+/-19,345)"
Place of Birth,Born in United States,"693,234","(+/-19,151)"
Place of Birth,State of residence,"292,025","(+/-17,048)"
Place of Birth,Different state,"401,209","(+/-15,229)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,466","(+/-2,940)"
Place of Birth,Foreign-born,"111,202","(+/-9,842)"
Ancestry,Total population,"815,902","(+/-19,737)"
Ancestry,American,"40,372","(+/-7,844)"
Ancestry,Arab,"9,951","(+/-4,121)"
Ancestry,Czech,"4,087","(+/-1,738)"
Ancestry,Danish,"2,684",(+/-961)
Ancestry,Dutch,"9,260","(+/-1,830)"
Ancestry,English,"87,822","(+/-7,285)"
Ancestry,French (except Basque),"16,040","(+/-2,687)"
Ancestry,French Canadian,"2,917","(+/-1,282)"
Ancestry,German,"116,768","(+/-9,888)"
Ancestry,Greek,"2,306",(+/-975)
Ancestry,Hungarian,"5,324","(+/-2,492)"
Ancestry,Irish,"75,127","(+/-6,388)"
Ancestry,Italian,"41,965","(+/-5,312)"
Ancestry,Lithuanian,"1,504",(+/-563)
Ancestry,Norwegian,"15,467","(+/-3,328)"
Ancestry,Polish,"17,665","(+/-2,797)"
Ancestry,Portuguese,"1,878",(+/-758)
Ancestry,Russian,"4,491","(+/-1,474)"
Ancestry,Scotch-Irish,"6,102","(+/-1,393)"
Ancestry,Scottish,"20,935","(+/-3,434)"
Ancestry,Slovak,"1,641","(+/-1,005)"
Ancestry,Subsaharan African,"6,845","(+/-3,941)"
Ancestry,Swedish,"12,687","(+/-2,363)"
Ancestry,Swiss,"1,563",(+/-733)
Ancestry,Ukrainian,"3,996","(+/-2,577)"
Ancestry,Welsh,"5,487","(+/-2,546)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,247","(+/-2,318)"
Veteran Status,Civilian population 18 years and over,"658,496","(+/-14,050)"
Veteran Status,Civilian veterans,"52,303","(+/-4,789)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"808,747","(+/-19,755)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"123,188","(+/-8,514)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"155,923","(+/-11,396)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,856","(+/-2,569)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"467,739","(+/-13,064)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,846","(+/-5,358)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"185,085","(+/-7,967)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,486","(+/-4,327)"
Residence 1 Year Ago,Population 1 year and over,"806,237","(+/-19,538)"
Residence 1 Year Ago,Same house,"710,118","(+/-19,804)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"96,119","(+/-9,820)"
Residence 1 Year Ago,Different house in the U.S.,"88,849","(+/-9,374)"
Residence 1 Year Ago,Same county,"66,303","(+/-8,906)"
Residence 1 Year Ago,Different county,"22,546","(+/-3,558)"
Residence 1 Year Ago,Same state,"5,714","(+/-2,277)"
Residence 1 Year Ago,Different state,"16,832","(+/-3,040)"
Residence 1 Year Ago,Abroad,"7,270","(+/-2,554)"
