Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"770,851","(+/-1,754)"
Sex and Age,Male,"380,122","(+/-3,697)"
Sex and Age,Female,"390,729","(+/-3,716)"
Sex and Age,Under 5 years,"32,684","(+/-2,034)"
Sex and Age,5 to 9 years,"37,048","(+/-2,941)"
Sex and Age,10 to 14 years,"37,989","(+/-3,227)"
Sex and Age,15 to 19 years,"43,786","(+/-3,413)"
Sex and Age,20 to 24 years,"40,305","(+/-3,441)"
Sex and Age,25 to 34 years,"89,767","(+/-4,084)"
Sex and Age,35 to 44 years,"101,220","(+/-3,746)"
Sex and Age,45 to 54 years,"89,644","(+/-2,632)"
Sex and Age,55 to 59 years,"48,412","(+/-2,986)"
Sex and Age,60 to 64 years,"55,036","(+/-3,009)"
Sex and Age,65 to 74 years,"109,181","(+/-1,884)"
Sex and Age,75 to 84 years,"66,529","(+/-2,164)"
Sex and Age,85 years and over,"19,250","(+/-2,094)"
Sex and Age,Median age (years),45.4,(+/-0.4)
Sex and Age,18 years and over,"638,240","(+/-1,923)"
Sex and Age,65 years and over,"194,960","(+/-1,932)"
Race,Total population,"770,851","(+/-1,754)"
Race,One race,"710,701","(+/-6,330)"
Race,White,"647,514","(+/-3,887)"
Race,Black or African American,"23,141","(+/-2,648)"
Race,American Indian and Alaska Native,"10,134","(+/-2,792)"
Race,Asian,"6,061",(+/-973)
Race,Native Hawaiian and Other Pacific Islander,"1,032",(+/-998)
Race,Some other race,"22,819","(+/-4,570)"
Race,Two or more races,"60,150","(+/-6,425)"
Hispanic or Latino and Race,Total population,"770,851","(+/-1,754)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"65,870",(+/-799)
Hispanic or Latino and Race,Mexican,"37,326","(+/-4,436)"
Hispanic or Latino and Race,Puerto Rican,"7,604","(+/-2,964)"
Hispanic or Latino and Race,Cuban,"4,043","(+/-2,115)"
Hispanic or Latino and Race,Other Hispanic or Latino,"16,897","(+/-3,453)"
Hispanic or Latino and Race,Not Hispanic or Latino,"704,981","(+/-1,702)"
Place of Birth,Total population,"770,851","(+/-1,754)"
Place of Birth,Native,"727,395","(+/-5,548)"
Place of Birth,Born in United States,"715,100","(+/-5,354)"
Place of Birth,State of residence,"372,232","(+/-10,508)"
Place of Birth,Different state,"342,868","(+/-9,670)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,295","(+/-3,616)"
Place of Birth,Foreign-born,"43,456","(+/-5,022)"
Ancestry,Total population,"770,851","(+/-1,754)"
Ancestry,American,"83,725","(+/-7,217)"
Ancestry,Arab,"1,153",(+/-759)
Ancestry,Czech,"1,058",(+/-543)
Ancestry,Danish,"1,573",(+/-673)
Ancestry,Dutch,"9,511","(+/-2,302)"
Ancestry,English,"139,063","(+/-8,186)"
Ancestry,French (except Basque),"18,449","(+/-3,574)"
Ancestry,French Canadian,"2,234",(+/-743)
Ancestry,German,"87,242","(+/-6,921)"
Ancestry,Greek,"2,730",(+/-953)
Ancestry,Hungarian,"4,007","(+/-1,242)"
Ancestry,Irish,"96,485","(+/-8,206)"
Ancestry,Italian,"25,385","(+/-3,960)"
Ancestry,Lithuanian,671,(+/-479)
Ancestry,Norwegian,"5,775","(+/-1,765)"
Ancestry,Polish,"14,719","(+/-3,018)"
Ancestry,Portuguese,"1,304",(+/-798)
Ancestry,Russian,"4,711","(+/-1,400)"
Ancestry,Scotch-Irish,"24,550","(+/-3,614)"
Ancestry,Scottish,"31,227","(+/-3,473)"
Ancestry,Slovak,"1,121",(+/-623)
Ancestry,Subsaharan African,"2,617","(+/-1,085)"
Ancestry,Swedish,"7,735","(+/-2,366)"
Ancestry,Swiss,"1,796",(+/-771)
Ancestry,Ukrainian,"2,196",(+/-882)
Ancestry,Welsh,"5,992","(+/-1,632)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,289","(+/-1,527)"
Veteran Status,Civilian population 18 years and over,"637,640","(+/-1,956)"
Veteran Status,Civilian veterans,"44,137","(+/-3,485)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"760,925","(+/-1,797)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"127,763","(+/-6,428)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"132,348","(+/-1,373)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,372","(+/-1,508)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"438,088","(+/-2,270)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,184","(+/-4,482)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"190,489","(+/-1,998)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,207","(+/-3,661)"
Residence 1 Year Ago,Population 1 year and over,"764,680","(+/-2,189)"
Residence 1 Year Ago,Same house,"693,653","(+/-7,386)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"71,027","(+/-6,546)"
Residence 1 Year Ago,Different house in the U.S.,"68,032","(+/-6,133)"
Residence 1 Year Ago,Same county,"25,952","(+/-4,350)"
Residence 1 Year Ago,Different county,"42,080","(+/-5,148)"
Residence 1 Year Ago,Same state,"21,924","(+/-3,862)"
Residence 1 Year Ago,Different state,"20,156","(+/-2,968)"
Residence 1 Year Ago,Abroad,"2,995","(+/-1,834)"
