Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"682,617","(+/-4,985)"
Sex and Age,Male,"340,540","(+/-3,279)"
Sex and Age,Female,"342,077","(+/-2,408)"
Sex and Age,Under 5 years,"44,724","(+/-1,086)"
Sex and Age,5 to 9 years,"48,349","(+/-3,057)"
Sex and Age,10 to 14 years,"49,719","(+/-3,200)"
Sex and Age,15 to 19 years,"48,489","(+/-1,761)"
Sex and Age,20 to 24 years,"44,904","(+/-1,598)"
Sex and Age,25 to 34 years,"95,949","(+/-1,504)"
Sex and Age,35 to 44 years,"98,914","(+/-1,658)"
Sex and Age,45 to 54 years,"79,703","(+/-1,620)"
Sex and Age,55 to 59 years,"35,377","(+/-2,410)"
Sex and Age,60 to 64 years,"37,769","(+/-2,576)"
Sex and Age,65 to 74 years,"59,393",(+/-871)
Sex and Age,75 to 84 years,"29,937","(+/-1,418)"
Sex and Age,85 years and over,"9,390","(+/-1,259)"
Sex and Age,Median age (years),35.9,(+/-0.3)
Sex and Age,18 years and over,"508,965","(+/-3,396)"
Sex and Age,65 years and over,"98,720","(+/-1,032)"
Race,Total population,"682,617","(+/-4,985)"
Race,One race,"610,256","(+/-8,256)"
Race,White,"471,857","(+/-6,089)"
Race,Black or African American,"66,498","(+/-3,646)"
Race,American Indian and Alaska Native,"6,421","(+/-2,957)"
Race,Asian,"29,975","(+/-2,169)"
Race,Native Hawaiian and Other Pacific Islander,542,(+/-337)
Race,Some other race,"34,963","(+/-6,097)"
Race,Two or more races,"72,361","(+/-7,033)"
Hispanic or Latino and Race,Total population,"682,617","(+/-4,985)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"98,471","(+/-2,889)"
Hispanic or Latino and Race,Mexican,"71,474","(+/-5,941)"
Hispanic or Latino and Race,Puerto Rican,"1,303",(+/-872)
Hispanic or Latino and Race,Cuban,"5,094","(+/-2,523)"
Hispanic or Latino and Race,Other Hispanic or Latino,"20,600","(+/-4,621)"
Hispanic or Latino and Race,Not Hispanic or Latino,"584,146","(+/-3,776)"
Place of Birth,Total population,"682,617","(+/-4,985)"
Place of Birth,Native,"608,344","(+/-7,569)"
Place of Birth,Born in United States,"601,006","(+/-7,701)"
Place of Birth,State of residence,"397,506","(+/-9,721)"
Place of Birth,Different state,"203,500","(+/-8,322)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,338","(+/-2,016)"
Place of Birth,Foreign-born,"74,273","(+/-5,525)"
Ancestry,Total population,"682,617","(+/-4,985)"
Ancestry,American,"24,064","(+/-4,366)"
Ancestry,Arab,"4,401","(+/-2,288)"
Ancestry,Czech,"19,175","(+/-2,805)"
Ancestry,Danish,"13,580","(+/-3,048)"
Ancestry,Dutch,"6,369","(+/-1,669)"
Ancestry,English,"61,059","(+/-6,135)"
Ancestry,French (except Basque),"11,035","(+/-2,221)"
Ancestry,French Canadian,"1,631",(+/-958)
Ancestry,German,"167,949","(+/-9,072)"
Ancestry,Greek,903,(+/-402)
Ancestry,Hungarian,"1,788",(+/-698)
Ancestry,Irish,"89,055","(+/-5,911)"
Ancestry,Italian,"27,011","(+/-4,429)"
Ancestry,Lithuanian,"1,323",(+/-589)
Ancestry,Norwegian,"9,986","(+/-2,081)"
Ancestry,Polish,"21,524","(+/-3,605)"
Ancestry,Portuguese,298,(+/-235)
Ancestry,Russian,"1,840",(+/-574)
Ancestry,Scotch-Irish,"3,554",(+/-975)
Ancestry,Scottish,"12,399","(+/-2,007)"
Ancestry,Slovak,96,(+/-117)
Ancestry,Subsaharan African,"16,035","(+/-4,496)"
Ancestry,Swedish,"20,488","(+/-2,398)"
Ancestry,Swiss,"1,768",(+/-712)
Ancestry,Ukrainian,"2,145","(+/-1,438)"
Ancestry,Welsh,"2,823",(+/-898)
Ancestry,West Indian (excluding Hispanic origin groups),"3,182","(+/-1,682)"
Veteran Status,Civilian population 18 years and over,"507,226","(+/-3,376)"
Veteran Status,Civilian veterans,"28,079","(+/-2,877)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"675,606","(+/-4,885)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"72,515","(+/-5,017)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"173,050","(+/-2,592)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,339","(+/-2,152)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"406,332","(+/-3,129)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"37,564","(+/-3,547)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"96,224","(+/-1,041)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"27,612","(+/-2,108)"
Residence 1 Year Ago,Population 1 year and over,"672,837","(+/-5,067)"
Residence 1 Year Ago,Same house,"573,095","(+/-8,742)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"99,742","(+/-7,399)"
Residence 1 Year Ago,Different house in the U.S.,"94,961","(+/-7,429)"
Residence 1 Year Ago,Same county,"53,238","(+/-6,513)"
Residence 1 Year Ago,Different county,"41,723","(+/-6,249)"
Residence 1 Year Ago,Same state,"19,397","(+/-3,930)"
Residence 1 Year Ago,Different state,"22,326","(+/-4,254)"
Residence 1 Year Ago,Abroad,"4,781","(+/-2,018)"
