Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"766,286","(+/-14,900)"
Sex and Age,Male,"394,116","(+/-9,647)"
Sex and Age,Female,"372,170","(+/-8,659)"
Sex and Age,Under 5 years,"46,019","(+/-3,148)"
Sex and Age,5 to 9 years,"51,529","(+/-4,451)"
Sex and Age,10 to 14 years,"54,013","(+/-4,048)"
Sex and Age,15 to 19 years,"59,887","(+/-4,282)"
Sex and Age,20 to 24 years,"58,107","(+/-3,836)"
Sex and Age,25 to 34 years,"114,420","(+/-4,837)"
Sex and Age,35 to 44 years,"108,571","(+/-4,669)"
Sex and Age,45 to 54 years,"94,984","(+/-4,031)"
Sex and Age,55 to 59 years,"47,049","(+/-3,440)"
Sex and Age,60 to 64 years,"37,808","(+/-3,043)"
Sex and Age,65 to 74 years,"56,050","(+/-2,931)"
Sex and Age,75 to 84 years,"26,289","(+/-2,638)"
Sex and Age,85 years and over,"11,560","(+/-1,552)"
Sex and Age,Median age (years),34.9,(+/-0.5)
Sex and Age,18 years and over,"580,244","(+/-11,752)"
Sex and Age,65 years and over,"93,899","(+/-4,403)"
Race,Total population,"766,286","(+/-14,900)"
Race,One race,"587,770","(+/-18,695)"
Race,White,"249,055","(+/-14,984)"
Race,Black or African American,"20,798","(+/-4,392)"
Race,American Indian and Alaska Native,"9,461","(+/-2,291)"
Race,Asian,"93,673","(+/-8,343)"
Race,Native Hawaiian and Other Pacific Islander,"3,740","(+/-2,611)"
Race,Some other race,"211,043","(+/-15,313)"
Race,Two or more races,"178,516","(+/-12,321)"
Hispanic or Latino and Race,Total population,"766,286","(+/-14,900)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"492,488","(+/-14,117)"
Hispanic or Latino and Race,Mexican,"452,015","(+/-13,456)"
Hispanic or Latino and Race,Puerto Rican,"3,375","(+/-1,250)"
Hispanic or Latino and Race,Cuban,694,(+/-526)
Hispanic or Latino and Race,Other Hispanic or Latino,"36,404","(+/-5,671)"
Hispanic or Latino and Race,Not Hispanic or Latino,"273,798","(+/-12,989)"
Place of Birth,Total population,"766,286","(+/-14,900)"
Place of Birth,Native,"506,069","(+/-11,016)"
Place of Birth,Born in United States,"494,802","(+/-11,035)"
Place of Birth,State of residence,"432,001","(+/-10,674)"
Place of Birth,Different state,"62,801","(+/-5,075)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,267","(+/-1,995)"
Place of Birth,Foreign-born,"260,217","(+/-12,450)"
Ancestry,Total population,"766,286","(+/-14,900)"
Ancestry,American,"10,307","(+/-2,391)"
Ancestry,Arab,"1,501",(+/-725)
Ancestry,Czech,577,(+/-351)
Ancestry,Danish,"1,084",(+/-590)
Ancestry,Dutch,"3,974","(+/-1,501)"
Ancestry,English,"24,493","(+/-3,283)"
Ancestry,French (except Basque),"4,836","(+/-1,169)"
Ancestry,French Canadian,421,(+/-387)
Ancestry,German,"27,372","(+/-3,506)"
Ancestry,Greek,874,(+/-561)
Ancestry,Hungarian,741,(+/-473)
Ancestry,Irish,"22,626","(+/-3,250)"
Ancestry,Italian,"20,823","(+/-3,415)"
Ancestry,Lithuanian,346,(+/-369)
Ancestry,Norwegian,"3,257","(+/-1,376)"
Ancestry,Polish,"2,976","(+/-1,200)"
Ancestry,Portuguese,"9,667","(+/-2,267)"
Ancestry,Russian,"3,392","(+/-1,292)"
Ancestry,Scotch-Irish,"2,173","(+/-1,163)"
Ancestry,Scottish,"6,385","(+/-2,584)"
Ancestry,Slovak,50,(+/-82)
Ancestry,Subsaharan African,"7,976","(+/-3,981)"
Ancestry,Swedish,"4,564","(+/-2,688)"
Ancestry,Swiss,"1,859",(+/-699)
Ancestry,Ukrainian,551,(+/-394)
Ancestry,Welsh,719,(+/-418)
Ancestry,West Indian (excluding Hispanic origin groups),443,(+/-379)
Veteran Status,Civilian population 18 years and over,"578,773","(+/-11,587)"
Veteran Status,Civilian veterans,"17,982","(+/-1,660)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"754,204","(+/-14,819)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"72,194","(+/-4,567)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"185,960","(+/-6,926)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"3,859","(+/-1,306)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"475,816","(+/-11,324)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"35,661","(+/-3,237)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"92,428","(+/-4,369)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"32,674","(+/-3,216)"
Residence 1 Year Ago,Population 1 year and over,"756,723","(+/-14,576)"
Residence 1 Year Ago,Same house,"686,645","(+/-14,032)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"70,078","(+/-7,549)"
Residence 1 Year Ago,Different house in the U.S.,"65,302","(+/-7,042)"
Residence 1 Year Ago,Same county,"41,315","(+/-6,190)"
Residence 1 Year Ago,Different county,"23,987","(+/-3,375)"
Residence 1 Year Ago,Same state,"17,860","(+/-3,153)"
Residence 1 Year Ago,Different state,"6,127","(+/-2,188)"
Residence 1 Year Ago,Abroad,"4,776","(+/-1,826)"
