Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"853,923","(+/-9,681)"
Sex and Age,Male,"428,123","(+/-5,106)"
Sex and Age,Female,"425,800","(+/-6,636)"
Sex and Age,Under 5 years,"37,860","(+/-2,852)"
Sex and Age,5 to 9 years,"40,263","(+/-3,726)"
Sex and Age,10 to 14 years,"55,058","(+/-3,468)"
Sex and Age,15 to 19 years,"60,865","(+/-3,938)"
Sex and Age,20 to 24 years,"55,426","(+/-3,715)"
Sex and Age,25 to 34 years,"94,885","(+/-4,093)"
Sex and Age,35 to 44 years,"104,108","(+/-3,769)"
Sex and Age,45 to 54 years,"93,358","(+/-3,486)"
Sex and Age,55 to 59 years,"44,750","(+/-3,502)"
Sex and Age,60 to 64 years,"59,176","(+/-3,487)"
Sex and Age,65 to 74 years,"121,289","(+/-3,588)"
Sex and Age,75 to 84 years,"73,000","(+/-2,927)"
Sex and Age,85 years and over,"13,885","(+/-1,766)"
Sex and Age,Median age (years),43.0,(+/-0.6)
Sex and Age,18 years and over,"687,045","(+/-6,683)"
Sex and Age,65 years and over,"208,174","(+/-3,627)"
Race,Total population,"853,923","(+/-9,681)"
Race,One race,"735,541","(+/-9,299)"
Race,White,"495,330","(+/-8,421)"
Race,Black or African American,"18,329","(+/-4,327)"
Race,American Indian and Alaska Native,"157,642","(+/-4,155)"
Race,Asian,"12,263","(+/-2,134)"
Race,Native Hawaiian and Other Pacific Islander,"1,143",(+/-588)
Race,Some other race,"50,834","(+/-7,834)"
Race,Two or more races,"118,382","(+/-11,480)"
Hispanic or Latino and Race,Total population,"853,923","(+/-9,681)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"168,255","(+/-8,171)"
Hispanic or Latino and Race,Mexican,"138,364","(+/-9,643)"
Hispanic or Latino and Race,Puerto Rican,"5,654","(+/-1,927)"
Hispanic or Latino and Race,Cuban,"1,321",(+/-686)
Hispanic or Latino and Race,Other Hispanic or Latino,"22,916","(+/-5,331)"
Hispanic or Latino and Race,Not Hispanic or Latino,"685,668","(+/-6,165)"
Place of Birth,Total population,"853,923","(+/-9,681)"
Place of Birth,Native,"805,500","(+/-10,306)"
Place of Birth,Born in United States,"796,159","(+/-10,516)"
Place of Birth,State of residence,"405,561","(+/-10,088)"
Place of Birth,Different state,"390,598","(+/-9,513)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,341","(+/-2,384)"
Place of Birth,Foreign-born,"48,423","(+/-4,313)"
Ancestry,Total population,"853,923","(+/-9,681)"
Ancestry,American,"31,232","(+/-4,535)"
Ancestry,Arab,979,(+/-414)
Ancestry,Czech,"5,122","(+/-2,120)"
Ancestry,Danish,"4,878","(+/-1,419)"
Ancestry,Dutch,"7,464","(+/-1,802)"
Ancestry,English,"100,341","(+/-7,216)"
Ancestry,French (except Basque),"13,309","(+/-2,231)"
Ancestry,French Canadian,"3,266","(+/-1,236)"
Ancestry,German,"112,258","(+/-7,703)"
Ancestry,Greek,"1,464",(+/-705)
Ancestry,Hungarian,"2,795","(+/-1,175)"
Ancestry,Irish,"86,426","(+/-7,805)"
Ancestry,Italian,"26,729","(+/-3,315)"
Ancestry,Lithuanian,"1,094",(+/-568)
Ancestry,Norwegian,"14,534","(+/-2,734)"
Ancestry,Polish,"16,842","(+/-3,262)"
Ancestry,Portuguese,"2,468",(+/-892)
Ancestry,Russian,"4,928","(+/-1,874)"
Ancestry,Scotch-Irish,"6,648","(+/-1,440)"
Ancestry,Scottish,"27,204","(+/-5,865)"
Ancestry,Slovak,792,(+/-587)
Ancestry,Subsaharan African,"2,208","(+/-1,061)"
Ancestry,Swedish,"11,490","(+/-2,050)"
Ancestry,Swiss,"2,100",(+/-809)
Ancestry,Ukrainian,"2,464","(+/-1,599)"
Ancestry,Welsh,"4,939","(+/-1,453)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,331",(+/-807)
Veteran Status,Civilian population 18 years and over,"685,887","(+/-6,742)"
Veteran Status,Civilian veterans,"57,559","(+/-3,833)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"839,933","(+/-9,681)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"146,457","(+/-7,538)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"166,561","(+/-4,936)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,720","(+/-1,985)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"467,028","(+/-6,655)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"65,479","(+/-5,695)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"206,344","(+/-3,615)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"74,258","(+/-4,163)"
Residence 1 Year Ago,Population 1 year and over,"846,106","(+/-9,522)"
Residence 1 Year Ago,Same house,"741,103","(+/-12,362)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"105,003","(+/-8,901)"
Residence 1 Year Ago,Different house in the U.S.,"101,801","(+/-8,934)"
Residence 1 Year Ago,Same county,"38,290","(+/-5,082)"
Residence 1 Year Ago,Different county,"63,511","(+/-7,662)"
Residence 1 Year Ago,Same state,"34,102","(+/-4,613)"
Residence 1 Year Ago,Different state,"29,409","(+/-6,913)"
Residence 1 Year Ago,Abroad,"3,202","(+/-1,282)"
