Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"821,685","(+/-13,566)"
Sex and Age,Male,"413,952","(+/-7,502)"
Sex and Age,Female,"407,733","(+/-7,765)"
Sex and Age,Under 5 years,"44,626","(+/-2,764)"
Sex and Age,5 to 9 years,"50,749","(+/-3,911)"
Sex and Age,10 to 14 years,"53,135","(+/-3,598)"
Sex and Age,15 to 19 years,"53,512","(+/-3,081)"
Sex and Age,20 to 24 years,"46,814","(+/-3,552)"
Sex and Age,25 to 34 years,"105,341","(+/-5,095)"
Sex and Age,35 to 44 years,"114,956","(+/-4,238)"
Sex and Age,45 to 54 years,"107,143","(+/-3,529)"
Sex and Age,55 to 59 years,"51,827","(+/-3,481)"
Sex and Age,60 to 64 years,"54,329","(+/-3,539)"
Sex and Age,65 to 74 years,"82,804","(+/-2,784)"
Sex and Age,75 to 84 years,"42,887","(+/-2,768)"
Sex and Age,85 years and over,"13,562","(+/-2,032)"
Sex and Age,Median age (years),39.6,(+/-0.6)
Sex and Age,18 years and over,"640,046","(+/-9,674)"
Sex and Age,65 years and over,"139,253","(+/-3,689)"
Race,Total population,"821,685","(+/-13,566)"
Race,One race,"734,548","(+/-12,310)"
Race,White,"479,026","(+/-6,878)"
Race,Black or African American,"107,619","(+/-10,159)"
Race,American Indian and Alaska Native,"2,236","(+/-1,045)"
Race,Asian,"80,725","(+/-6,825)"
Race,Native Hawaiian and Other Pacific Islander,702,(+/-499)
Race,Some other race,"64,240","(+/-8,891)"
Race,Two or more races,"87,137","(+/-8,600)"
Hispanic or Latino and Race,Total population,"821,685","(+/-13,566)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"123,966","(+/-8,334)"
Hispanic or Latino and Race,Mexican,"13,681","(+/-4,265)"
Hispanic or Latino and Race,Puerto Rican,"8,459","(+/-3,688)"
Hispanic or Latino and Race,Cuban,"2,608","(+/-1,417)"
Hispanic or Latino and Race,Other Hispanic or Latino,"99,218","(+/-8,692)"
Hispanic or Latino and Race,Not Hispanic or Latino,"697,719","(+/-11,361)"
Place of Birth,Total population,"821,685","(+/-13,566)"
Place of Birth,Native,"653,416","(+/-11,576)"
Place of Birth,Born in United States,"640,987","(+/-11,958)"
Place of Birth,State of residence,"377,148","(+/-10,844)"
Place of Birth,Different state,"263,839","(+/-10,440)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,429","(+/-2,738)"
Place of Birth,Foreign-born,"168,269","(+/-10,592)"
Ancestry,Total population,"821,685","(+/-13,566)"
Ancestry,American,"30,679","(+/-4,306)"
Ancestry,Arab,"6,019","(+/-2,231)"
Ancestry,Czech,"1,193",(+/-568)
Ancestry,Danish,"1,311",(+/-761)
Ancestry,Dutch,"5,263","(+/-1,793)"
Ancestry,English,"71,479","(+/-4,984)"
Ancestry,French (except Basque),"8,163","(+/-2,188)"
Ancestry,French Canadian,"1,468",(+/-586)
Ancestry,German,"128,311","(+/-8,031)"
Ancestry,Greek,"2,746","(+/-1,640)"
Ancestry,Hungarian,"2,063",(+/-697)
Ancestry,Irish,"90,836","(+/-7,040)"
Ancestry,Italian,"34,840","(+/-4,474)"
Ancestry,Lithuanian,"1,273",(+/-712)
Ancestry,Norwegian,"3,261","(+/-1,759)"
Ancestry,Polish,"15,232","(+/-2,330)"
Ancestry,Portuguese,"1,783",(+/-752)
Ancestry,Russian,"5,211","(+/-1,554)"
Ancestry,Scotch-Irish,"8,023","(+/-1,843)"
Ancestry,Scottish,"18,008","(+/-3,343)"
Ancestry,Slovak,"1,535",(+/-789)
Ancestry,Subsaharan African,"31,996","(+/-5,964)"
Ancestry,Swedish,"4,238","(+/-1,327)"
Ancestry,Swiss,"3,108","(+/-1,098)"
Ancestry,Ukrainian,"2,917",(+/-998)
Ancestry,Welsh,"5,857","(+/-1,795)"
Ancestry,West Indian (excluding Hispanic origin groups),"9,886","(+/-3,610)"
Veteran Status,Civilian population 18 years and over,"636,578","(+/-9,678)"
Veteran Status,Civilian veterans,"42,403","(+/-3,736)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"804,736","(+/-13,416)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"101,997","(+/-6,724)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"181,432","(+/-6,195)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,018","(+/-2,284)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"487,346","(+/-9,444)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,266","(+/-4,614)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"135,958","(+/-3,709)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,713","(+/-3,114)"
Residence 1 Year Ago,Population 1 year and over,"812,673","(+/-13,387)"
Residence 1 Year Ago,Same house,"728,151","(+/-14,204)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"84,522","(+/-7,669)"
Residence 1 Year Ago,Different house in the U.S.,"77,852","(+/-7,400)"
Residence 1 Year Ago,Same county,"37,872","(+/-6,023)"
Residence 1 Year Ago,Different county,"39,980","(+/-5,052)"
Residence 1 Year Ago,Same state,"17,582","(+/-3,437)"
Residence 1 Year Ago,Different state,"22,398","(+/-3,968)"
Residence 1 Year Ago,Abroad,"6,670","(+/-2,027)"
