Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"783,097","(+/-13,042)"
Sex and Age,Male,"375,017","(+/-6,518)"
Sex and Age,Female,"408,080","(+/-8,472)"
Sex and Age,Under 5 years,"44,536","(+/-2,425)"
Sex and Age,5 to 9 years,"49,956","(+/-4,133)"
Sex and Age,10 to 14 years,"46,806","(+/-3,836)"
Sex and Age,15 to 19 years,"53,603","(+/-2,801)"
Sex and Age,20 to 24 years,"48,049","(+/-2,918)"
Sex and Age,25 to 34 years,"93,292","(+/-4,431)"
Sex and Age,35 to 44 years,"106,382","(+/-4,053)"
Sex and Age,45 to 54 years,"90,793","(+/-4,073)"
Sex and Age,55 to 59 years,"42,341","(+/-3,047)"
Sex and Age,60 to 64 years,"52,269","(+/-3,092)"
Sex and Age,65 to 74 years,"87,230","(+/-3,092)"
Sex and Age,75 to 84 years,"51,415","(+/-2,517)"
Sex and Age,85 years and over,"16,425","(+/-2,026)"
Sex and Age,Median age (years),40.3,(+/-0.5)
Sex and Age,18 years and over,"609,924","(+/-9,181)"
Sex and Age,65 years and over,"155,070","(+/-3,525)"
Race,Total population,"783,097","(+/-13,042)"
Race,One race,"732,817","(+/-14,192)"
Race,White,"456,620","(+/-12,252)"
Race,Black or African American,"207,838","(+/-9,555)"
Race,American Indian and Alaska Native,"1,707","(+/-1,187)"
Race,Asian,"43,501","(+/-5,524)"
Race,Native Hawaiian and Other Pacific Islander,29,(+/-4)
Race,Some other race,"23,122","(+/-6,564)"
Race,Two or more races,"50,280","(+/-8,129)"
Hispanic or Latino and Race,Total population,"783,097","(+/-13,042)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"51,409","(+/-6,423)"
Hispanic or Latino and Race,Mexican,"11,035","(+/-4,402)"
Hispanic or Latino and Race,Puerto Rican,"7,767","(+/-3,659)"
Hispanic or Latino and Race,Cuban,"1,107",(+/-537)
Hispanic or Latino and Race,Other Hispanic or Latino,"31,500","(+/-6,188)"
Hispanic or Latino and Race,Not Hispanic or Latino,"731,688","(+/-11,621)"
Place of Birth,Total population,"783,097","(+/-13,042)"
Place of Birth,Native,"688,662","(+/-11,485)"
Place of Birth,Born in United States,"677,432","(+/-12,109)"
Place of Birth,State of residence,"492,354","(+/-13,077)"
Place of Birth,Different state,"185,078","(+/-9,681)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,230","(+/-2,477)"
Place of Birth,Foreign-born,"94,435","(+/-8,062)"
Ancestry,Total population,"783,097","(+/-13,042)"
Ancestry,American,"44,067","(+/-6,853)"
Ancestry,Arab,"2,341","(+/-1,011)"
Ancestry,Czech,"2,844","(+/-1,290)"
Ancestry,Danish,940,(+/-545)
Ancestry,Dutch,"3,721","(+/-1,053)"
Ancestry,English,"69,979","(+/-5,334)"
Ancestry,French (except Basque),"9,533","(+/-2,119)"
Ancestry,French Canadian,"1,352",(+/-724)
Ancestry,German,"112,426","(+/-7,156)"
Ancestry,Greek,"5,279","(+/-1,265)"
Ancestry,Hungarian,"2,222","(+/-1,039)"
Ancestry,Irish,"95,561","(+/-8,322)"
Ancestry,Italian,"44,757","(+/-5,305)"
Ancestry,Lithuanian,"3,547","(+/-1,118)"
Ancestry,Norwegian,"1,542",(+/-582)
Ancestry,Polish,"30,715","(+/-3,717)"
Ancestry,Portuguese,621,(+/-443)
Ancestry,Russian,"8,805","(+/-2,030)"
Ancestry,Scotch-Irish,"3,598",(+/-982)
Ancestry,Scottish,"11,147","(+/-1,805)"
Ancestry,Slovak,"1,103",(+/-630)
Ancestry,Subsaharan African,"32,968","(+/-7,730)"
Ancestry,Swedish,"4,973","(+/-1,592)"
Ancestry,Swiss,"2,169",(+/-844)
Ancestry,Ukrainian,"5,540","(+/-1,883)"
Ancestry,Welsh,"5,009","(+/-1,455)"
Ancestry,West Indian (excluding Hispanic origin groups),"11,563","(+/-3,927)"
Veteran Status,Civilian population 18 years and over,"608,559","(+/-9,138)"
Veteran Status,Civilian veterans,"31,522","(+/-3,055)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"773,999","(+/-12,988)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"102,868","(+/-6,066)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"172,973","(+/-5,950)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,587","(+/-2,808)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"450,544","(+/-8,324)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,286","(+/-4,265)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"150,482","(+/-3,617)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,995","(+/-3,540)"
Residence 1 Year Ago,Population 1 year and over,"774,557","(+/-12,915)"
Residence 1 Year Ago,Same house,"697,555","(+/-15,064)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"77,002","(+/-9,955)"
Residence 1 Year Ago,Different house in the U.S.,"74,222","(+/-9,824)"
Residence 1 Year Ago,Same county,"39,008","(+/-8,316)"
Residence 1 Year Ago,Different county,"35,214","(+/-4,978)"
Residence 1 Year Ago,Same state,"23,313","(+/-4,022)"
Residence 1 Year Ago,Different state,"11,901","(+/-2,970)"
Residence 1 Year Ago,Abroad,"2,780",(+/-975)
