Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"768,525","(+/-2,070)"
Sex and Age,Male,"372,653","(+/-1,325)"
Sex and Age,Female,"395,872","(+/-1,288)"
Sex and Age,Under 5 years,"39,128",(+/-643)
Sex and Age,5 to 9 years,"42,008","(+/-3,089)"
Sex and Age,10 to 14 years,"44,468","(+/-2,829)"
Sex and Age,15 to 19 years,"50,778",(+/-964)
Sex and Age,20 to 24 years,"50,647",(+/-855)
Sex and Age,25 to 34 years,"101,825",(+/-512)
Sex and Age,35 to 44 years,"101,291",(+/-723)
Sex and Age,45 to 54 years,"84,686",(+/-568)
Sex and Age,55 to 59 years,"48,076","(+/-3,212)"
Sex and Age,60 to 64 years,"52,582","(+/-3,148)"
Sex and Age,65 to 74 years,"87,586",(+/-782)
Sex and Age,75 to 84 years,"46,983","(+/-2,215)"
Sex and Age,85 years and over,"18,467","(+/-2,168)"
Sex and Age,Median age (years),40.1,(+/-0.4)
Sex and Age,18 years and over,"614,807","(+/-1,340)"
Sex and Age,65 years and over,"153,036",(+/-677)
Race,Total population,"768,525","(+/-2,070)"
Race,One race,"696,569","(+/-6,114)"
Race,White,"529,504","(+/-4,682)"
Race,Black or African American,"105,654","(+/-4,418)"
Race,American Indian and Alaska Native,"1,580",(+/-792)
Race,Asian,"29,100","(+/-2,030)"
Race,Native Hawaiian and Other Pacific Islander,428,(+/-509)
Race,Some other race,"30,303","(+/-5,187)"
Race,Two or more races,"71,956","(+/-5,788)"
Hispanic or Latino and Race,Total population,"768,525","(+/-2,070)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"79,771","(+/-1,101)"
Hispanic or Latino and Race,Mexican,"6,741","(+/-2,209)"
Hispanic or Latino and Race,Puerto Rican,"49,647","(+/-4,044)"
Hispanic or Latino and Race,Cuban,"4,998","(+/-2,253)"
Hispanic or Latino and Race,Other Hispanic or Latino,"18,385","(+/-3,001)"
Hispanic or Latino and Race,Not Hispanic or Latino,"688,754","(+/-1,867)"
Place of Birth,Total population,"768,525","(+/-2,070)"
Place of Birth,Native,"703,660","(+/-4,950)"
Place of Birth,Born in United States,"683,204","(+/-5,496)"
Place of Birth,State of residence,"571,494","(+/-7,795)"
Place of Birth,Different state,"111,710","(+/-5,877)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","20,456","(+/-3,014)"
Place of Birth,Foreign-born,"64,865","(+/-4,399)"
Ancestry,Total population,"768,525","(+/-2,070)"
Ancestry,American,"24,126","(+/-3,780)"
Ancestry,Arab,"4,881","(+/-1,708)"
Ancestry,Czech,"1,674",(+/-922)
Ancestry,Danish,"1,600",(+/-623)
Ancestry,Dutch,"12,337","(+/-2,630)"
Ancestry,English,"81,929","(+/-5,150)"
Ancestry,French (except Basque),"14,178","(+/-2,435)"
Ancestry,French Canadian,"6,029","(+/-1,353)"
Ancestry,German,"125,953","(+/-7,468)"
Ancestry,Greek,"4,208","(+/-1,406)"
Ancestry,Hungarian,"3,940","(+/-1,657)"
Ancestry,Irish,"114,152","(+/-6,958)"
Ancestry,Italian,"124,404","(+/-7,520)"
Ancestry,Lithuanian,"1,521",(+/-518)
Ancestry,Norwegian,"2,913","(+/-1,105)"
Ancestry,Polish,"35,032","(+/-3,562)"
Ancestry,Portuguese,"1,271",(+/-742)
Ancestry,Russian,"5,699","(+/-1,739)"
Ancestry,Scotch-Irish,"3,046",(+/-986)
Ancestry,Scottish,"15,301","(+/-2,117)"
Ancestry,Slovak,"1,204",(+/-628)
Ancestry,Subsaharan African,"19,992","(+/-5,421)"
Ancestry,Swedish,"5,458","(+/-1,512)"
Ancestry,Swiss,"1,247",(+/-604)
Ancestry,Ukrainian,"9,565","(+/-2,793)"
Ancestry,Welsh,"4,767","(+/-1,302)"
Ancestry,West Indian (excluding Hispanic origin groups),"11,445","(+/-3,313)"
Veteran Status,Civilian population 18 years and over,"614,731","(+/-1,346)"
Veteran Status,Civilian veterans,"29,855","(+/-2,669)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"761,604","(+/-2,089)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"114,583","(+/-5,664)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"153,335","(+/-1,185)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,958","(+/-1,615)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"459,767","(+/-1,381)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"59,290","(+/-4,551)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"148,502",(+/-689)
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,335","(+/-2,902)"
Residence 1 Year Ago,Population 1 year and over,"760,659","(+/-2,469)"
Residence 1 Year Ago,Same house,"664,400","(+/-7,781)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"96,259","(+/-7,656)"
Residence 1 Year Ago,Different house in the U.S.,"91,281","(+/-7,298)"
Residence 1 Year Ago,Same county,"59,520","(+/-6,178)"
Residence 1 Year Ago,Different county,"31,761","(+/-3,565)"
Residence 1 Year Ago,Same state,"16,496","(+/-2,467)"
Residence 1 Year Ago,Different state,"15,265","(+/-2,666)"
Residence 1 Year Ago,Abroad,"4,978","(+/-1,651)"
