Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"816,102","(+/-3,596)"
Sex and Age,Male,"405,765","(+/-3,099)"
Sex and Age,Female,"410,337","(+/-2,706)"
Sex and Age,Under 5 years,"49,865","(+/-1,725)"
Sex and Age,5 to 9 years,"53,268","(+/-3,029)"
Sex and Age,10 to 14 years,"56,118","(+/-3,310)"
Sex and Age,15 to 19 years,"58,652","(+/-2,438)"
Sex and Age,20 to 24 years,"62,282","(+/-2,045)"
Sex and Age,25 to 34 years,"114,943","(+/-2,675)"
Sex and Age,35 to 44 years,"114,908","(+/-2,334)"
Sex and Age,45 to 54 years,"95,777","(+/-2,040)"
Sex and Age,55 to 59 years,"42,600","(+/-3,461)"
Sex and Age,60 to 64 years,"45,327","(+/-3,417)"
Sex and Age,65 to 74 years,"71,979","(+/-1,882)"
Sex and Age,75 to 84 years,"38,540","(+/-1,641)"
Sex and Age,85 years and over,"11,843","(+/-1,539)"
Sex and Age,Median age (years),36.1,(+/-0.3)
Sex and Age,18 years and over,"623,531","(+/-2,694)"
Sex and Age,65 years and over,"122,362","(+/-2,116)"
Race,Total population,"816,102","(+/-3,596)"
Race,One race,"616,025","(+/-12,250)"
Race,White,"501,585","(+/-10,114)"
Race,Black or African American,"21,599","(+/-2,435)"
Race,American Indian and Alaska Native,"7,738","(+/-1,955)"
Race,Asian,"30,867","(+/-2,177)"
Race,Native Hawaiian and Other Pacific Islander,"10,271","(+/-1,327)"
Race,Some other race,"43,965","(+/-5,357)"
Race,Two or more races,"200,077","(+/-12,237)"
Hispanic or Latino and Race,Total population,"816,102","(+/-3,596)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"145,125","(+/-1,026)"
Hispanic or Latino and Race,Mexican,"90,589","(+/-6,687)"
Hispanic or Latino and Race,Puerto Rican,"4,952","(+/-1,850)"
Hispanic or Latino and Race,Cuban,"1,691","(+/-1,342)"
Hispanic or Latino and Race,Other Hispanic or Latino,"47,893","(+/-6,385)"
Hispanic or Latino and Race,Not Hispanic or Latino,"670,977","(+/-3,548)"
Place of Birth,Total population,"816,102","(+/-3,596)"
Place of Birth,Native,"720,649","(+/-6,353)"
Place of Birth,Born in United States,"711,629","(+/-6,358)"
Place of Birth,State of residence,"384,079","(+/-9,862)"
Place of Birth,Different state,"327,550","(+/-8,909)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,020","(+/-2,221)"
Place of Birth,Foreign-born,"95,453","(+/-5,333)"
Ancestry,Total population,"816,102","(+/-3,596)"
Ancestry,American,"46,309","(+/-5,404)"
Ancestry,Arab,696,(+/-512)
Ancestry,Czech,"2,273","(+/-1,232)"
Ancestry,Danish,"1,770",(+/-691)
Ancestry,Dutch,"8,239","(+/-2,063)"
Ancestry,English,"100,320","(+/-6,796)"
Ancestry,French (except Basque),"13,125","(+/-2,503)"
Ancestry,French Canadian,"1,082",(+/-626)
Ancestry,German,"82,359","(+/-5,158)"
Ancestry,Greek,"1,095",(+/-729)
Ancestry,Hungarian,646,(+/-381)
Ancestry,Irish,"72,539","(+/-6,703)"
Ancestry,Italian,"18,197","(+/-2,815)"
Ancestry,Lithuanian,148,(+/-220)
Ancestry,Norwegian,"5,741","(+/-1,646)"
Ancestry,Polish,"7,298","(+/-2,117)"
Ancestry,Portuguese,511,(+/-394)
Ancestry,Russian,"2,011","(+/-1,806)"
Ancestry,Scotch-Irish,"7,800","(+/-1,875)"
Ancestry,Scottish,"16,817","(+/-2,410)"
Ancestry,Slovak,277,(+/-265)
Ancestry,Subsaharan African,"4,888","(+/-1,824)"
Ancestry,Swedish,"6,215","(+/-1,908)"
Ancestry,Swiss,897,(+/-442)
Ancestry,Ukrainian,595,(+/-593)
Ancestry,Welsh,"4,105","(+/-1,445)"
Ancestry,West Indian (excluding Hispanic origin groups),931,(+/-765)
Veteran Status,Civilian population 18 years and over,"622,571","(+/-2,768)"
Veteran Status,Civilian veterans,"38,957","(+/-3,250)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"809,819","(+/-3,670)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"111,215","(+/-5,570)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"192,403","(+/-1,670)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,017","(+/-1,262)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"498,192","(+/-2,314)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"58,461","(+/-4,624)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"119,224","(+/-2,120)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,737","(+/-3,028)"
Residence 1 Year Ago,Population 1 year and over,"806,582","(+/-3,969)"
Residence 1 Year Ago,Same house,"701,980","(+/-7,932)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"104,602","(+/-7,595)"
Residence 1 Year Ago,Different house in the U.S.,"100,858","(+/-7,721)"
Residence 1 Year Ago,Same county,"63,318","(+/-7,332)"
Residence 1 Year Ago,Different county,"37,540","(+/-4,029)"
Residence 1 Year Ago,Same state,"17,272","(+/-3,110)"
Residence 1 Year Ago,Different state,"20,268","(+/-3,382)"
Residence 1 Year Ago,Abroad,"3,744","(+/-1,745)"
