Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"705,006","(+/-7,111)"
Sex and Age,Male,"352,279","(+/-5,773)"
Sex and Age,Female,"352,727","(+/-5,627)"
Sex and Age,Under 5 years,"37,975","(+/-2,554)"
Sex and Age,5 to 9 years,"40,616","(+/-3,901)"
Sex and Age,10 to 14 years,"40,097","(+/-3,939)"
Sex and Age,15 to 19 years,"43,160","(+/-2,657)"
Sex and Age,20 to 24 years,"56,298","(+/-3,412)"
Sex and Age,25 to 34 years,"131,251","(+/-4,377)"
Sex and Age,35 to 44 years,"108,728","(+/-3,942)"
Sex and Age,45 to 54 years,"73,591","(+/-4,333)"
Sex and Age,55 to 59 years,"32,972","(+/-3,200)"
Sex and Age,60 to 64 years,"39,825","(+/-2,842)"
Sex and Age,65 to 74 years,"58,134","(+/-3,050)"
Sex and Age,75 to 84 years,"30,623","(+/-2,589)"
Sex and Age,85 years and over,"11,736","(+/-1,591)"
Sex and Age,Median age (years),35.2,(+/-0.5)
Sex and Age,18 years and over,"565,122","(+/-7,200)"
Sex and Age,65 years and over,"100,493","(+/-4,709)"
Race,Total population,"705,006","(+/-7,111)"
Race,One race,"628,779","(+/-8,895)"
Race,White,"419,641","(+/-9,836)"
Race,Black or African American,"127,105","(+/-9,395)"
Race,American Indian and Alaska Native,"7,154","(+/-1,952)"
Race,Asian,"35,969","(+/-4,575)"
Race,Native Hawaiian and Other Pacific Islander,77,(+/-104)
Race,Some other race,"38,833","(+/-5,970)"
Race,Two or more races,"76,227","(+/-7,814)"
Hispanic or Latino and Race,Total population,"705,006","(+/-7,111)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"82,912","(+/-5,235)"
Hispanic or Latino and Race,Mexican,"40,800","(+/-4,841)"
Hispanic or Latino and Race,Puerto Rican,"5,754","(+/-1,725)"
Hispanic or Latino and Race,Cuban,"1,606","(+/-1,219)"
Hispanic or Latino and Race,Other Hispanic or Latino,"34,752","(+/-5,091)"
Hispanic or Latino and Race,Not Hispanic or Latino,"622,094","(+/-8,357)"
Place of Birth,Total population,"705,006","(+/-7,111)"
Place of Birth,Native,"603,895","(+/-9,310)"
Place of Birth,Born in United States,"591,100","(+/-9,692)"
Place of Birth,State of residence,"384,529","(+/-10,278)"
Place of Birth,Different state,"206,571","(+/-9,528)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,795","(+/-2,884)"
Place of Birth,Foreign-born,"101,111","(+/-8,607)"
Ancestry,Total population,"705,006","(+/-7,111)"
Ancestry,American,"14,425","(+/-3,002)"
Ancestry,Arab,"4,964","(+/-2,097)"
Ancestry,Czech,"7,996","(+/-1,707)"
Ancestry,Danish,"7,398","(+/-1,382)"
Ancestry,Dutch,"8,520","(+/-1,752)"
Ancestry,English,"46,656","(+/-3,788)"
Ancestry,French (except Basque),"14,806","(+/-1,839)"
Ancestry,French Canadian,"3,227",(+/-932)
Ancestry,German,"142,578","(+/-6,513)"
Ancestry,Greek,"1,647",(+/-766)
Ancestry,Hungarian,"1,606",(+/-631)
Ancestry,Irish,"76,627","(+/-5,524)"
Ancestry,Italian,"21,381","(+/-2,891)"
Ancestry,Lithuanian,"1,781",(+/-909)
Ancestry,Norwegian,"65,004","(+/-5,542)"
Ancestry,Polish,"24,970","(+/-3,101)"
Ancestry,Portuguese,931,(+/-484)
Ancestry,Russian,"4,846","(+/-1,317)"
Ancestry,Scotch-Irish,"3,321",(+/-874)
Ancestry,Scottish,"11,083","(+/-1,955)"
Ancestry,Slovak,"1,291",(+/-731)
Ancestry,Subsaharan African,"54,016","(+/-10,450)"
Ancestry,Swedish,"41,525","(+/-4,548)"
Ancestry,Swiss,"2,150",(+/-723)
Ancestry,Ukrainian,"2,773","(+/-1,018)"
Ancestry,Welsh,"3,249","(+/-1,242)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,627","(+/-1,532)"
Veteran Status,Civilian population 18 years and over,"565,049","(+/-7,187)"
Veteran Status,Civilian veterans,"19,700","(+/-1,992)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"698,702","(+/-7,158)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"89,060","(+/-6,290)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"139,812","(+/-5,898)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,860","(+/-2,317)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"462,895","(+/-6,862)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"51,824","(+/-4,499)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"95,995","(+/-4,682)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"30,376","(+/-3,258)"
Residence 1 Year Ago,Population 1 year and over,"696,918","(+/-7,684)"
Residence 1 Year Ago,Same house,"580,855","(+/-10,054)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"116,063","(+/-8,921)"
Residence 1 Year Ago,Different house in the U.S.,"111,055","(+/-8,981)"
Residence 1 Year Ago,Same county,"63,965","(+/-6,909)"
Residence 1 Year Ago,Different county,"47,090","(+/-5,108)"
Residence 1 Year Ago,Same state,"29,117","(+/-4,279)"
Residence 1 Year Ago,Different state,"17,973","(+/-2,876)"
Residence 1 Year Ago,Abroad,"5,008","(+/-1,413)"
