Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"808,427","(+/-8,440)"
Sex and Age,Male,"390,826","(+/-6,894)"
Sex and Age,Female,"417,601","(+/-6,186)"
Sex and Age,Under 5 years,"46,553","(+/-3,288)"
Sex and Age,5 to 9 years,"48,756","(+/-4,087)"
Sex and Age,10 to 14 years,"57,047","(+/-5,219)"
Sex and Age,15 to 19 years,"54,731","(+/-3,150)"
Sex and Age,20 to 24 years,"48,692","(+/-3,372)"
Sex and Age,25 to 34 years,"99,687","(+/-4,975)"
Sex and Age,35 to 44 years,"114,651","(+/-4,925)"
Sex and Age,45 to 54 years,"108,651","(+/-5,051)"
Sex and Age,55 to 59 years,"47,328","(+/-3,803)"
Sex and Age,60 to 64 years,"48,443","(+/-3,804)"
Sex and Age,65 to 74 years,"75,861","(+/-3,834)"
Sex and Age,75 to 84 years,"42,447","(+/-3,027)"
Sex and Age,85 years and over,"15,580","(+/-2,153)"
Sex and Age,Median age (years),39.4,(+/-0.7)
Sex and Age,18 years and over,"622,005","(+/-8,333)"
Sex and Age,65 years and over,"133,888","(+/-4,799)"
Race,Total population,"808,427","(+/-8,440)"
Race,One race,"739,096","(+/-11,196)"
Race,White,"306,278","(+/-10,246)"
Race,Black or African American,"125,789","(+/-8,791)"
Race,American Indian and Alaska Native,"8,547","(+/-3,793)"
Race,Asian,"174,310","(+/-7,762)"
Race,Native Hawaiian and Other Pacific Islander,209,(+/-257)
Race,Some other race,"123,963","(+/-11,748)"
Race,Two or more races,"69,331","(+/-7,958)"
Hispanic or Latino and Race,Total population,"808,427","(+/-8,440)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"189,265","(+/-8,309)"
Hispanic or Latino and Race,Mexican,"17,716","(+/-4,427)"
Hispanic or Latino and Race,Puerto Rican,"30,997","(+/-5,467)"
Hispanic or Latino and Race,Cuban,"4,910","(+/-1,609)"
Hispanic or Latino and Race,Other Hispanic or Latino,"135,642","(+/-10,129)"
Hispanic or Latino and Race,Not Hispanic or Latino,"619,162","(+/-9,577)"
Place of Birth,Total population,"808,427","(+/-8,440)"
Place of Birth,Native,"529,701","(+/-11,693)"
Place of Birth,Born in United States,"511,422","(+/-12,210)"
Place of Birth,State of residence,"358,318","(+/-12,417)"
Place of Birth,Different state,"153,104","(+/-9,270)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","18,279","(+/-3,035)"
Place of Birth,Foreign-born,"278,726","(+/-9,495)"
Ancestry,Total population,"808,427","(+/-8,440)"
Ancestry,American,"22,842","(+/-4,392)"
Ancestry,Arab,"11,649","(+/-2,974)"
Ancestry,Czech,"1,304",(+/-603)
Ancestry,Danish,"1,713","(+/-1,018)"
Ancestry,Dutch,"6,373","(+/-2,820)"
Ancestry,English,"28,885","(+/-4,396)"
Ancestry,French (except Basque),"6,925","(+/-1,935)"
Ancestry,French Canadian,642,(+/-524)
Ancestry,German,"47,640","(+/-4,984)"
Ancestry,Greek,"3,518","(+/-1,220)"
Ancestry,Hungarian,"9,840","(+/-2,321)"
Ancestry,Irish,"58,680","(+/-4,865)"
Ancestry,Italian,"78,385","(+/-7,204)"
Ancestry,Lithuanian,"2,401",(+/-951)
Ancestry,Norwegian,"2,964","(+/-1,450)"
Ancestry,Polish,"35,154","(+/-4,010)"
Ancestry,Portuguese,"4,093","(+/-1,574)"
Ancestry,Russian,"11,559","(+/-2,143)"
Ancestry,Scotch-Irish,"2,137",(+/-919)
Ancestry,Scottish,"5,976","(+/-1,331)"
Ancestry,Slovak,"3,616","(+/-1,418)"
Ancestry,Subsaharan African,"13,315","(+/-3,317)"
Ancestry,Swedish,"3,896","(+/-1,758)"
Ancestry,Swiss,"1,122",(+/-589)
Ancestry,Ukrainian,"6,407","(+/-2,156)"
Ancestry,Welsh,"2,078",(+/-876)
Ancestry,West Indian (excluding Hispanic origin groups),"20,161","(+/-5,926)"
Veteran Status,Civilian population 18 years and over,"621,193","(+/-8,336)"
Veteran Status,Civilian veterans,"15,779","(+/-2,190)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"802,394","(+/-8,501)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"80,900","(+/-6,040)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"186,328","(+/-8,014)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,371","(+/-2,580)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"484,914","(+/-8,376)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"33,740","(+/-3,823)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"131,152","(+/-4,764)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,789","(+/-3,518)"
Residence 1 Year Ago,Population 1 year and over,"800,924","(+/-8,646)"
Residence 1 Year Ago,Same house,"716,326","(+/-12,009)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"84,598","(+/-7,439)"
Residence 1 Year Ago,Different house in the U.S.,"69,730","(+/-7,902)"
Residence 1 Year Ago,Same county,"33,808","(+/-6,393)"
Residence 1 Year Ago,Different county,"35,922","(+/-4,986)"
Residence 1 Year Ago,Same state,"21,260","(+/-4,121)"
Residence 1 Year Ago,Different state,"14,662","(+/-3,778)"
Residence 1 Year Ago,Abroad,"14,868","(+/-3,880)"
