Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"775,395","(+/-5,037)"
Sex and Age,Male,"387,631","(+/-3,762)"
Sex and Age,Female,"387,764","(+/-3,551)"
Sex and Age,Under 5 years,"44,948","(+/-1,548)"
Sex and Age,5 to 9 years,"46,440","(+/-3,435)"
Sex and Age,10 to 14 years,"50,606","(+/-3,344)"
Sex and Age,15 to 19 years,"52,258","(+/-2,299)"
Sex and Age,20 to 24 years,"52,943","(+/-2,759)"
Sex and Age,25 to 34 years,"99,451","(+/-2,912)"
Sex and Age,35 to 44 years,"101,407","(+/-3,501)"
Sex and Age,45 to 54 years,"92,107","(+/-2,872)"
Sex and Age,55 to 59 years,"46,330","(+/-2,710)"
Sex and Age,60 to 64 years,"51,559","(+/-2,892)"
Sex and Age,65 to 74 years,"81,355","(+/-2,081)"
Sex and Age,75 to 84 years,"41,676","(+/-1,963)"
Sex and Age,85 years and over,"14,315","(+/-1,708)"
Sex and Age,Median age (years),39.1,(+/-0.5)
Sex and Age,18 years and over,"600,271","(+/-4,690)"
Sex and Age,65 years and over,"137,346","(+/-2,298)"
Race,Total population,"775,395","(+/-5,037)"
Race,One race,"719,421","(+/-7,600)"
Race,White,"645,386","(+/-5,690)"
Race,Black or African American,"36,285","(+/-3,664)"
Race,American Indian and Alaska Native,"4,397","(+/-2,405)"
Race,Asian,"20,442","(+/-2,394)"
Race,Native Hawaiian and Other Pacific Islander,70,(+/-147)
Race,Some other race,"12,841","(+/-3,392)"
Race,Two or more races,"55,974","(+/-5,400)"
Hispanic or Latino and Race,Total population,"775,395","(+/-5,037)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"38,111","(+/-1,350)"
Hispanic or Latino and Race,Mexican,"17,110","(+/-2,675)"
Hispanic or Latino and Race,Puerto Rican,"4,705","(+/-1,690)"
Hispanic or Latino and Race,Cuban,"3,626","(+/-1,505)"
Hispanic or Latino and Race,Other Hispanic or Latino,"12,670","(+/-2,986)"
Hispanic or Latino and Race,Not Hispanic or Latino,"737,284","(+/-5,046)"
Place of Birth,Total population,"775,395","(+/-5,037)"
Place of Birth,Native,"736,759","(+/-5,899)"
Place of Birth,Born in United States,"728,227","(+/-5,862)"
Place of Birth,State of residence,"525,828","(+/-10,007)"
Place of Birth,Different state,"202,399","(+/-10,006)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,532","(+/-1,864)"
Place of Birth,Foreign-born,"38,636","(+/-4,603)"
Ancestry,Total population,"775,395","(+/-5,037)"
Ancestry,American,"96,961","(+/-7,638)"
Ancestry,Arab,"2,706","(+/-1,766)"
Ancestry,Czech,144,(+/-174)
Ancestry,Danish,208,(+/-150)
Ancestry,Dutch,"4,826","(+/-1,410)"
Ancestry,English,"114,254","(+/-8,716)"
Ancestry,French (except Basque),"8,872","(+/-2,299)"
Ancestry,French Canadian,"1,808","(+/-1,203)"
Ancestry,German,"80,974","(+/-7,103)"
Ancestry,Greek,500,(+/-333)
Ancestry,Hungarian,886,(+/-507)
Ancestry,Irish,"85,236","(+/-6,559)"
Ancestry,Italian,"15,115","(+/-2,963)"
Ancestry,Lithuanian,86,(+/-104)
Ancestry,Norwegian,"2,866","(+/-1,266)"
Ancestry,Polish,"7,967","(+/-3,237)"
Ancestry,Portuguese,"1,056",(+/-662)
Ancestry,Russian,"1,397",(+/-967)
Ancestry,Scotch-Irish,"10,112","(+/-1,937)"
Ancestry,Scottish,"19,323","(+/-2,826)"
Ancestry,Slovak,200,(+/-214)
Ancestry,Subsaharan African,"3,876","(+/-1,643)"
Ancestry,Swedish,"1,900",(+/-896)
Ancestry,Swiss,"1,217",(+/-851)
Ancestry,Ukrainian,645,(+/-485)
Ancestry,Welsh,"5,125","(+/-2,350)"
Ancestry,West Indian (excluding Hispanic origin groups),878,(+/-444)
Veteran Status,Civilian population 18 years and over,"595,583","(+/-4,870)"
Veteran Status,Civilian veterans,"48,084","(+/-3,705)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"762,225","(+/-5,251)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"139,879","(+/-6,215)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"174,650","(+/-2,816)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"14,223","(+/-2,196)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"453,203","(+/-4,478)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"75,300","(+/-4,266)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"134,372","(+/-2,294)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,356","(+/-3,201)"
Residence 1 Year Ago,Population 1 year and over,"766,746","(+/-5,125)"
Residence 1 Year Ago,Same house,"680,296","(+/-8,344)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"86,450","(+/-7,662)"
Residence 1 Year Ago,Different house in the U.S.,"83,817","(+/-7,706)"
Residence 1 Year Ago,Same county,"43,151","(+/-6,262)"
Residence 1 Year Ago,Different county,"40,666","(+/-4,689)"
Residence 1 Year Ago,Same state,"26,755","(+/-3,677)"
Residence 1 Year Ago,Different state,"13,911","(+/-3,571)"
Residence 1 Year Ago,Abroad,"2,633","(+/-1,440)"
