Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"708,464","(+/-5,507)"
Sex and Age,Male,"348,235","(+/-3,382)"
Sex and Age,Female,"360,229","(+/-3,189)"
Sex and Age,Under 5 years,"41,570","(+/-1,314)"
Sex and Age,5 to 9 years,"43,615","(+/-3,106)"
Sex and Age,10 to 14 years,"47,563","(+/-3,077)"
Sex and Age,15 to 19 years,"46,567","(+/-1,616)"
Sex and Age,20 to 24 years,"44,834","(+/-2,026)"
Sex and Age,25 to 34 years,"102,685","(+/-2,272)"
Sex and Age,35 to 44 years,"100,121","(+/-2,055)"
Sex and Age,45 to 54 years,"76,599","(+/-2,026)"
Sex and Age,55 to 59 years,"37,414","(+/-2,592)"
Sex and Age,60 to 64 years,"45,066","(+/-2,524)"
Sex and Age,65 to 74 years,"71,174","(+/-1,476)"
Sex and Age,75 to 84 years,"37,792","(+/-2,016)"
Sex and Age,85 years and over,"13,464","(+/-1,592)"
Sex and Age,Median age (years),37.7,(+/-0.3)
Sex and Age,18 years and over,"547,174","(+/-3,823)"
Sex and Age,65 years and over,"122,430","(+/-1,854)"
Race,Total population,"708,464","(+/-5,507)"
Race,One race,"649,999","(+/-8,967)"
Race,White,"445,860","(+/-6,693)"
Race,Black or African American,"79,705","(+/-5,053)"
Race,American Indian and Alaska Native,"3,540",(+/-993)
Race,Asian,"94,645","(+/-4,318)"
Race,Native Hawaiian and Other Pacific Islander,486,(+/-713)
Race,Some other race,"25,763","(+/-4,016)"
Race,Two or more races,"58,465","(+/-7,577)"
Hispanic or Latino and Race,Total population,"708,464","(+/-5,507)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"56,348","(+/-2,352)"
Hispanic or Latino and Race,Mexican,"32,088","(+/-4,306)"
Hispanic or Latino and Race,Puerto Rican,"2,792","(+/-1,344)"
Hispanic or Latino and Race,Cuban,272,(+/-214)
Hispanic or Latino and Race,Other Hispanic or Latino,"21,196","(+/-4,003)"
Hispanic or Latino and Race,Not Hispanic or Latino,"652,116","(+/-5,257)"
Place of Birth,Total population,"708,464","(+/-5,507)"
Place of Birth,Native,"610,324","(+/-7,117)"
Place of Birth,Born in United States,"604,164","(+/-7,256)"
Place of Birth,State of residence,"429,560","(+/-8,855)"
Place of Birth,Different state,"174,604","(+/-8,226)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,160","(+/-1,378)"
Place of Birth,Foreign-born,"98,140","(+/-5,896)"
Ancestry,Total population,"708,464","(+/-5,507)"
Ancestry,American,"17,463","(+/-3,283)"
Ancestry,Arab,"5,891","(+/-3,025)"
Ancestry,Czech,"6,346","(+/-1,515)"
Ancestry,Danish,"8,542","(+/-2,392)"
Ancestry,Dutch,"8,505","(+/-1,940)"
Ancestry,English,"45,183","(+/-4,384)"
Ancestry,French (except Basque),"18,318","(+/-2,802)"
Ancestry,French Canadian,"5,136","(+/-1,774)"
Ancestry,German,"162,913","(+/-6,992)"
Ancestry,Greek,"1,516",(+/-654)
Ancestry,Hungarian,"1,172",(+/-564)
Ancestry,Irish,"79,218","(+/-5,746)"
Ancestry,Italian,"22,503","(+/-3,644)"
Ancestry,Lithuanian,461,(+/-288)
Ancestry,Norwegian,"60,863","(+/-5,316)"
Ancestry,Polish,"24,243","(+/-2,979)"
Ancestry,Portuguese,215,(+/-158)
Ancestry,Russian,"2,987",(+/-826)
Ancestry,Scotch-Irish,"3,003","(+/-1,058)"
Ancestry,Scottish,"11,562","(+/-1,540)"
Ancestry,Slovak,902,(+/-665)
Ancestry,Subsaharan African,"36,882","(+/-6,333)"
Ancestry,Swedish,"45,848","(+/-4,016)"
Ancestry,Swiss,"2,418",(+/-906)
Ancestry,Ukrainian,"2,895","(+/-1,294)"
Ancestry,Welsh,"2,107",(+/-675)
Ancestry,West Indian (excluding Hispanic origin groups),"1,746","(+/-1,190)"
Veteran Status,Civilian population 18 years and over,"546,843","(+/-3,800)"
Veteran Status,Civilian veterans,"24,839","(+/-2,770)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"701,940","(+/-5,494)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"90,442","(+/-4,741)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"161,239","(+/-2,875)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,437","(+/-1,924)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"421,833","(+/-3,687)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"47,761","(+/-3,663)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"118,868","(+/-1,945)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"32,244","(+/-2,632)"
Residence 1 Year Ago,Population 1 year and over,"700,915","(+/-5,752)"
Residence 1 Year Ago,Same house,"610,764","(+/-10,139)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"90,151","(+/-9,864)"
Residence 1 Year Ago,Different house in the U.S.,"85,462","(+/-9,901)"
Residence 1 Year Ago,Same county,"39,830","(+/-7,824)"
Residence 1 Year Ago,Different county,"45,632","(+/-5,356)"
Residence 1 Year Ago,Same state,"31,909","(+/-4,605)"
Residence 1 Year Ago,Different state,"13,723","(+/-3,078)"
Residence 1 Year Ago,Abroad,"4,689","(+/-1,593)"
