Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"772,892","(+/-19,655)"
Sex and Age,Male,"378,691","(+/-12,133)"
Sex and Age,Female,"394,201","(+/-11,844)"
Sex and Age,Under 5 years,"44,846","(+/-4,277)"
Sex and Age,5 to 9 years,"51,802","(+/-5,317)"
Sex and Age,10 to 14 years,"57,518","(+/-4,567)"
Sex and Age,15 to 19 years,"54,258","(+/-4,437)"
Sex and Age,20 to 24 years,"38,171","(+/-4,477)"
Sex and Age,25 to 34 years,"88,738","(+/-7,204)"
Sex and Age,35 to 44 years,"112,432","(+/-6,612)"
Sex and Age,45 to 54 years,"106,509","(+/-5,583)"
Sex and Age,55 to 59 years,"50,304","(+/-4,164)"
Sex and Age,60 to 64 years,"47,619","(+/-3,930)"
Sex and Age,65 to 74 years,"74,348","(+/-4,078)"
Sex and Age,75 to 84 years,"34,538","(+/-2,942)"
Sex and Age,85 years and over,"11,809","(+/-2,312)"
Sex and Age,Median age (years),39.7,(+/-0.9)
Sex and Age,18 years and over,"581,747","(+/-14,708)"
Sex and Age,65 years and over,"120,695","(+/-5,288)"
Race,Total population,"772,892","(+/-19,655)"
Race,One race,"668,244","(+/-19,479)"
Race,White,"496,063","(+/-16,203)"
Race,Black or African American,"57,873","(+/-9,448)"
Race,American Indian and Alaska Native,"2,774","(+/-1,822)"
Race,Asian,"79,326","(+/-8,562)"
Race,Native Hawaiian and Other Pacific Islander,513,(+/-499)
Race,Some other race,"31,695","(+/-7,394)"
Race,Two or more races,"104,648","(+/-11,931)"
Hispanic or Latino and Race,Total population,"772,892","(+/-19,655)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"139,515","(+/-14,101)"
Hispanic or Latino and Race,Mexican,"92,228","(+/-12,398)"
Hispanic or Latino and Race,Puerto Rican,"9,186","(+/-3,093)"
Hispanic or Latino and Race,Cuban,"2,672","(+/-1,507)"
Hispanic or Latino and Race,Other Hispanic or Latino,"35,429","(+/-6,476)"
Hispanic or Latino and Race,Not Hispanic or Latino,"633,377","(+/-17,191)"
Place of Birth,Total population,"772,892","(+/-19,655)"
Place of Birth,Native,"653,952","(+/-19,170)"
Place of Birth,Born in United States,"635,266","(+/-18,748)"
Place of Birth,State of residence,"377,838","(+/-15,052)"
Place of Birth,Different state,"257,428","(+/-11,661)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","18,686","(+/-4,081)"
Place of Birth,Foreign-born,"118,940","(+/-9,338)"
Ancestry,Total population,"772,892","(+/-19,655)"
Ancestry,American,"33,895","(+/-4,301)"
Ancestry,Arab,"8,200","(+/-3,917)"
Ancestry,Czech,"5,258","(+/-1,484)"
Ancestry,Danish,902,(+/-574)
Ancestry,Dutch,"4,368","(+/-1,217)"
Ancestry,English,"105,497","(+/-8,561)"
Ancestry,French (except Basque),"15,284","(+/-2,846)"
Ancestry,French Canadian,"2,625",(+/-753)
Ancestry,German,"85,455","(+/-7,372)"
Ancestry,Greek,"1,455",(+/-631)
Ancestry,Hungarian,"1,878",(+/-793)
Ancestry,Irish,"72,923","(+/-7,786)"
Ancestry,Italian,"24,496","(+/-3,727)"
Ancestry,Lithuanian,"1,703",(+/-847)
Ancestry,Norwegian,"8,717","(+/-2,617)"
Ancestry,Polish,"12,240","(+/-2,711)"
Ancestry,Portuguese,"1,907","(+/-1,213)"
Ancestry,Russian,"3,048",(+/-959)
Ancestry,Scotch-Irish,"10,822","(+/-2,234)"
Ancestry,Scottish,"22,340","(+/-3,932)"
Ancestry,Slovak,636,(+/-367)
Ancestry,Subsaharan African,"17,352","(+/-5,581)"
Ancestry,Swedish,"5,468","(+/-1,544)"
Ancestry,Swiss,"2,088",(+/-820)
Ancestry,Ukrainian,"1,161",(+/-598)
Ancestry,Welsh,"3,100","(+/-1,111)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,941","(+/-1,539)"
Veteran Status,Civilian population 18 years and over,"581,439","(+/-14,739)"
Veteran Status,Civilian veterans,"34,824","(+/-2,999)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"769,326","(+/-19,641)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"73,157","(+/-5,387)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"191,144","(+/-10,129)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,497","(+/-1,738)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"460,065","(+/-14,898)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"35,762","(+/-4,487)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"118,117","(+/-5,241)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"29,898","(+/-3,087)"
Residence 1 Year Ago,Population 1 year and over,"764,193","(+/-19,626)"
Residence 1 Year Ago,Same house,"668,599","(+/-20,011)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"95,594","(+/-9,414)"
Residence 1 Year Ago,Different house in the U.S.,"88,657","(+/-9,040)"
Residence 1 Year Ago,Same county,"45,880","(+/-7,014)"
Residence 1 Year Ago,Different county,"42,777","(+/-6,919)"
Residence 1 Year Ago,Same state,"28,243","(+/-4,921)"
Residence 1 Year Ago,Different state,"14,534","(+/-4,155)"
Residence 1 Year Ago,Abroad,"6,937","(+/-2,392)"
