Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"775,182","(+/-4,169)"
Sex and Age,Male,"390,019","(+/-3,704)"
Sex and Age,Female,"385,163","(+/-3,674)"
Sex and Age,Under 5 years,"45,683","(+/-1,851)"
Sex and Age,5 to 9 years,"45,197","(+/-2,620)"
Sex and Age,10 to 14 years,"45,506","(+/-3,414)"
Sex and Age,15 to 19 years,"54,790","(+/-2,954)"
Sex and Age,20 to 24 years,"81,754","(+/-3,221)"
Sex and Age,25 to 34 years,"98,170","(+/-3,989)"
Sex and Age,35 to 44 years,"90,938","(+/-2,869)"
Sex and Age,45 to 54 years,"81,839","(+/-2,470)"
Sex and Age,55 to 59 years,"39,797","(+/-2,651)"
Sex and Age,60 to 64 years,"47,364","(+/-2,640)"
Sex and Age,65 to 74 years,"87,227","(+/-1,753)"
Sex and Age,75 to 84 years,"43,716","(+/-1,779)"
Sex and Age,85 years and over,"13,201","(+/-1,843)"
Sex and Age,Median age (years),36.5,(+/-0.5)
Sex and Age,18 years and over,"609,505","(+/-3,257)"
Sex and Age,65 years and over,"144,144","(+/-2,071)"
Race,Total population,"775,182","(+/-4,169)"
Race,One race,"706,314","(+/-7,457)"
Race,White,"494,368","(+/-6,517)"
Race,Black or African American,"150,822","(+/-4,841)"
Race,American Indian and Alaska Native,"5,435","(+/-1,584)"
Race,Asian,"14,082","(+/-1,656)"
Race,Native Hawaiian and Other Pacific Islander,775,(+/-826)
Race,Some other race,"40,832","(+/-6,413)"
Race,Two or more races,"68,868","(+/-6,148)"
Hispanic or Latino and Race,Total population,"775,182","(+/-4,169)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"89,026","(+/-2,042)"
Hispanic or Latino and Race,Mexican,"47,468","(+/-4,601)"
Hispanic or Latino and Race,Puerto Rican,"11,655","(+/-2,911)"
Hispanic or Latino and Race,Cuban,"2,638","(+/-1,175)"
Hispanic or Latino and Race,Other Hispanic or Latino,"27,265","(+/-4,336)"
Hispanic or Latino and Race,Not Hispanic or Latino,"686,156","(+/-3,533)"
Place of Birth,Total population,"775,182","(+/-4,169)"
Place of Birth,Native,"732,251","(+/-5,889)"
Place of Birth,Born in United States,"721,888","(+/-6,577)"
Place of Birth,State of residence,"420,168","(+/-8,223)"
Place of Birth,Different state,"301,720","(+/-8,873)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","10,363","(+/-2,570)"
Place of Birth,Foreign-born,"42,931","(+/-3,871)"
Ancestry,Total population,"775,182","(+/-4,169)"
Ancestry,American,"58,423","(+/-6,291)"
Ancestry,Arab,"1,751",(+/-847)
Ancestry,Czech,"1,282",(+/-639)
Ancestry,Danish,634,(+/-341)
Ancestry,Dutch,"3,724","(+/-1,224)"
Ancestry,English,"99,508","(+/-7,937)"
Ancestry,French (except Basque),"10,088","(+/-1,941)"
Ancestry,French Canadian,"1,601",(+/-530)
Ancestry,German,"70,124","(+/-5,705)"
Ancestry,Greek,"2,654","(+/-1,409)"
Ancestry,Hungarian,"2,470","(+/-1,427)"
Ancestry,Irish,"73,017","(+/-6,569)"
Ancestry,Italian,"29,498","(+/-4,108)"
Ancestry,Lithuanian,786,(+/-486)
Ancestry,Norwegian,"3,384","(+/-1,321)"
Ancestry,Polish,"10,196","(+/-2,020)"
Ancestry,Portuguese,"1,673",(+/-694)
Ancestry,Russian,"2,965","(+/-1,052)"
Ancestry,Scotch-Irish,"8,833","(+/-1,653)"
Ancestry,Scottish,"19,554","(+/-2,955)"
Ancestry,Slovak,310,(+/-285)
Ancestry,Subsaharan African,"3,847","(+/-1,544)"
Ancestry,Swedish,"4,112","(+/-1,828)"
Ancestry,Swiss,"1,070",(+/-536)
Ancestry,Ukrainian,"1,451",(+/-769)
Ancestry,Welsh,"3,416","(+/-1,578)"
Ancestry,West Indian (excluding Hispanic origin groups),"4,180","(+/-1,606)"
Veteran Status,Civilian population 18 years and over,"562,918","(+/-4,461)"
Veteran Status,Civilian veterans,"65,496","(+/-4,095)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"720,825","(+/-5,338)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"117,320","(+/-6,400)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"165,579","(+/-2,450)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,036","(+/-2,003)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"414,255","(+/-4,644)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"58,370","(+/-5,370)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"140,991","(+/-2,118)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,914","(+/-2,889)"
Residence 1 Year Ago,Population 1 year and over,"766,265","(+/-4,270)"
Residence 1 Year Ago,Same house,"656,778","(+/-9,034)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"109,487","(+/-8,063)"
Residence 1 Year Ago,Different house in the U.S.,"102,641","(+/-7,945)"
Residence 1 Year Ago,Same county,"41,855","(+/-6,206)"
Residence 1 Year Ago,Different county,"60,786","(+/-6,404)"
Residence 1 Year Ago,Same state,"28,027","(+/-3,920)"
Residence 1 Year Ago,Different state,"32,759","(+/-5,294)"
Residence 1 Year Ago,Abroad,"6,846","(+/-2,508)"
