Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"754,530","(+/-11,535)"
Sex and Age,Male,"368,505","(+/-7,298)"
Sex and Age,Female,"386,025","(+/-7,378)"
Sex and Age,Under 5 years,"33,670","(+/-2,718)"
Sex and Age,5 to 9 years,"36,576","(+/-3,540)"
Sex and Age,10 to 14 years,"31,710","(+/-3,423)"
Sex and Age,15 to 19 years,"47,821","(+/-3,354)"
Sex and Age,20 to 24 years,"56,698","(+/-3,637)"
Sex and Age,25 to 34 years,"110,375","(+/-4,553)"
Sex and Age,35 to 44 years,"101,572","(+/-4,494)"
Sex and Age,45 to 54 years,"82,272","(+/-4,624)"
Sex and Age,55 to 59 years,"43,224","(+/-3,313)"
Sex and Age,60 to 64 years,"50,168","(+/-3,419)"
Sex and Age,65 to 74 years,"95,010","(+/-3,780)"
Sex and Age,75 to 84 years,"48,328","(+/-3,285)"
Sex and Age,85 years and over,"17,106","(+/-2,001)"
Sex and Age,Median age (years),40.5,(+/-0.9)
Sex and Age,18 years and over,"630,715","(+/-8,541)"
Sex and Age,65 years and over,"160,444","(+/-5,163)"
Race,Total population,"754,530","(+/-11,535)"
Race,One race,"709,415","(+/-12,802)"
Race,White,"554,928","(+/-11,575)"
Race,Black or African American,"106,110","(+/-7,931)"
Race,American Indian and Alaska Native,920,(+/-492)
Race,Asian,"38,985","(+/-4,775)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-192)
Race,Some other race,"8,472","(+/-2,488)"
Race,Two or more races,"45,115","(+/-5,359)"
Hispanic or Latino and Race,Total population,"754,530","(+/-11,535)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"23,584","(+/-2,380)"
Hispanic or Latino and Race,Mexican,"6,206","(+/-1,781)"
Hispanic or Latino and Race,Puerto Rican,"5,328","(+/-2,063)"
Hispanic or Latino and Race,Cuban,"1,407",(+/-725)
Hispanic or Latino and Race,Other Hispanic or Latino,"10,643","(+/-2,517)"
Hispanic or Latino and Race,Not Hispanic or Latino,"730,946","(+/-11,861)"
Place of Birth,Total population,"754,530","(+/-11,535)"
Place of Birth,Native,"701,713","(+/-11,290)"
Place of Birth,Born in United States,"693,822","(+/-11,638)"
Place of Birth,State of residence,"561,648","(+/-12,820)"
Place of Birth,Different state,"132,174","(+/-7,370)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,891","(+/-2,043)"
Place of Birth,Foreign-born,"52,817","(+/-5,180)"
Ancestry,Total population,"754,530","(+/-11,535)"
Ancestry,American,"19,524","(+/-2,740)"
Ancestry,Arab,"6,211","(+/-1,215)"
Ancestry,Czech,"5,139","(+/-1,403)"
Ancestry,Danish,"1,423",(+/-915)
Ancestry,Dutch,"3,378",(+/-827)
Ancestry,English,"59,181","(+/-5,055)"
Ancestry,French (except Basque),"10,208","(+/-1,948)"
Ancestry,French Canadian,"1,349",(+/-626)
Ancestry,German,"156,082","(+/-8,740)"
Ancestry,Greek,"6,015","(+/-1,590)"
Ancestry,Hungarian,"10,218","(+/-1,795)"
Ancestry,Irish,"128,752","(+/-7,943)"
Ancestry,Italian,"111,814","(+/-6,573)"
Ancestry,Lithuanian,"2,847","(+/-1,052)"
Ancestry,Norwegian,"2,760","(+/-1,165)"
Ancestry,Polish,"56,411","(+/-5,035)"
Ancestry,Portuguese,"1,134",(+/-621)
Ancestry,Russian,"8,412","(+/-1,853)"
Ancestry,Scotch-Irish,"8,767","(+/-1,821)"
Ancestry,Scottish,"15,538","(+/-2,485)"
Ancestry,Slovak,"21,795","(+/-2,688)"
Ancestry,Subsaharan African,"8,203","(+/-2,582)"
Ancestry,Swedish,"5,935","(+/-1,319)"
Ancestry,Swiss,"2,986","(+/-1,400)"
Ancestry,Ukrainian,"7,525","(+/-1,524)"
Ancestry,Welsh,"6,153","(+/-1,805)"
Ancestry,West Indian (excluding Hispanic origin groups),"4,695","(+/-1,991)"
Veteran Status,Civilian population 18 years and over,"630,405","(+/-8,523)"
Veteran Status,Civilian veterans,"35,113","(+/-3,102)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"747,074","(+/-11,545)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"110,734","(+/-6,605)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"123,709","(+/-6,634)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,062","(+/-2,927)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"466,682","(+/-8,323)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"52,066","(+/-4,667)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"156,683","(+/-5,146)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,606","(+/-3,405)"
Residence 1 Year Ago,Population 1 year and over,"746,549","(+/-11,163)"
Residence 1 Year Ago,Same house,"654,805","(+/-12,739)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,744","(+/-6,903)"
Residence 1 Year Ago,Different house in the U.S.,"87,238","(+/-6,771)"
Residence 1 Year Ago,Same county,"53,918","(+/-5,318)"
Residence 1 Year Ago,Different county,"33,320","(+/-3,725)"
Residence 1 Year Ago,Same state,"15,376","(+/-2,314)"
Residence 1 Year Ago,Different state,"17,944","(+/-2,915)"
Residence 1 Year Ago,Abroad,"4,506","(+/-1,323)"
