Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"823,011","(+/-17,538)"
Sex and Age,Male,"408,474","(+/-10,011)"
Sex and Age,Female,"414,537","(+/-10,548)"
Sex and Age,Under 5 years,"51,515","(+/-4,104)"
Sex and Age,5 to 9 years,"51,915","(+/-4,989)"
Sex and Age,10 to 14 years,"54,477","(+/-4,964)"
Sex and Age,15 to 19 years,"53,363","(+/-3,530)"
Sex and Age,20 to 24 years,"41,263","(+/-3,011)"
Sex and Age,25 to 34 years,"130,278","(+/-6,147)"
Sex and Age,35 to 44 years,"111,679","(+/-6,239)"
Sex and Age,45 to 54 years,"101,826","(+/-4,489)"
Sex and Age,55 to 59 years,"43,980","(+/-3,571)"
Sex and Age,60 to 64 years,"52,611","(+/-3,798)"
Sex and Age,65 to 74 years,"79,353","(+/-4,028)"
Sex and Age,75 to 84 years,"37,313","(+/-2,727)"
Sex and Age,85 years and over,"13,438","(+/-1,923)"
Sex and Age,Median age (years),37.6,(+/-0.7)
Sex and Age,18 years and over,"628,652","(+/-12,260)"
Sex and Age,65 years and over,"130,104","(+/-4,936)"
Race,Total population,"823,011","(+/-17,538)"
Race,One race,"733,999","(+/-17,336)"
Race,White,"578,441","(+/-11,908)"
Race,Black or African American,"93,918","(+/-11,502)"
Race,American Indian and Alaska Native,"3,121","(+/-1,740)"
Race,Asian,"33,579","(+/-5,876)"
Race,Native Hawaiian and Other Pacific Islander,375,(+/-418)
Race,Some other race,"24,565","(+/-5,156)"
Race,Two or more races,"89,012","(+/-9,676)"
Hispanic or Latino and Race,Total population,"823,011","(+/-17,538)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"68,300","(+/-5,643)"
Hispanic or Latino and Race,Mexican,"28,444","(+/-5,361)"
Hispanic or Latino and Race,Puerto Rican,"9,468","(+/-3,176)"
Hispanic or Latino and Race,Cuban,"2,828","(+/-2,756)"
Hispanic or Latino and Race,Other Hispanic or Latino,"27,560","(+/-5,615)"
Hispanic or Latino and Race,Not Hispanic or Latino,"754,711","(+/-17,089)"
Place of Birth,Total population,"823,011","(+/-17,538)"
Place of Birth,Native,"747,080","(+/-15,661)"
Place of Birth,Born in United States,"736,788","(+/-15,612)"
Place of Birth,State of residence,"572,787","(+/-14,809)"
Place of Birth,Different state,"164,001","(+/-8,827)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","10,292","(+/-2,819)"
Place of Birth,Foreign-born,"75,931","(+/-8,887)"
Ancestry,Total population,"823,011","(+/-17,538)"
Ancestry,American,"56,788","(+/-7,165)"
Ancestry,Arab,"9,433","(+/-4,213)"
Ancestry,Czech,"1,536",(+/-644)
Ancestry,Danish,887,(+/-561)
Ancestry,Dutch,"9,504","(+/-2,716)"
Ancestry,English,"93,636","(+/-5,974)"
Ancestry,French (except Basque),"9,237","(+/-1,596)"
Ancestry,French Canadian,"2,160","(+/-1,680)"
Ancestry,German,"163,213","(+/-9,897)"
Ancestry,Greek,"6,880","(+/-4,297)"
Ancestry,Hungarian,"4,487","(+/-1,134)"
Ancestry,Irish,"102,993","(+/-7,488)"
Ancestry,Italian,"33,207","(+/-3,886)"
Ancestry,Lithuanian,"1,222",(+/-797)
Ancestry,Norwegian,"2,907","(+/-1,244)"
Ancestry,Polish,"12,079","(+/-2,184)"
Ancestry,Portuguese,833,(+/-466)
Ancestry,Russian,"2,225","(+/-1,083)"
Ancestry,Scotch-Irish,"7,826","(+/-2,193)"
Ancestry,Scottish,"18,453","(+/-2,766)"
Ancestry,Slovak,"1,928","(+/-1,062)"
Ancestry,Subsaharan African,"20,390","(+/-6,593)"
Ancestry,Swedish,"2,623","(+/-1,068)"
Ancestry,Swiss,"2,910","(+/-1,259)"
Ancestry,Ukrainian,"2,111","(+/-1,502)"
Ancestry,Welsh,"6,883","(+/-1,671)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,583","(+/-1,172)"
Veteran Status,Civilian population 18 years and over,"627,907","(+/-12,262)"
Veteran Status,Civilian veterans,"36,543","(+/-3,265)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"811,167","(+/-17,562)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"114,682","(+/-6,408)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"194,214","(+/-8,805)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"11,142","(+/-2,466)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"490,143","(+/-11,385)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,966","(+/-5,410)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"126,810","(+/-4,917)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,574","(+/-3,111)"
Residence 1 Year Ago,Population 1 year and over,"813,509","(+/-17,479)"
Residence 1 Year Ago,Same house,"702,226","(+/-17,340)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"111,283","(+/-8,472)"
Residence 1 Year Ago,Different house in the U.S.,"105,351","(+/-8,817)"
Residence 1 Year Ago,Same county,"65,605","(+/-7,259)"
Residence 1 Year Ago,Different county,"39,746","(+/-5,754)"
Residence 1 Year Ago,Same state,"22,462","(+/-3,679)"
Residence 1 Year Ago,Different state,"17,284","(+/-4,269)"
Residence 1 Year Ago,Abroad,"5,932","(+/-3,139)"
