Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"810,105","(+/-4,428)"
Sex and Age,Male,"409,965","(+/-3,729)"
Sex and Age,Female,"400,140","(+/-2,962)"
Sex and Age,Under 5 years,"44,897","(+/-1,588)"
Sex and Age,5 to 9 years,"53,640","(+/-3,170)"
Sex and Age,10 to 14 years,"51,840","(+/-3,328)"
Sex and Age,15 to 19 years,"51,709","(+/-2,416)"
Sex and Age,20 to 24 years,"50,677","(+/-2,361)"
Sex and Age,25 to 34 years,"95,468","(+/-2,572)"
Sex and Age,35 to 44 years,"107,543","(+/-2,636)"
Sex and Age,45 to 54 years,"103,864","(+/-2,318)"
Sex and Age,55 to 59 years,"46,074","(+/-2,703)"
Sex and Age,60 to 64 years,"55,359","(+/-2,781)"
Sex and Age,65 to 74 years,"87,445","(+/-1,692)"
Sex and Age,75 to 84 years,"47,106","(+/-2,099)"
Sex and Age,85 years and over,"14,483","(+/-1,908)"
Sex and Age,Median age (years),40.5,(+/-0.4)
Sex and Age,18 years and over,"626,470","(+/-3,811)"
Sex and Age,65 years and over,"149,034","(+/-2,287)"
Race,Total population,"810,105","(+/-4,428)"
Race,One race,"752,608","(+/-5,854)"
Race,White,"686,174","(+/-5,452)"
Race,Black or African American,"32,245","(+/-2,601)"
Race,American Indian and Alaska Native,"2,768","(+/-1,212)"
Race,Asian,"24,014","(+/-2,422)"
Race,Native Hawaiian and Other Pacific Islander,221,(+/-175)
Race,Some other race,"7,186","(+/-1,572)"
Race,Two or more races,"57,497","(+/-4,652)"
Hispanic or Latino and Race,Total population,"810,105","(+/-4,428)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"26,799",(+/-772)
Hispanic or Latino and Race,Mexican,"13,955","(+/-2,386)"
Hispanic or Latino and Race,Puerto Rican,"3,523","(+/-1,221)"
Hispanic or Latino and Race,Cuban,359,(+/-301)
Hispanic or Latino and Race,Other Hispanic or Latino,"8,962","(+/-1,932)"
Hispanic or Latino and Race,Not Hispanic or Latino,"783,306","(+/-4,472)"
Place of Birth,Total population,"810,105","(+/-4,428)"
Place of Birth,Native,"773,989","(+/-5,707)"
Place of Birth,Born in United States,"768,734","(+/-5,699)"
Place of Birth,State of residence,"630,718","(+/-7,911)"
Place of Birth,Different state,"138,016","(+/-6,257)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,255","(+/-1,076)"
Place of Birth,Foreign-born,"36,116","(+/-3,155)"
Ancestry,Total population,"810,105","(+/-4,428)"
Ancestry,American,"61,704","(+/-5,451)"
Ancestry,Arab,"2,206","(+/-1,072)"
Ancestry,Czech,998,(+/-495)
Ancestry,Danish,"1,248",(+/-936)
Ancestry,Dutch,"9,613","(+/-4,281)"
Ancestry,English,"95,117","(+/-6,741)"
Ancestry,French (except Basque),"12,679","(+/-2,534)"
Ancestry,French Canadian,"1,187",(+/-596)
Ancestry,German,"201,392","(+/-10,705)"
Ancestry,Greek,"1,524",(+/-824)
Ancestry,Hungarian,"5,160","(+/-1,869)"
Ancestry,Irish,"89,584","(+/-6,200)"
Ancestry,Italian,"31,124","(+/-3,995)"
Ancestry,Lithuanian,967,(+/-765)
Ancestry,Norwegian,"2,582","(+/-1,363)"
Ancestry,Polish,"15,480","(+/-3,664)"
Ancestry,Portuguese,"1,400","(+/-1,625)"
Ancestry,Russian,"1,351",(+/-759)
Ancestry,Scotch-Irish,"5,155","(+/-1,415)"
Ancestry,Scottish,"16,401","(+/-2,544)"
Ancestry,Slovak,"2,962","(+/-1,676)"
Ancestry,Subsaharan African,"4,130","(+/-1,651)"
Ancestry,Swedish,"4,735","(+/-1,721)"
Ancestry,Swiss,"4,626","(+/-1,630)"
Ancestry,Ukrainian,"1,680",(+/-897)
Ancestry,Welsh,"9,444","(+/-2,063)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,081",(+/-935)
Veteran Status,Civilian population 18 years and over,"626,058","(+/-3,803)"
Veteran Status,Civilian veterans,"39,956","(+/-2,922)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"789,190","(+/-4,354)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"108,446","(+/-6,381)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"183,391","(+/-2,368)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,062","(+/-2,171)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"461,338","(+/-3,466)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"52,569","(+/-4,453)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"144,461","(+/-2,272)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,815","(+/-2,916)"
Residence 1 Year Ago,Population 1 year and over,"803,051","(+/-4,808)"
Residence 1 Year Ago,Same house,"721,132","(+/-7,924)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"81,919","(+/-6,857)"
Residence 1 Year Ago,Different house in the U.S.,"79,179","(+/-7,171)"
Residence 1 Year Ago,Same county,"36,102","(+/-5,207)"
Residence 1 Year Ago,Different county,"43,077","(+/-5,140)"
Residence 1 Year Ago,Same state,"33,441","(+/-4,273)"
Residence 1 Year Ago,Different state,"9,636","(+/-2,419)"
Residence 1 Year Ago,Abroad,"2,740","(+/-1,320)"
