Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"766,747","(+/-7,077)"
Sex and Age,Male,"377,018","(+/-4,651)"
Sex and Age,Female,"389,729","(+/-4,762)"
Sex and Age,Under 5 years,"38,954","(+/-2,066)"
Sex and Age,5 to 9 years,"41,557","(+/-3,109)"
Sex and Age,10 to 14 years,"45,487","(+/-3,035)"
Sex and Age,15 to 19 years,"58,456","(+/-2,884)"
Sex and Age,20 to 24 years,"50,041","(+/-2,947)"
Sex and Age,25 to 34 years,"90,910","(+/-3,691)"
Sex and Age,35 to 44 years,"91,302","(+/-3,467)"
Sex and Age,45 to 54 years,"91,610","(+/-3,360)"
Sex and Age,55 to 59 years,"47,233","(+/-2,877)"
Sex and Age,60 to 64 years,"54,733","(+/-3,074)"
Sex and Age,65 to 74 years,"91,202","(+/-2,134)"
Sex and Age,75 to 84 years,"49,865","(+/-2,026)"
Sex and Age,85 years and over,"15,397","(+/-1,527)"
Sex and Age,Median age (years),41.4,(+/-0.6)
Sex and Age,18 years and over,"610,745","(+/-4,722)"
Sex and Age,65 years and over,"156,464","(+/-2,345)"
Race,Total population,"766,747","(+/-7,077)"
Race,One race,"716,261","(+/-7,237)"
Race,White,"566,352","(+/-6,755)"
Race,Black or African American,"117,063","(+/-5,585)"
Race,American Indian and Alaska Native,"3,567","(+/-2,131)"
Race,Asian,"8,700","(+/-1,592)"
Race,Native Hawaiian and Other Pacific Islander,"1,157","(+/-1,096)"
Race,Some other race,"19,422","(+/-3,587)"
Race,Two or more races,"50,486","(+/-6,200)"
Hispanic or Latino and Race,Total population,"766,747","(+/-7,077)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"53,227","(+/-2,434)"
Hispanic or Latino and Race,Mexican,"30,146","(+/-2,918)"
Hispanic or Latino and Race,Puerto Rican,"7,655","(+/-2,679)"
Hispanic or Latino and Race,Cuban,"1,134",(+/-548)
Hispanic or Latino and Race,Other Hispanic or Latino,"14,292","(+/-3,266)"
Hispanic or Latino and Race,Not Hispanic or Latino,"713,520","(+/-6,109)"
Place of Birth,Total population,"766,747","(+/-7,077)"
Place of Birth,Native,"736,697","(+/-7,528)"
Place of Birth,Born in United States,"729,540","(+/-7,291)"
Place of Birth,State of residence,"465,519","(+/-9,823)"
Place of Birth,Different state,"264,021","(+/-9,578)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,157","(+/-1,627)"
Place of Birth,Foreign-born,"30,050","(+/-3,633)"
Ancestry,Total population,"766,747","(+/-7,077)"
Ancestry,American,"82,947","(+/-7,561)"
Ancestry,Arab,"2,087","(+/-1,346)"
Ancestry,Czech,624,(+/-407)
Ancestry,Danish,640,(+/-484)
Ancestry,Dutch,"3,906",(+/-936)
Ancestry,English,"96,581","(+/-7,909)"
Ancestry,French (except Basque),"12,529","(+/-3,002)"
Ancestry,French Canadian,"2,528","(+/-1,167)"
Ancestry,German,"65,238","(+/-6,233)"
Ancestry,Greek,"1,115",(+/-522)
Ancestry,Hungarian,"1,420",(+/-677)
Ancestry,Irish,"77,556","(+/-5,061)"
Ancestry,Italian,"19,109","(+/-3,467)"
Ancestry,Lithuanian,728,(+/-498)
Ancestry,Norwegian,"3,120","(+/-1,340)"
Ancestry,Polish,"8,136","(+/-2,051)"
Ancestry,Portuguese,"1,069",(+/-982)
Ancestry,Russian,"1,303","(+/-1,045)"
Ancestry,Scotch-Irish,"18,626","(+/-3,113)"
Ancestry,Scottish,"20,644","(+/-2,758)"
Ancestry,Slovak,502,(+/-310)
Ancestry,Subsaharan African,"4,793","(+/-2,275)"
Ancestry,Swedish,"3,306","(+/-1,254)"
Ancestry,Swiss,697,(+/-457)
Ancestry,Ukrainian,"1,211",(+/-787)
Ancestry,Welsh,"3,735","(+/-1,519)"
Ancestry,West Indian (excluding Hispanic origin groups),987,(+/-626)
Veteran Status,Civilian population 18 years and over,"610,380","(+/-4,762)"
Veteran Status,Civilian veterans,"41,397","(+/-2,972)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"757,108","(+/-7,112)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"117,439","(+/-5,893)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"155,413","(+/-3,292)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,402","(+/-2,169)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"448,680","(+/-4,870)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,773","(+/-4,299)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"153,015","(+/-2,369)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"52,264","(+/-3,204)"
Residence 1 Year Ago,Population 1 year and over,"759,980","(+/-7,269)"
Residence 1 Year Ago,Same house,"666,260","(+/-9,908)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"93,720","(+/-7,966)"
Residence 1 Year Ago,Different house in the U.S.,"91,412","(+/-7,671)"
Residence 1 Year Ago,Same county,"39,060","(+/-5,871)"
Residence 1 Year Ago,Different county,"52,352","(+/-5,586)"
Residence 1 Year Ago,Same state,"29,603","(+/-4,458)"
Residence 1 Year Ago,Different state,"22,749","(+/-3,685)"
Residence 1 Year Ago,Abroad,"2,308","(+/-1,376)"
