Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"788,892","(+/-10,887)"
Sex and Age,Male,"387,178","(+/-6,518)"
Sex and Age,Female,"401,714","(+/-7,070)"
Sex and Age,Under 5 years,"43,651","(+/-2,653)"
Sex and Age,5 to 9 years,"50,651","(+/-3,729)"
Sex and Age,10 to 14 years,"52,773","(+/-3,467)"
Sex and Age,15 to 19 years,"57,999","(+/-2,931)"
Sex and Age,20 to 24 years,"43,025","(+/-3,389)"
Sex and Age,25 to 34 years,"91,868","(+/-5,264)"
Sex and Age,35 to 44 years,"103,687","(+/-5,167)"
Sex and Age,45 to 54 years,"108,742","(+/-4,528)"
Sex and Age,55 to 59 years,"49,302","(+/-3,584)"
Sex and Age,60 to 64 years,"52,816","(+/-3,813)"
Sex and Age,65 to 74 years,"77,571","(+/-2,380)"
Sex and Age,75 to 84 years,"43,530","(+/-2,310)"
Sex and Age,85 years and over,"13,277","(+/-1,901)"
Sex and Age,Median age (years),40.6,(+/-0.5)
Sex and Age,18 years and over,"603,914","(+/-7,784)"
Sex and Age,65 years and over,"134,378","(+/-3,241)"
Race,Total population,"788,892","(+/-10,887)"
Race,One race,"726,666","(+/-11,296)"
Race,White,"473,465","(+/-8,683)"
Race,Black or African American,"138,808","(+/-8,396)"
Race,American Indian and Alaska Native,"41,965","(+/-2,450)"
Race,Asian,"35,589","(+/-3,742)"
Race,Native Hawaiian and Other Pacific Islander,638,(+/-575)
Race,Some other race,"36,201","(+/-5,038)"
Race,Two or more races,"62,226","(+/-7,548)"
Hispanic or Latino and Race,Total population,"788,892","(+/-10,887)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"86,315","(+/-5,563)"
Hispanic or Latino and Race,Mexican,"40,045","(+/-5,472)"
Hispanic or Latino and Race,Puerto Rican,"8,805","(+/-2,797)"
Hispanic or Latino and Race,Cuban,"1,228",(+/-673)
Hispanic or Latino and Race,Other Hispanic or Latino,"36,237","(+/-5,453)"
Hispanic or Latino and Race,Not Hispanic or Latino,"702,577","(+/-10,532)"
Place of Birth,Total population,"788,892","(+/-10,887)"
Place of Birth,Native,"707,489","(+/-11,843)"
Place of Birth,Born in United States,"698,598","(+/-11,811)"
Place of Birth,State of residence,"417,539","(+/-11,991)"
Place of Birth,Different state,"281,059","(+/-9,419)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,891","(+/-1,725)"
Place of Birth,Foreign-born,"81,403","(+/-6,450)"
Ancestry,Total population,"788,892","(+/-10,887)"
Ancestry,American,"57,843","(+/-5,122)"
Ancestry,Arab,"3,681","(+/-1,755)"
Ancestry,Czech,"1,493",(+/-793)
Ancestry,Danish,"1,403",(+/-737)
Ancestry,Dutch,"6,490","(+/-2,314)"
Ancestry,English,"81,285","(+/-5,842)"
Ancestry,French (except Basque),"12,120","(+/-2,825)"
Ancestry,French Canadian,"2,376","(+/-1,088)"
Ancestry,German,"80,025","(+/-6,579)"
Ancestry,Greek,"1,933","(+/-1,055)"
Ancestry,Hungarian,"3,079","(+/-1,714)"
Ancestry,Irish,"63,445","(+/-5,503)"
Ancestry,Italian,"34,898","(+/-5,059)"
Ancestry,Lithuanian,"1,245",(+/-734)
Ancestry,Norwegian,"4,737","(+/-1,719)"
Ancestry,Polish,"10,809","(+/-2,010)"
Ancestry,Portuguese,"1,683",(+/-869)
Ancestry,Russian,"6,071","(+/-2,478)"
Ancestry,Scotch-Irish,"14,660","(+/-2,545)"
Ancestry,Scottish,"17,342","(+/-2,539)"
Ancestry,Slovak,759,(+/-603)
Ancestry,Subsaharan African,"10,247","(+/-3,484)"
Ancestry,Swedish,"3,961","(+/-1,425)"
Ancestry,Swiss,502,(+/-286)
Ancestry,Ukrainian,"2,414","(+/-1,055)"
Ancestry,Welsh,"2,440","(+/-1,188)"
Ancestry,West Indian (excluding Hispanic origin groups),"7,514","(+/-3,943)"
Veteran Status,Civilian population 18 years and over,"603,351","(+/-7,759)"
Veteran Status,Civilian veterans,"38,205","(+/-3,250)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"778,494","(+/-10,856)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"105,752","(+/-5,334)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"184,777","(+/-5,155)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,695","(+/-1,927)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"462,691","(+/-7,323)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,564","(+/-3,668)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"131,026","(+/-3,241)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,493","(+/-2,883)"
Residence 1 Year Ago,Population 1 year and over,"780,971","(+/-11,174)"
Residence 1 Year Ago,Same house,"714,613","(+/-14,210)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"66,358","(+/-8,061)"
Residence 1 Year Ago,Different house in the U.S.,"62,711","(+/-7,846)"
Residence 1 Year Ago,Same county,"23,990","(+/-3,815)"
Residence 1 Year Ago,Different county,"38,721","(+/-6,144)"
Residence 1 Year Ago,Same state,"24,515","(+/-4,348)"
Residence 1 Year Ago,Different state,"14,206","(+/-4,462)"
Residence 1 Year Ago,Abroad,"3,647","(+/-1,713)"
