Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"789,018","(+/-2,407)"
Sex and Age,Male,"398,647","(+/-2,903)"
Sex and Age,Female,"390,371","(+/-2,985)"
Sex and Age,Under 5 years,"44,959","(+/-1,674)"
Sex and Age,5 to 9 years,"49,342","(+/-2,782)"
Sex and Age,10 to 14 years,"50,324","(+/-2,898)"
Sex and Age,15 to 19 years,"59,305","(+/-2,013)"
Sex and Age,20 to 24 years,"64,660","(+/-2,228)"
Sex and Age,25 to 34 years,"103,155","(+/-2,849)"
Sex and Age,35 to 44 years,"97,943","(+/-2,683)"
Sex and Age,45 to 54 years,"97,215","(+/-2,723)"
Sex and Age,55 to 59 years,"43,609","(+/-3,016)"
Sex and Age,60 to 64 years,"48,838","(+/-2,824)"
Sex and Age,65 to 74 years,"76,890","(+/-1,439)"
Sex and Age,75 to 84 years,"38,548","(+/-1,693)"
Sex and Age,85 years and over,"14,230","(+/-1,702)"
Sex and Age,Median age (years),37.4,(+/-0.3)
Sex and Age,18 years and over,"612,832","(+/-2,147)"
Sex and Age,65 years and over,"129,668","(+/-1,700)"
Race,Total population,"789,018","(+/-2,407)"
Race,One race,"726,518","(+/-5,317)"
Race,White,"634,747","(+/-4,481)"
Race,Black or African American,"45,451","(+/-2,586)"
Race,American Indian and Alaska Native,"2,532","(+/-1,152)"
Race,Asian,"25,370","(+/-2,042)"
Race,Native Hawaiian and Other Pacific Islander,48,(+/-100)
Race,Some other race,"18,370","(+/-3,640)"
Race,Two or more races,"62,500","(+/-5,083)"
Hispanic or Latino and Race,Total population,"789,018","(+/-2,407)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"63,280",(+/-754)
Hispanic or Latino and Race,Mexican,"37,870","(+/-4,193)"
Hispanic or Latino and Race,Puerto Rican,"4,757","(+/-1,818)"
Hispanic or Latino and Race,Cuban,"1,404","(+/-1,190)"
Hispanic or Latino and Race,Other Hispanic or Latino,"19,249","(+/-3,791)"
Hispanic or Latino and Race,Not Hispanic or Latino,"725,738","(+/-2,293)"
Place of Birth,Total population,"789,018","(+/-2,407)"
Place of Birth,Native,"723,564","(+/-5,681)"
Place of Birth,Born in United States,"714,364","(+/-6,021)"
Place of Birth,State of residence,"525,817","(+/-8,835)"
Place of Birth,Different state,"188,547","(+/-7,840)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,200","(+/-1,811)"
Place of Birth,Foreign-born,"65,454","(+/-4,978)"
Ancestry,Total population,"789,018","(+/-2,407)"
Ancestry,American,"91,030","(+/-9,435)"
Ancestry,Arab,"2,007","(+/-1,032)"
Ancestry,Czech,"1,200",(+/-592)
Ancestry,Danish,915,(+/-473)
Ancestry,Dutch,"12,490","(+/-2,409)"
Ancestry,English,"98,789","(+/-7,840)"
Ancestry,French (except Basque),"10,718","(+/-1,725)"
Ancestry,French Canadian,"1,136",(+/-428)
Ancestry,German,"142,063","(+/-6,696)"
Ancestry,Greek,"1,761","(+/-1,022)"
Ancestry,Hungarian,"2,100",(+/-752)
Ancestry,Irish,"79,579","(+/-5,626)"
Ancestry,Italian,"16,526","(+/-2,321)"
Ancestry,Lithuanian,977,(+/-758)
Ancestry,Norwegian,"4,650","(+/-1,528)"
Ancestry,Polish,"18,216","(+/-3,074)"
Ancestry,Portuguese,367,(+/-370)
Ancestry,Russian,"2,652",(+/-944)
Ancestry,Scotch-Irish,"5,275","(+/-1,489)"
Ancestry,Scottish,"18,343","(+/-2,441)"
Ancestry,Slovak,905,(+/-455)
Ancestry,Subsaharan African,"11,498","(+/-3,950)"
Ancestry,Swedish,"5,594","(+/-1,549)"
Ancestry,Swiss,"3,606","(+/-1,495)"
Ancestry,Ukrainian,857,(+/-438)
Ancestry,Welsh,"3,750","(+/-1,338)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,892","(+/-1,811)"
Veteran Status,Civilian population 18 years and over,"612,254","(+/-2,209)"
Veteran Status,Civilian veterans,"36,833","(+/-2,669)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"774,434","(+/-2,581)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"97,283","(+/-4,670)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"175,943","(+/-1,939)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,658","(+/-1,239)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"473,019","(+/-2,688)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"51,467","(+/-3,925)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"125,472","(+/-1,710)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,158","(+/-2,738)"
Residence 1 Year Ago,Population 1 year and over,"780,462","(+/-2,721)"
Residence 1 Year Ago,Same house,"672,630","(+/-7,390)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"107,832","(+/-7,642)"
Residence 1 Year Ago,Different house in the U.S.,"101,249","(+/-7,388)"
Residence 1 Year Ago,Same county,"42,717","(+/-5,485)"
Residence 1 Year Ago,Different county,"58,532","(+/-5,293)"
Residence 1 Year Ago,Same state,"37,307","(+/-4,051)"
Residence 1 Year Ago,Different state,"21,225","(+/-3,304)"
Residence 1 Year Ago,Abroad,"6,583","(+/-1,873)"
