Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"800,060","(+/-10,480)"
Sex and Age,Male,"392,581","(+/-7,076)"
Sex and Age,Female,"407,479","(+/-6,631)"
Sex and Age,Under 5 years,"41,617","(+/-2,514)"
Sex and Age,5 to 9 years,"44,805","(+/-3,256)"
Sex and Age,10 to 14 years,"52,621","(+/-3,747)"
Sex and Age,15 to 19 years,"50,124","(+/-3,038)"
Sex and Age,20 to 24 years,"47,538","(+/-3,124)"
Sex and Age,25 to 34 years,"91,853","(+/-3,830)"
Sex and Age,35 to 44 years,"113,069","(+/-4,208)"
Sex and Age,45 to 54 years,"106,494","(+/-4,074)"
Sex and Age,55 to 59 years,"55,432","(+/-3,505)"
Sex and Age,60 to 64 years,"49,657","(+/-3,057)"
Sex and Age,65 to 74 years,"81,451","(+/-3,842)"
Sex and Age,75 to 84 years,"47,555","(+/-3,123)"
Sex and Age,85 years and over,"17,844","(+/-2,223)"
Sex and Age,Median age (years),41.5,(+/-0.6)
Sex and Age,18 years and over,"630,989","(+/-9,394)"
Sex and Age,65 years and over,"146,850","(+/-4,399)"
Race,Total population,"800,060","(+/-10,480)"
Race,One race,"701,127","(+/-11,434)"
Race,White,"500,236","(+/-10,429)"
Race,Black or African American,"41,412","(+/-5,564)"
Race,American Indian and Alaska Native,"2,342","(+/-1,358)"
Race,Asian,"99,638","(+/-5,338)"
Race,Native Hawaiian and Other Pacific Islander,454,(+/-419)
Race,Some other race,"57,045","(+/-8,706)"
Race,Two or more races,"98,933","(+/-8,851)"
Hispanic or Latino and Race,Total population,"800,060","(+/-10,480)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"141,018","(+/-7,400)"
Hispanic or Latino and Race,Mexican,"12,170","(+/-4,685)"
Hispanic or Latino and Race,Puerto Rican,"29,622","(+/-4,932)"
Hispanic or Latino and Race,Cuban,"7,553","(+/-3,034)"
Hispanic or Latino and Race,Other Hispanic or Latino,"91,673","(+/-7,844)"
Hispanic or Latino and Race,Not Hispanic or Latino,"659,042","(+/-10,825)"
Place of Birth,Total population,"800,060","(+/-10,480)"
Place of Birth,Native,"624,678","(+/-11,663)"
Place of Birth,Born in United States,"608,310","(+/-11,884)"
Place of Birth,State of residence,"433,999","(+/-11,595)"
Place of Birth,Different state,"174,311","(+/-8,118)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","16,368","(+/-3,234)"
Place of Birth,Foreign-born,"175,382","(+/-7,903)"
Ancestry,Total population,"800,060","(+/-10,480)"
Ancestry,American,"22,690","(+/-3,311)"
Ancestry,Arab,"14,102","(+/-3,084)"
Ancestry,Czech,"1,453",(+/-661)
Ancestry,Danish,"1,985","(+/-1,027)"
Ancestry,Dutch,"10,276","(+/-2,543)"
Ancestry,English,"46,234","(+/-4,669)"
Ancestry,French (except Basque),"8,195","(+/-1,991)"
Ancestry,French Canadian,"1,859","(+/-1,067)"
Ancestry,German,"74,530","(+/-7,128)"
Ancestry,Greek,"9,701","(+/-2,751)"
Ancestry,Hungarian,"8,867","(+/-3,084)"
Ancestry,Irish,"111,158","(+/-8,117)"
Ancestry,Italian,"146,619","(+/-9,379)"
Ancestry,Lithuanian,"2,952","(+/-1,159)"
Ancestry,Norwegian,"4,195","(+/-1,622)"
Ancestry,Polish,"45,162","(+/-4,423)"
Ancestry,Portuguese,"5,629","(+/-1,831)"
Ancestry,Russian,"15,194","(+/-2,889)"
Ancestry,Scotch-Irish,"2,832","(+/-1,128)"
Ancestry,Scottish,"10,805","(+/-2,294)"
Ancestry,Slovak,"2,472","(+/-1,040)"
Ancestry,Subsaharan African,"4,535","(+/-1,708)"
Ancestry,Swedish,"4,475","(+/-1,278)"
Ancestry,Swiss,"1,209",(+/-568)
Ancestry,Ukrainian,"7,538","(+/-1,815)"
Ancestry,Welsh,"2,710","(+/-1,081)"
Ancestry,West Indian (excluding Hispanic origin groups),"12,232","(+/-3,143)"
Veteran Status,Civilian population 18 years and over,"630,524","(+/-9,393)"
Veteran Status,Civilian veterans,"18,282","(+/-2,496)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"794,541","(+/-10,442)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"68,857","(+/-5,195)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"169,022","(+/-5,205)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,751","(+/-1,335)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"481,926","(+/-8,947)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"28,239","(+/-3,743)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"143,593","(+/-4,408)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"35,867","(+/-3,187)"
Residence 1 Year Ago,Population 1 year and over,"791,330","(+/-10,460)"
Residence 1 Year Ago,Same house,"722,950","(+/-11,645)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"68,380","(+/-8,193)"
Residence 1 Year Ago,Different house in the U.S.,"64,019","(+/-7,901)"
Residence 1 Year Ago,Same county,"28,994","(+/-5,523)"
Residence 1 Year Ago,Different county,"35,025","(+/-5,108)"
Residence 1 Year Ago,Same state,"22,753","(+/-3,870)"
Residence 1 Year Ago,Different state,"12,272","(+/-3,200)"
Residence 1 Year Ago,Abroad,"4,361","(+/-1,737)"
