Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"753,416","(+/-10,701)"
Sex and Age,Male,"368,831","(+/-6,547)"
Sex and Age,Female,"384,585","(+/-7,089)"
Sex and Age,Under 5 years,"36,815","(+/-2,639)"
Sex and Age,5 to 9 years,"42,890","(+/-3,539)"
Sex and Age,10 to 14 years,"44,899","(+/-3,589)"
Sex and Age,15 to 19 years,"42,087","(+/-2,635)"
Sex and Age,20 to 24 years,"31,012","(+/-2,595)"
Sex and Age,25 to 34 years,"94,844","(+/-4,853)"
Sex and Age,35 to 44 years,"106,327","(+/-4,457)"
Sex and Age,45 to 54 years,"86,430","(+/-4,034)"
Sex and Age,55 to 59 years,"47,836","(+/-2,877)"
Sex and Age,60 to 64 years,"52,686","(+/-3,315)"
Sex and Age,65 to 74 years,"96,534","(+/-3,756)"
Sex and Age,75 to 84 years,"52,511","(+/-3,006)"
Sex and Age,85 years and over,"18,545","(+/-1,856)"
Sex and Age,Median age (years),42.8,(+/-0.7)
Sex and Age,18 years and over,"600,485","(+/-7,813)"
Sex and Age,65 years and over,"167,590","(+/-4,848)"
Race,Total population,"753,416","(+/-10,701)"
Race,One race,"708,609","(+/-11,399)"
Race,White,"616,111","(+/-10,310)"
Race,Black or African American,"56,413","(+/-6,978)"
Race,American Indian and Alaska Native,428,(+/-294)
Race,Asian,"22,589","(+/-4,138)"
Race,Native Hawaiian and Other Pacific Islander,97,(+/-140)
Race,Some other race,"12,971","(+/-3,716)"
Race,Two or more races,"44,807","(+/-5,064)"
Hispanic or Latino and Race,Total population,"753,416","(+/-10,701)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"22,522","(+/-2,437)"
Hispanic or Latino and Race,Mexican,"9,723","(+/-2,157)"
Hispanic or Latino and Race,Puerto Rican,"4,242","(+/-1,665)"
Hispanic or Latino and Race,Cuban,480,(+/-396)
Hispanic or Latino and Race,Other Hispanic or Latino,"8,077","(+/-1,913)"
Hispanic or Latino and Race,Not Hispanic or Latino,"730,894","(+/-10,966)"
Place of Birth,Total population,"753,416","(+/-10,701)"
Place of Birth,Native,"714,752","(+/-10,756)"
Place of Birth,Born in United States,"707,571","(+/-10,558)"
Place of Birth,State of residence,"583,345","(+/-12,568)"
Place of Birth,Different state,"124,226","(+/-6,632)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,181","(+/-1,856)"
Place of Birth,Foreign-born,"38,664","(+/-4,549)"
Ancestry,Total population,"753,416","(+/-10,701)"
Ancestry,American,"20,604","(+/-3,830)"
Ancestry,Arab,"7,511","(+/-3,201)"
Ancestry,Czech,"4,961","(+/-1,622)"
Ancestry,Danish,"1,082",(+/-635)
Ancestry,Dutch,"4,754","(+/-1,574)"
Ancestry,English,"72,516","(+/-6,162)"
Ancestry,French (except Basque),"10,256","(+/-1,650)"
Ancestry,French Canadian,"1,021",(+/-458)
Ancestry,German,"190,272","(+/-9,369)"
Ancestry,Greek,"4,457","(+/-1,021)"
Ancestry,Hungarian,"9,007","(+/-1,743)"
Ancestry,Irish,"133,905","(+/-8,140)"
Ancestry,Italian,"119,043","(+/-7,530)"
Ancestry,Lithuanian,"3,589","(+/-1,006)"
Ancestry,Norwegian,"2,632",(+/-832)
Ancestry,Polish,"57,694","(+/-4,890)"
Ancestry,Portuguese,626,(+/-379)
Ancestry,Russian,"8,698","(+/-1,740)"
Ancestry,Scotch-Irish,"12,067","(+/-2,198)"
Ancestry,Scottish,"17,166","(+/-2,385)"
Ancestry,Slovak,"18,456","(+/-2,689)"
Ancestry,Subsaharan African,"5,178","(+/-1,999)"
Ancestry,Swedish,"4,914","(+/-1,229)"
Ancestry,Swiss,"2,428","(+/-1,370)"
Ancestry,Ukrainian,"8,222","(+/-1,748)"
Ancestry,Welsh,"6,672","(+/-1,665)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,390","(+/-1,183)"
Veteran Status,Civilian population 18 years and over,"599,961","(+/-7,863)"
Veteran Status,Civilian veterans,"36,493","(+/-2,842)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"748,152","(+/-10,775)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"106,761","(+/-5,666)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"152,853","(+/-6,520)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,823","(+/-1,751)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"431,240","(+/-7,707)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,887","(+/-3,842)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"164,059","(+/-4,841)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,051","(+/-3,523)"
Residence 1 Year Ago,Population 1 year and over,"745,171","(+/-10,490)"
Residence 1 Year Ago,Same house,"686,202","(+/-11,053)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"58,969","(+/-6,602)"
Residence 1 Year Ago,Different house in the U.S.,"54,480","(+/-5,753)"
Residence 1 Year Ago,Same county,"33,595","(+/-4,477)"
Residence 1 Year Ago,Different county,"20,885","(+/-3,617)"
Residence 1 Year Ago,Same state,"10,383","(+/-2,499)"
Residence 1 Year Ago,Different state,"10,502","(+/-2,439)"
Residence 1 Year Ago,Abroad,"4,489","(+/-2,532)"
