Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"805,334","(+/-4,904)"
Sex and Age,Male,"393,682","(+/-4,104)"
Sex and Age,Female,"411,652","(+/-4,144)"
Sex and Age,Under 5 years,"38,345","(+/-1,980)"
Sex and Age,5 to 9 years,"42,596","(+/-2,581)"
Sex and Age,10 to 14 years,"42,670","(+/-3,022)"
Sex and Age,15 to 19 years,"55,182","(+/-3,175)"
Sex and Age,20 to 24 years,"62,495","(+/-2,889)"
Sex and Age,25 to 34 years,"93,577","(+/-3,724)"
Sex and Age,35 to 44 years,"96,571","(+/-3,222)"
Sex and Age,45 to 54 years,"88,837","(+/-2,747)"
Sex and Age,55 to 59 years,"48,711","(+/-2,867)"
Sex and Age,60 to 64 years,"58,928","(+/-3,087)"
Sex and Age,65 to 74 years,"101,651","(+/-2,529)"
Sex and Age,75 to 84 years,"54,395","(+/-2,853)"
Sex and Age,85 years and over,"21,376","(+/-2,146)"
Sex and Age,Median age (years),41.8,(+/-0.6)
Sex and Age,18 years and over,"653,186","(+/-3,616)"
Sex and Age,65 years and over,"177,422","(+/-2,631)"
Race,Total population,"805,334","(+/-4,904)"
Race,One race,"749,720","(+/-7,068)"
Race,White,"559,217","(+/-4,753)"
Race,Black or African American,"156,785","(+/-4,706)"
Race,American Indian and Alaska Native,"1,704",(+/-880)
Race,Asian,"17,260","(+/-1,433)"
Race,Native Hawaiian and Other Pacific Islander,186,(+/-193)
Race,Some other race,"14,568","(+/-3,205)"
Race,Two or more races,"55,614","(+/-5,023)"
Hispanic or Latino and Race,Total population,"805,334","(+/-4,904)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"37,458","(+/-1,724)"
Hispanic or Latino and Race,Mexican,"17,166","(+/-2,766)"
Hispanic or Latino and Race,Puerto Rican,"3,069","(+/-1,084)"
Hispanic or Latino and Race,Cuban,"1,587",(+/-961)
Hispanic or Latino and Race,Other Hispanic or Latino,"15,636","(+/-2,379)"
Hispanic or Latino and Race,Not Hispanic or Latino,"767,876","(+/-5,020)"
Place of Birth,Total population,"805,334","(+/-4,904)"
Place of Birth,Native,"764,917","(+/-5,671)"
Place of Birth,Born in United States,"757,062","(+/-5,624)"
Place of Birth,State of residence,"501,044","(+/-7,620)"
Place of Birth,Different state,"256,018","(+/-7,994)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,855","(+/-1,435)"
Place of Birth,Foreign-born,"40,417","(+/-3,060)"
Ancestry,Total population,"805,334","(+/-4,904)"
Ancestry,American,"86,019","(+/-6,509)"
Ancestry,Arab,"2,639","(+/-1,268)"
Ancestry,Czech,"1,731",(+/-849)
Ancestry,Danish,"1,336",(+/-478)
Ancestry,Dutch,"5,595","(+/-1,421)"
Ancestry,English,"126,800","(+/-8,038)"
Ancestry,French (except Basque),"14,024","(+/-2,558)"
Ancestry,French Canadian,"1,932",(+/-775)
Ancestry,German,"78,501","(+/-6,071)"
Ancestry,Greek,"2,044",(+/-946)
Ancestry,Hungarian,"2,506","(+/-1,030)"
Ancestry,Irish,"80,297","(+/-5,206)"
Ancestry,Italian,"31,049","(+/-3,404)"
Ancestry,Lithuanian,"1,063",(+/-485)
Ancestry,Norwegian,"3,340","(+/-1,074)"
Ancestry,Polish,"12,899","(+/-2,282)"
Ancestry,Portuguese,854,(+/-520)
Ancestry,Russian,"2,141",(+/-803)
Ancestry,Scotch-Irish,"10,186","(+/-1,724)"
Ancestry,Scottish,"22,034","(+/-3,138)"
Ancestry,Slovak,391,(+/-291)
Ancestry,Subsaharan African,"12,073","(+/-2,466)"
Ancestry,Swedish,"3,991","(+/-1,038)"
Ancestry,Swiss,"2,039","(+/-1,161)"
Ancestry,Ukrainian,"1,493",(+/-654)
Ancestry,Welsh,"4,622","(+/-1,129)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,415",(+/-682)
Veteran Status,Civilian population 18 years and over,"651,889","(+/-3,493)"
Veteran Status,Civilian veterans,"46,797","(+/-3,517)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"786,476","(+/-4,837)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"120,794","(+/-5,773)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"151,925","(+/-2,625)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,286","(+/-1,910)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"462,185","(+/-3,765)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,269","(+/-4,085)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"172,366","(+/-2,616)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,239","(+/-3,211)"
Residence 1 Year Ago,Population 1 year and over,"796,728","(+/-4,954)"
Residence 1 Year Ago,Same house,"702,202","(+/-8,248)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"94,526","(+/-6,536)"
Residence 1 Year Ago,Different house in the U.S.,"90,017","(+/-6,467)"
Residence 1 Year Ago,Same county,"24,586","(+/-3,408)"
Residence 1 Year Ago,Different county,"65,431","(+/-5,763)"
Residence 1 Year Ago,Same state,"41,348","(+/-4,466)"
Residence 1 Year Ago,Different state,"24,083","(+/-3,136)"
Residence 1 Year Ago,Abroad,"4,509","(+/-1,600)"
