Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"787,210","(+/-8,898)"
Sex and Age,Male,"389,380","(+/-5,335)"
Sex and Age,Female,"397,830","(+/-6,322)"
Sex and Age,Under 5 years,"43,374","(+/-2,308)"
Sex and Age,5 to 9 years,"41,277","(+/-3,190)"
Sex and Age,10 to 14 years,"36,427","(+/-3,487)"
Sex and Age,15 to 19 years,"41,490","(+/-2,817)"
Sex and Age,20 to 24 years,"44,754","(+/-2,881)"
Sex and Age,25 to 34 years,"122,523","(+/-4,219)"
Sex and Age,35 to 44 years,"106,950","(+/-3,882)"
Sex and Age,45 to 54 years,"91,561","(+/-3,396)"
Sex and Age,55 to 59 years,"49,893","(+/-3,348)"
Sex and Age,60 to 64 years,"56,726","(+/-3,368)"
Sex and Age,65 to 74 years,"93,694","(+/-3,128)"
Sex and Age,75 to 84 years,"43,033","(+/-2,677)"
Sex and Age,85 years and over,"15,508","(+/-1,849)"
Sex and Age,Median age (years),40.5,(+/-0.7)
Sex and Age,18 years and over,"640,416","(+/-7,709)"
Sex and Age,65 years and over,"152,235","(+/-4,627)"
Race,Total population,"787,210","(+/-8,898)"
Race,One race,"724,462","(+/-9,965)"
Race,White,"530,056","(+/-9,817)"
Race,Black or African American,"99,329","(+/-4,883)"
Race,American Indian and Alaska Native,"2,756","(+/-1,085)"
Race,Asian,"79,491","(+/-4,643)"
Race,Native Hawaiian and Other Pacific Islander,105,(+/-171)
Race,Some other race,"12,725","(+/-3,325)"
Race,Two or more races,"62,748","(+/-5,605)"
Hispanic or Latino and Race,Total population,"787,210","(+/-8,898)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"43,030","(+/-4,016)"
Hispanic or Latino and Race,Mexican,"22,953","(+/-3,893)"
Hispanic or Latino and Race,Puerto Rican,"4,160","(+/-1,648)"
Hispanic or Latino and Race,Cuban,202,(+/-201)
Hispanic or Latino and Race,Other Hispanic or Latino,"15,715","(+/-4,112)"
Hispanic or Latino and Race,Not Hispanic or Latino,"744,180","(+/-9,466)"
Place of Birth,Total population,"787,210","(+/-8,898)"
Place of Birth,Native,"669,299","(+/-9,983)"
Place of Birth,Born in United States,"662,558","(+/-10,181)"
Place of Birth,State of residence,"547,198","(+/-11,354)"
Place of Birth,Different state,"115,360","(+/-6,422)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,741","(+/-1,647)"
Place of Birth,Foreign-born,"117,911","(+/-7,457)"
Ancestry,Total population,"787,210","(+/-8,898)"
Ancestry,American,"34,085","(+/-4,374)"
Ancestry,Arab,"21,976","(+/-4,460)"
Ancestry,Czech,"2,360",(+/-839)
Ancestry,Danish,"2,074",(+/-838)
Ancestry,Dutch,"7,559","(+/-1,786)"
Ancestry,English,"70,944","(+/-5,714)"
Ancestry,French (except Basque),"19,170","(+/-2,516)"
Ancestry,French Canadian,"9,768","(+/-2,357)"
Ancestry,German,"106,902","(+/-6,391)"
Ancestry,Greek,"6,092","(+/-1,813)"
Ancestry,Hungarian,"6,540","(+/-1,259)"
Ancestry,Irish,"75,218","(+/-5,191)"
Ancestry,Italian,"45,387","(+/-4,031)"
Ancestry,Lithuanian,"2,341",(+/-973)
Ancestry,Norwegian,"4,613","(+/-1,215)"
Ancestry,Polish,"62,901","(+/-5,923)"
Ancestry,Portuguese,"2,264","(+/-1,205)"
Ancestry,Russian,"9,927","(+/-1,804)"
Ancestry,Scotch-Irish,"5,209","(+/-1,306)"
Ancestry,Scottish,"21,102","(+/-2,815)"
Ancestry,Slovak,"1,590",(+/-679)
Ancestry,Subsaharan African,"5,698","(+/-3,183)"
Ancestry,Swedish,"6,431","(+/-1,528)"
Ancestry,Swiss,"1,472",(+/-826)
Ancestry,Ukrainian,"6,065","(+/-2,162)"
Ancestry,Welsh,"3,240","(+/-1,123)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,729",(+/-910)
Veteran Status,Civilian population 18 years and over,"640,111","(+/-7,711)"
Veteran Status,Civilian veterans,"22,497","(+/-2,366)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"782,436","(+/-8,911)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"93,221","(+/-5,167)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"146,611","(+/-5,154)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,228","(+/-1,398)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"485,863","(+/-6,691)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,568","(+/-3,973)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"149,962","(+/-4,619)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"41,425","(+/-2,740)"
Residence 1 Year Ago,Population 1 year and over,"780,486","(+/-8,942)"
Residence 1 Year Ago,Same house,"695,050","(+/-9,611)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"85,436","(+/-7,076)"
Residence 1 Year Ago,Different house in the U.S.,"77,812","(+/-6,936)"
Residence 1 Year Ago,Same county,"45,495","(+/-4,724)"
Residence 1 Year Ago,Different county,"32,317","(+/-4,809)"
Residence 1 Year Ago,Same state,"24,268","(+/-4,742)"
Residence 1 Year Ago,Different state,"8,049","(+/-2,087)"
Residence 1 Year Ago,Abroad,"7,624","(+/-2,029)"
