Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"788,896","(+/-6,235)"
Sex and Age,Male,"395,004","(+/-4,862)"
Sex and Age,Female,"393,892","(+/-4,055)"
Sex and Age,Under 5 years,"44,785","(+/-1,870)"
Sex and Age,5 to 9 years,"45,344","(+/-2,646)"
Sex and Age,10 to 14 years,"56,297","(+/-2,459)"
Sex and Age,15 to 19 years,"54,530","(+/-2,534)"
Sex and Age,20 to 24 years,"48,769","(+/-2,501)"
Sex and Age,25 to 34 years,"93,446","(+/-3,276)"
Sex and Age,35 to 44 years,"99,484","(+/-2,748)"
Sex and Age,45 to 54 years,"96,270","(+/-2,803)"
Sex and Age,55 to 59 years,"48,221","(+/-3,097)"
Sex and Age,60 to 64 years,"54,256","(+/-2,935)"
Sex and Age,65 to 74 years,"84,428","(+/-1,801)"
Sex and Age,75 to 84 years,"48,351","(+/-1,855)"
Sex and Age,85 years and over,"14,715","(+/-1,622)"
Sex and Age,Median age (years),40.2,(+/-0.4)
Sex and Age,18 years and over,"607,257","(+/-4,861)"
Sex and Age,65 years and over,"147,494","(+/-2,230)"
Race,Total population,"788,896","(+/-6,235)"
Race,One race,"742,816","(+/-7,887)"
Race,White,"689,640","(+/-6,795)"
Race,Black or African American,"29,468","(+/-4,225)"
Race,American Indian and Alaska Native,"2,474",(+/-739)
Race,Asian,"9,723","(+/-1,645)"
Race,Native Hawaiian and Other Pacific Islander,"1,133","(+/-1,633)"
Race,Some other race,"10,378","(+/-2,438)"
Race,Two or more races,"46,080","(+/-4,943)"
Hispanic or Latino and Race,Total population,"788,896","(+/-6,235)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"33,023","(+/-1,920)"
Hispanic or Latino and Race,Mexican,"18,770","(+/-2,605)"
Hispanic or Latino and Race,Puerto Rican,"4,127","(+/-1,686)"
Hispanic or Latino and Race,Cuban,"1,823",(+/-815)
Hispanic or Latino and Race,Other Hispanic or Latino,"8,303","(+/-1,987)"
Hispanic or Latino and Race,Not Hispanic or Latino,"755,873","(+/-6,171)"
Place of Birth,Total population,"788,896","(+/-6,235)"
Place of Birth,Native,"765,064","(+/-6,930)"
Place of Birth,Born in United States,"759,132","(+/-7,253)"
Place of Birth,State of residence,"535,214","(+/-9,557)"
Place of Birth,Different state,"223,918","(+/-7,628)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,932","(+/-1,785)"
Place of Birth,Foreign-born,"23,832","(+/-3,277)"
Ancestry,Total population,"788,896","(+/-6,235)"
Ancestry,American,"65,613","(+/-5,152)"
Ancestry,Arab,"2,254","(+/-1,480)"
Ancestry,Czech,"1,715",(+/-614)
Ancestry,Danish,"3,258","(+/-1,034)"
Ancestry,Dutch,"6,417","(+/-1,575)"
Ancestry,English,"105,863","(+/-5,727)"
Ancestry,French (except Basque),"9,769","(+/-1,746)"
Ancestry,French Canadian,"1,361",(+/-597)
Ancestry,German,"166,352","(+/-7,715)"
Ancestry,Greek,544,(+/-403)
Ancestry,Hungarian,723,(+/-485)
Ancestry,Irish,"96,387","(+/-6,356)"
Ancestry,Italian,"17,558","(+/-3,311)"
Ancestry,Lithuanian,876,(+/-773)
Ancestry,Norwegian,"6,282","(+/-1,436)"
Ancestry,Polish,"8,003","(+/-1,587)"
Ancestry,Portuguese,813,(+/-527)
Ancestry,Russian,"1,973",(+/-971)
Ancestry,Scotch-Irish,"7,734","(+/-1,762)"
Ancestry,Scottish,"16,644","(+/-2,372)"
Ancestry,Slovak,477,(+/-499)
Ancestry,Subsaharan African,"5,997","(+/-3,125)"
Ancestry,Swedish,"6,020","(+/-1,417)"
Ancestry,Swiss,"2,760",(+/-755)
Ancestry,Ukrainian,425,(+/-277)
Ancestry,Welsh,"4,945","(+/-1,648)"
Ancestry,West Indian (excluding Hispanic origin groups),648,(+/-638)
Veteran Status,Civilian population 18 years and over,"606,123","(+/-4,928)"
Veteran Status,Civilian veterans,"44,449","(+/-2,691)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"771,871","(+/-6,290)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"112,278","(+/-5,388)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"181,344","(+/-3,523)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,546","(+/-1,243)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"448,810","(+/-4,823)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,983","(+/-4,125)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"141,717","(+/-2,270)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,749","(+/-2,563)"
Residence 1 Year Ago,Population 1 year and over,"780,148","(+/-6,259)"
Residence 1 Year Ago,Same house,"700,874","(+/-8,670)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"79,274","(+/-6,142)"
Residence 1 Year Ago,Different house in the U.S.,"77,205","(+/-6,018)"
Residence 1 Year Ago,Same county,"31,315","(+/-3,816)"
Residence 1 Year Ago,Different county,"45,890","(+/-4,754)"
Residence 1 Year Ago,Same state,"31,081","(+/-3,527)"
Residence 1 Year Ago,Different state,"14,809","(+/-2,763)"
Residence 1 Year Ago,Abroad,"2,069",(+/-825)
