Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"813,928","(+/-3,551)"
Sex and Age,Male,"399,700","(+/-2,238)"
Sex and Age,Female,"414,228","(+/-2,790)"
Sex and Age,Under 5 years,"41,312",(+/-829)
Sex and Age,5 to 9 years,"43,278","(+/-2,725)"
Sex and Age,10 to 14 years,"47,926","(+/-2,621)"
Sex and Age,15 to 19 years,"52,739","(+/-1,820)"
Sex and Age,20 to 24 years,"64,401","(+/-1,623)"
Sex and Age,25 to 34 years,"108,162","(+/-2,216)"
Sex and Age,35 to 44 years,"99,584","(+/-1,918)"
Sex and Age,45 to 54 years,"97,367","(+/-1,936)"
Sex and Age,55 to 59 years,"54,405","(+/-3,323)"
Sex and Age,60 to 64 years,"49,601","(+/-3,268)"
Sex and Age,65 to 74 years,"90,200","(+/-1,391)"
Sex and Age,75 to 84 years,"47,778","(+/-2,117)"
Sex and Age,85 years and over,"17,175","(+/-1,930)"
Sex and Age,Median age (years),40.3,(+/-0.4)
Sex and Age,18 years and over,"650,675","(+/-3,114)"
Sex and Age,65 years and over,"155,153","(+/-1,677)"
Race,Total population,"813,928","(+/-3,551)"
Race,One race,"751,289","(+/-6,960)"
Race,White,"679,134","(+/-5,361)"
Race,Black or African American,"43,241","(+/-2,979)"
Race,American Indian and Alaska Native,"2,192","(+/-1,294)"
Race,Asian,"14,595","(+/-1,231)"
Race,Native Hawaiian and Other Pacific Islander,100,(+/-122)
Race,Some other race,"12,027","(+/-3,759)"
Race,Two or more races,"62,639","(+/-5,626)"
Hispanic or Latino and Race,Total population,"813,928","(+/-3,551)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"50,248",(+/-652)
Hispanic or Latino and Race,Mexican,"23,560","(+/-4,048)"
Hispanic or Latino and Race,Puerto Rican,"4,909","(+/-1,527)"
Hispanic or Latino and Race,Cuban,"2,960","(+/-1,534)"
Hispanic or Latino and Race,Other Hispanic or Latino,"18,819","(+/-4,129)"
Hispanic or Latino and Race,Not Hispanic or Latino,"763,680","(+/-3,564)"
Place of Birth,Total population,"813,928","(+/-3,551)"
Place of Birth,Native,"769,159","(+/-4,816)"
Place of Birth,Born in United States,"762,881","(+/-4,876)"
Place of Birth,State of residence,"445,867","(+/-10,896)"
Place of Birth,Different state,"317,014","(+/-10,352)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,278","(+/-1,492)"
Place of Birth,Foreign-born,"44,769","(+/-3,947)"
Ancestry,Total population,"813,928","(+/-3,551)"
Ancestry,American,"101,180","(+/-9,029)"
Ancestry,Arab,"3,655","(+/-1,695)"
Ancestry,Czech,"2,111",(+/-943)
Ancestry,Danish,"1,627",(+/-808)
Ancestry,Dutch,"7,536","(+/-2,813)"
Ancestry,English,"115,519","(+/-6,523)"
Ancestry,French (except Basque),"10,943","(+/-2,058)"
Ancestry,French Canadian,"1,409",(+/-907)
Ancestry,German,"84,175","(+/-7,511)"
Ancestry,Greek,"1,826","(+/-1,025)"
Ancestry,Hungarian,"1,404",(+/-549)
Ancestry,Irish,"76,740","(+/-5,088)"
Ancestry,Italian,"18,667","(+/-2,690)"
Ancestry,Lithuanian,"1,542","(+/-1,171)"
Ancestry,Norwegian,"3,648","(+/-1,150)"
Ancestry,Polish,"12,693","(+/-2,165)"
Ancestry,Portuguese,"1,515","(+/-1,287)"
Ancestry,Russian,"4,605","(+/-2,321)"
Ancestry,Scotch-Irish,"21,512","(+/-3,722)"
Ancestry,Scottish,"29,345","(+/-4,760)"
Ancestry,Slovak,451,(+/-365)
Ancestry,Subsaharan African,"5,867","(+/-2,500)"
Ancestry,Swedish,"5,676","(+/-1,896)"
Ancestry,Swiss,"1,551",(+/-749)
Ancestry,Ukrainian,"2,034","(+/-1,462)"
Ancestry,Welsh,"5,075","(+/-1,369)"
Ancestry,West Indian (excluding Hispanic origin groups),692,(+/-592)
Veteran Status,Civilian population 18 years and over,"649,538","(+/-3,244)"
Veteran Status,Civilian veterans,"45,366","(+/-3,541)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"808,388","(+/-3,682)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"107,345","(+/-5,321)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"163,060","(+/-1,965)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,014","(+/-1,421)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"492,932","(+/-3,037)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,356","(+/-3,800)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"152,396","(+/-1,674)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"51,975","(+/-3,118)"
Residence 1 Year Ago,Population 1 year and over,"806,327","(+/-3,476)"
Residence 1 Year Ago,Same house,"722,659","(+/-7,509)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"83,668","(+/-6,555)"
Residence 1 Year Ago,Different house in the U.S.,"80,704","(+/-6,361)"
Residence 1 Year Ago,Same county,"44,451","(+/-5,055)"
Residence 1 Year Ago,Different county,"36,253","(+/-4,702)"
Residence 1 Year Ago,Same state,"19,051","(+/-3,719)"
Residence 1 Year Ago,Different state,"17,202","(+/-2,736)"
Residence 1 Year Ago,Abroad,"2,964","(+/-2,117)"
