Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"728,241","(+/-6,282)"
Sex and Age,Male,"372,520","(+/-4,211)"
Sex and Age,Female,"355,721","(+/-4,215)"
Sex and Age,Under 5 years,"32,769","(+/-1,908)"
Sex and Age,5 to 9 years,"33,322","(+/-2,634)"
Sex and Age,10 to 14 years,"36,165","(+/-2,518)"
Sex and Age,15 to 19 years,"39,914","(+/-1,922)"
Sex and Age,20 to 24 years,"40,423","(+/-2,083)"
Sex and Age,25 to 34 years,"112,955","(+/-3,367)"
Sex and Age,35 to 44 years,"110,398","(+/-2,941)"
Sex and Age,45 to 54 years,"91,165","(+/-2,580)"
Sex and Age,55 to 59 years,"40,480","(+/-2,868)"
Sex and Age,60 to 64 years,"48,228","(+/-3,157)"
Sex and Age,65 to 74 years,"85,373","(+/-2,349)"
Sex and Age,75 to 84 years,"43,568","(+/-2,103)"
Sex and Age,85 years and over,"13,481","(+/-1,840)"
Sex and Age,Median age (years),41.1,(+/-0.5)
Sex and Age,18 years and over,"600,804","(+/-4,849)"
Sex and Age,65 years and over,"142,422","(+/-2,646)"
Race,Total population,"728,241","(+/-6,282)"
Race,One race,"630,237","(+/-8,172)"
Race,White,"566,027","(+/-6,845)"
Race,Black or African American,"11,109","(+/-2,020)"
Race,American Indian and Alaska Native,"9,002","(+/-2,609)"
Race,Asian,"22,774","(+/-1,916)"
Race,Native Hawaiian and Other Pacific Islander,538,(+/-396)
Race,Some other race,"20,787","(+/-3,784)"
Race,Two or more races,"98,004","(+/-5,907)"
Hispanic or Latino and Race,Total population,"728,241","(+/-6,282)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"117,523","(+/-3,404)"
Hispanic or Latino and Race,Mexican,"74,323","(+/-5,329)"
Hispanic or Latino and Race,Puerto Rican,"3,106","(+/-1,279)"
Hispanic or Latino and Race,Cuban,"2,089","(+/-1,553)"
Hispanic or Latino and Race,Other Hispanic or Latino,"38,005","(+/-4,855)"
Hispanic or Latino and Race,Not Hispanic or Latino,"610,718","(+/-5,064)"
Place of Birth,Total population,"728,241","(+/-6,282)"
Place of Birth,Native,"680,713","(+/-6,953)"
Place of Birth,Born in United States,"670,860","(+/-6,890)"
Place of Birth,State of residence,"302,765","(+/-8,909)"
Place of Birth,Different state,"368,095","(+/-8,433)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,853","(+/-1,564)"
Place of Birth,Foreign-born,"47,528","(+/-4,788)"
Ancestry,Total population,"728,241","(+/-6,282)"
Ancestry,American,"22,786","(+/-3,070)"
Ancestry,Arab,"3,341","(+/-1,476)"
Ancestry,Czech,"5,558","(+/-1,528)"
Ancestry,Danish,"4,599","(+/-1,613)"
Ancestry,Dutch,"13,328","(+/-3,055)"
Ancestry,English,"97,094","(+/-5,587)"
Ancestry,French (except Basque),"15,783","(+/-2,481)"
Ancestry,French Canadian,"3,238",(+/-926)
Ancestry,German,"143,354","(+/-7,856)"
Ancestry,Greek,"2,155",(+/-853)
Ancestry,Hungarian,"3,737","(+/-1,345)"
Ancestry,Irish,"104,940","(+/-7,471)"
Ancestry,Italian,"48,463","(+/-5,263)"
Ancestry,Lithuanian,"1,831",(+/-895)
Ancestry,Norwegian,"17,427","(+/-2,407)"
Ancestry,Polish,"23,824","(+/-2,871)"
Ancestry,Portuguese,"3,264","(+/-1,312)"
Ancestry,Russian,"6,159","(+/-1,423)"
Ancestry,Scotch-Irish,"7,592","(+/-1,642)"
Ancestry,Scottish,"22,442","(+/-3,066)"
Ancestry,Slovak,"1,008",(+/-482)
Ancestry,Subsaharan African,"3,880","(+/-2,230)"
Ancestry,Swedish,"15,917","(+/-2,396)"
Ancestry,Swiss,"3,612","(+/-1,321)"
Ancestry,Ukrainian,"2,643","(+/-1,267)"
Ancestry,Welsh,"5,619","(+/-1,588)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,261",(+/-790)
Veteran Status,Civilian population 18 years and over,"600,053","(+/-4,779)"
Veteran Status,Civilian veterans,"38,422","(+/-3,107)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"712,943","(+/-6,226)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"83,505","(+/-5,098)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"127,230","(+/-2,894)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,202","(+/-1,131)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"446,670","(+/-5,046)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"41,601","(+/-3,864)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"139,043","(+/-2,643)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"37,702","(+/-2,392)"
Residence 1 Year Ago,Population 1 year and over,"719,448","(+/-6,311)"
Residence 1 Year Ago,Same house,"619,862","(+/-9,544)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"99,586","(+/-8,895)"
Residence 1 Year Ago,Different house in the U.S.,"96,928","(+/-8,542)"
Residence 1 Year Ago,Same county,"36,976","(+/-5,717)"
Residence 1 Year Ago,Different county,"59,952","(+/-6,533)"
Residence 1 Year Ago,Same state,"40,894","(+/-5,522)"
Residence 1 Year Ago,Different state,"19,058","(+/-3,666)"
Residence 1 Year Ago,Abroad,"2,658","(+/-1,271)"
