Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"735,259","(+/-20,417)"
Sex and Age,Male,"353,354","(+/-10,995)"
Sex and Age,Female,"381,905","(+/-12,632)"
Sex and Age,Under 5 years,"38,836","(+/-5,050)"
Sex and Age,5 to 9 years,"46,483","(+/-5,178)"
Sex and Age,10 to 14 years,"47,867","(+/-4,718)"
Sex and Age,15 to 19 years,"48,538","(+/-4,155)"
Sex and Age,20 to 24 years,"51,155","(+/-4,804)"
Sex and Age,25 to 34 years,"87,820","(+/-7,152)"
Sex and Age,35 to 44 years,"98,177","(+/-6,566)"
Sex and Age,45 to 54 years,"92,648","(+/-5,374)"
Sex and Age,55 to 59 years,"37,553","(+/-3,379)"
Sex and Age,60 to 64 years,"46,762","(+/-3,862)"
Sex and Age,65 to 74 years,"81,603","(+/-4,298)"
Sex and Age,75 to 84 years,"42,859","(+/-3,292)"
Sex and Age,85 years and over,"14,958","(+/-1,939)"
Sex and Age,Median age (years),39.8,(+/-1.1)
Sex and Age,18 years and over,"573,501","(+/-12,506)"
Sex and Age,65 years and over,"139,420","(+/-5,881)"
Race,Total population,"735,259","(+/-20,417)"
Race,One race,"678,886","(+/-19,297)"
Race,White,"284,495","(+/-11,945)"
Race,Black or African American,"333,392","(+/-15,066)"
Race,American Indian and Alaska Native,"2,933","(+/-1,288)"
Race,Asian,"18,559","(+/-3,808)"
Race,Native Hawaiian and Other Pacific Islander,247,(+/-399)
Race,Some other race,"39,260","(+/-8,359)"
Race,Two or more races,"56,373","(+/-8,018)"
Hispanic or Latino and Race,Total population,"735,259","(+/-20,417)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"88,884","(+/-11,195)"
Hispanic or Latino and Race,Mexican,"67,002","(+/-10,138)"
Hispanic or Latino and Race,Puerto Rican,"5,139","(+/-1,777)"
Hispanic or Latino and Race,Cuban,728,(+/-641)
Hispanic or Latino and Race,Other Hispanic or Latino,"16,015","(+/-5,431)"
Hispanic or Latino and Race,Not Hispanic or Latino,"646,375","(+/-17,380)"
Place of Birth,Total population,"735,259","(+/-20,417)"
Place of Birth,Native,"675,619","(+/-17,798)"
Place of Birth,Born in United States,"669,738","(+/-17,870)"
Place of Birth,State of residence,"561,373","(+/-18,364)"
Place of Birth,Different state,"108,365","(+/-6,327)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,881","(+/-1,562)"
Place of Birth,Foreign-born,"59,640","(+/-7,664)"
Ancestry,Total population,"735,259","(+/-20,417)"
Ancestry,American,"20,857","(+/-5,299)"
Ancestry,Arab,"3,413","(+/-1,893)"
Ancestry,Czech,"4,247","(+/-1,451)"
Ancestry,Danish,"1,813",(+/-967)
Ancestry,Dutch,"6,887","(+/-1,898)"
Ancestry,English,"24,142","(+/-3,512)"
Ancestry,French (except Basque),"6,044","(+/-1,389)"
Ancestry,French Canadian,"1,314",(+/-638)
Ancestry,German,"65,903","(+/-6,515)"
Ancestry,Greek,"3,994","(+/-1,309)"
Ancestry,Hungarian,"2,784","(+/-1,458)"
Ancestry,Irish,"62,657","(+/-5,406)"
Ancestry,Italian,"35,722","(+/-4,707)"
Ancestry,Lithuanian,"6,696","(+/-2,133)"
Ancestry,Norwegian,"3,615","(+/-1,063)"
Ancestry,Polish,"44,249","(+/-5,103)"
Ancestry,Portuguese,289,(+/-413)
Ancestry,Russian,"2,385",(+/-887)
Ancestry,Scotch-Irish,"2,090","(+/-1,215)"
Ancestry,Scottish,"5,538","(+/-1,683)"
Ancestry,Slovak,"2,310","(+/-1,287)"
Ancestry,Subsaharan African,"39,231","(+/-10,592)"
Ancestry,Swedish,"7,803","(+/-2,357)"
Ancestry,Swiss,223,(+/-195)
Ancestry,Ukrainian,"1,564",(+/-627)
Ancestry,Welsh,"1,702","(+/-1,117)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,354","(+/-1,500)"
Veteran Status,Civilian population 18 years and over,"573,411","(+/-12,508)"
Veteran Status,Civilian veterans,"30,176","(+/-3,437)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"730,507","(+/-20,417)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"103,787","(+/-6,254)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"161,487","(+/-11,519)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,857","(+/-1,917)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"432,401","(+/-13,693)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,657","(+/-5,160)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"136,619","(+/-5,993)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,273","(+/-3,684)"
Residence 1 Year Ago,Population 1 year and over,"728,762","(+/-20,201)"
Residence 1 Year Ago,Same house,"659,845","(+/-20,287)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"68,917","(+/-8,945)"
Residence 1 Year Ago,Different house in the U.S.,"60,660","(+/-8,088)"
Residence 1 Year Ago,Same county,"42,353","(+/-6,581)"
Residence 1 Year Ago,Different county,"18,307","(+/-4,131)"
Residence 1 Year Ago,Same state,"7,847","(+/-2,743)"
Residence 1 Year Ago,Different state,"10,460","(+/-3,051)"
Residence 1 Year Ago,Abroad,"8,257","(+/-3,738)"
