Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"788,713","(+/-15,104)"
Sex and Age,Male,"383,462","(+/-8,824)"
Sex and Age,Female,"405,251","(+/-10,663)"
Sex and Age,Under 5 years,"42,835","(+/-3,899)"
Sex and Age,5 to 9 years,"32,999","(+/-3,473)"
Sex and Age,10 to 14 years,"42,645","(+/-4,828)"
Sex and Age,15 to 19 years,"41,669","(+/-3,439)"
Sex and Age,20 to 24 years,"48,790","(+/-4,117)"
Sex and Age,25 to 34 years,"108,749","(+/-6,678)"
Sex and Age,35 to 44 years,"105,530","(+/-5,819)"
Sex and Age,45 to 54 years,"109,628","(+/-6,209)"
Sex and Age,55 to 59 years,"53,744","(+/-4,605)"
Sex and Age,60 to 64 years,"52,771","(+/-3,866)"
Sex and Age,65 to 74 years,"81,809","(+/-4,292)"
Sex and Age,75 to 84 years,"45,983","(+/-3,211)"
Sex and Age,85 years and over,"21,561","(+/-2,275)"
Sex and Age,Median age (years),41.9,(+/-0.8)
Sex and Age,18 years and over,"647,003","(+/-13,556)"
Sex and Age,65 years and over,"149,353","(+/-5,091)"
Race,Total population,"788,713","(+/-15,104)"
Race,One race,"355,135","(+/-15,407)"
Race,White,"232,292","(+/-12,862)"
Race,Black or African American,"34,141","(+/-6,038)"
Race,American Indian and Alaska Native,"1,285",(+/-558)
Race,Asian,"16,402","(+/-2,880)"
Race,Native Hawaiian and Other Pacific Islander,101,(+/-174)
Race,Some other race,"70,914","(+/-7,823)"
Race,Two or more races,"433,578","(+/-16,671)"
Hispanic or Latino and Race,Total population,"788,713","(+/-15,104)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"585,700","(+/-14,933)"
Hispanic or Latino and Race,Mexican,"12,639","(+/-2,791)"
Hispanic or Latino and Race,Puerto Rican,"19,170","(+/-4,125)"
Hispanic or Latino and Race,Cuban,"304,064","(+/-14,496)"
Hispanic or Latino and Race,Other Hispanic or Latino,"249,827","(+/-11,716)"
Hispanic or Latino and Race,Not Hispanic or Latino,"203,013","(+/-10,633)"
Place of Birth,Total population,"788,713","(+/-15,104)"
Place of Birth,Native,"360,761","(+/-12,750)"
Place of Birth,Born in United States,"332,640","(+/-12,181)"
Place of Birth,State of residence,"225,099","(+/-10,113)"
Place of Birth,Different state,"107,541","(+/-6,133)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","28,121","(+/-3,794)"
Place of Birth,Foreign-born,"427,952","(+/-14,265)"
Ancestry,Total population,"788,713","(+/-15,104)"
Ancestry,American,"33,731","(+/-5,473)"
Ancestry,Arab,"7,630","(+/-2,183)"
Ancestry,Czech,"1,417","(+/-1,126)"
Ancestry,Danish,920,(+/-658)
Ancestry,Dutch,"1,117",(+/-510)
Ancestry,English,"16,440","(+/-2,703)"
Ancestry,French (except Basque),"8,374","(+/-2,844)"
Ancestry,French Canadian,734,(+/-476)
Ancestry,German,"19,665","(+/-2,644)"
Ancestry,Greek,"1,892",(+/-616)
Ancestry,Hungarian,"1,457","(+/-1,098)"
Ancestry,Irish,"17,217","(+/-2,803)"
Ancestry,Italian,"24,379","(+/-3,506)"
Ancestry,Lithuanian,612,(+/-297)
Ancestry,Norwegian,"1,210",(+/-655)
Ancestry,Polish,"7,545","(+/-1,464)"
Ancestry,Portuguese,"6,357","(+/-1,774)"
Ancestry,Russian,"4,903","(+/-1,540)"
Ancestry,Scotch-Irish,815,(+/-465)
Ancestry,Scottish,"3,822","(+/-1,457)"
Ancestry,Slovak,52,(+/-87)
Ancestry,Subsaharan African,"5,641","(+/-3,352)"
Ancestry,Swedish,"3,007","(+/-1,410)"
Ancestry,Swiss,"1,757","(+/-1,401)"
Ancestry,Ukrainian,"1,365",(+/-516)
Ancestry,Welsh,738,(+/-394)
Ancestry,West Indian (excluding Hispanic origin groups),"15,336","(+/-3,939)"
Veteran Status,Civilian population 18 years and over,"646,765","(+/-13,561)"
Veteran Status,Civilian veterans,"10,996","(+/-1,652)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"784,676","(+/-15,094)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"73,142","(+/-4,460)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"141,684","(+/-6,114)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"3,455","(+/-1,122)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"496,111","(+/-12,890)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"26,602","(+/-3,015)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"146,881","(+/-5,118)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,085","(+/-3,744)"
Residence 1 Year Ago,Population 1 year and over,"778,640","(+/-15,167)"
Residence 1 Year Ago,Same house,"680,983","(+/-15,796)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"97,657","(+/-8,074)"
Residence 1 Year Ago,Different house in the U.S.,"80,833","(+/-7,216)"
Residence 1 Year Ago,Same county,"58,311","(+/-6,566)"
Residence 1 Year Ago,Different county,"22,522","(+/-4,202)"
Residence 1 Year Ago,Same state,"7,771","(+/-2,318)"
Residence 1 Year Ago,Different state,"14,751","(+/-3,254)"
Residence 1 Year Ago,Abroad,"16,824","(+/-3,790)"
