Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"762,930","(+/-6,827)"
Sex and Age,Male,"364,522","(+/-4,648)"
Sex and Age,Female,"398,408","(+/-4,279)"
Sex and Age,Under 5 years,"27,428","(+/-2,052)"
Sex and Age,5 to 9 years,"25,280","(+/-3,146)"
Sex and Age,10 to 14 years,"36,711","(+/-3,511)"
Sex and Age,15 to 19 years,"33,225","(+/-1,559)"
Sex and Age,20 to 24 years,"35,131","(+/-2,115)"
Sex and Age,25 to 34 years,"84,421","(+/-3,521)"
Sex and Age,35 to 44 years,"86,816","(+/-2,930)"
Sex and Age,45 to 54 years,"90,726","(+/-2,645)"
Sex and Age,55 to 59 years,"54,021","(+/-3,186)"
Sex and Age,60 to 64 years,"67,366","(+/-3,652)"
Sex and Age,65 to 74 years,"116,198","(+/-2,654)"
Sex and Age,75 to 84 years,"77,207","(+/-3,010)"
Sex and Age,85 years and over,"28,400","(+/-2,411)"
Sex and Age,Median age (years),51.0,(+/-0.6)
Sex and Age,18 years and over,"653,183","(+/-6,680)"
Sex and Age,65 years and over,"221,805","(+/-3,720)"
Race,Total population,"762,930","(+/-6,827)"
Race,One race,"676,492","(+/-8,795)"
Race,White,"575,455","(+/-7,659)"
Race,Black or African American,"48,474","(+/-6,401)"
Race,American Indian and Alaska Native,"1,798","(+/-1,044)"
Race,Asian,"26,433","(+/-2,761)"
Race,Native Hawaiian and Other Pacific Islander,468,(+/-337)
Race,Some other race,"23,864","(+/-4,904)"
Race,Two or more races,"86,438","(+/-7,326)"
Hispanic or Latino and Race,Total population,"762,930","(+/-6,827)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"97,404","(+/-3,413)"
Hispanic or Latino and Race,Mexican,"24,606","(+/-5,249)"
Hispanic or Latino and Race,Puerto Rican,"29,004","(+/-5,574)"
Hispanic or Latino and Race,Cuban,"10,108","(+/-2,475)"
Hispanic or Latino and Race,Other Hispanic or Latino,"33,686","(+/-5,097)"
Hispanic or Latino and Race,Not Hispanic or Latino,"665,526","(+/-6,774)"
Place of Birth,Total population,"762,930","(+/-6,827)"
Place of Birth,Native,"662,016","(+/-8,564)"
Place of Birth,Born in United States,"641,925","(+/-8,722)"
Place of Birth,State of residence,"231,921","(+/-9,098)"
Place of Birth,Different state,"410,004","(+/-7,984)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","20,091","(+/-3,245)"
Place of Birth,Foreign-born,"100,914","(+/-6,665)"
Ancestry,Total population,"762,930","(+/-6,827)"
Ancestry,American,"60,413","(+/-7,251)"
Ancestry,Arab,"7,098","(+/-3,349)"
Ancestry,Czech,"3,356","(+/-1,093)"
Ancestry,Danish,"2,148","(+/-1,004)"
Ancestry,Dutch,"11,421","(+/-2,159)"
Ancestry,English,"89,422","(+/-5,672)"
Ancestry,French (except Basque),"17,919","(+/-2,618)"
Ancestry,French Canadian,"4,355","(+/-1,013)"
Ancestry,German,"108,939","(+/-8,445)"
Ancestry,Greek,"12,968","(+/-3,769)"
Ancestry,Hungarian,"3,438",(+/-958)
Ancestry,Irish,"94,130","(+/-7,357)"
Ancestry,Italian,"62,059","(+/-4,925)"
Ancestry,Lithuanian,"3,293","(+/-1,080)"
Ancestry,Norwegian,"6,258","(+/-1,464)"
Ancestry,Polish,"26,910","(+/-3,269)"
Ancestry,Portuguese,"2,985","(+/-1,215)"
Ancestry,Russian,"5,915","(+/-1,525)"
Ancestry,Scotch-Irish,"5,865","(+/-1,332)"
Ancestry,Scottish,"22,045","(+/-2,843)"
Ancestry,Slovak,"3,405","(+/-1,632)"
Ancestry,Subsaharan African,"4,358","(+/-2,787)"
Ancestry,Swedish,"9,492","(+/-2,140)"
Ancestry,Swiss,950,(+/-461)
Ancestry,Ukrainian,"3,772","(+/-1,447)"
Ancestry,Welsh,"2,957",(+/-882)
Ancestry,West Indian (excluding Hispanic origin groups),"4,917","(+/-1,794)"
Veteran Status,Civilian population 18 years and over,"652,754","(+/-6,647)"
Veteran Status,Civilian veterans,"56,849","(+/-3,993)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"752,351","(+/-6,806)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"123,206","(+/-6,861)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"109,590","(+/-4,944)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,222","(+/-1,437)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"427,112","(+/-5,766)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,515","(+/-4,503)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"215,649","(+/-3,716)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,469","(+/-4,385)"
Residence 1 Year Ago,Population 1 year and over,"757,223","(+/-6,624)"
Residence 1 Year Ago,Same house,"669,043","(+/-8,720)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"88,180","(+/-7,892)"
Residence 1 Year Ago,Different house in the U.S.,"83,654","(+/-7,206)"
Residence 1 Year Ago,Same county,"47,730","(+/-5,938)"
Residence 1 Year Ago,Different county,"35,924","(+/-5,376)"
Residence 1 Year Ago,Same state,"15,578","(+/-3,102)"
Residence 1 Year Ago,Different state,"20,346","(+/-4,372)"
Residence 1 Year Ago,Abroad,"4,526","(+/-1,949)"
