Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"834,750","(+/-24,837)"
Sex and Age,Male,"425,661","(+/-14,994)"
Sex and Age,Female,"409,089","(+/-15,161)"
Sex and Age,Under 5 years,"53,968","(+/-5,134)"
Sex and Age,5 to 9 years,"55,067","(+/-5,431)"
Sex and Age,10 to 14 years,"64,050","(+/-6,117)"
Sex and Age,15 to 19 years,"71,029","(+/-5,255)"
Sex and Age,20 to 24 years,"74,994","(+/-5,773)"
Sex and Age,25 to 34 years,"143,481","(+/-7,352)"
Sex and Age,35 to 44 years,"122,530","(+/-7,871)"
Sex and Age,45 to 54 years,"94,637","(+/-5,618)"
Sex and Age,55 to 59 years,"39,756","(+/-4,408)"
Sex and Age,60 to 64 years,"38,171","(+/-4,111)"
Sex and Age,65 to 74 years,"48,604","(+/-4,266)"
Sex and Age,75 to 84 years,"21,750","(+/-2,447)"
Sex and Age,85 years and over,"6,713","(+/-1,778)"
Sex and Age,Median age (years),31.6,(+/-0.6)
Sex and Age,18 years and over,"622,935","(+/-17,027)"
Sex and Age,65 years and over,"77,067","(+/-4,820)"
Race,Total population,"834,750","(+/-24,837)"
Race,One race,"513,793","(+/-22,138)"
Race,White,"223,486","(+/-12,808)"
Race,Black or African American,"91,481","(+/-11,014)"
Race,American Indian and Alaska Native,"26,590","(+/-5,546)"
Race,Asian,"25,719","(+/-5,675)"
Race,Native Hawaiian and Other Pacific Islander,"2,007","(+/-1,001)"
Race,Some other race,"144,510","(+/-14,319)"
Race,Two or more races,"320,957","(+/-22,580)"
Hispanic or Latino and Race,Total population,"834,750","(+/-24,837)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"532,785","(+/-21,130)"
Hispanic or Latino and Race,Mexican,"470,925","(+/-20,872)"
Hispanic or Latino and Race,Puerto Rican,"8,062","(+/-3,478)"
Hispanic or Latino and Race,Cuban,"8,427","(+/-3,432)"
Hispanic or Latino and Race,Other Hispanic or Latino,"45,371","(+/-8,288)"
Hispanic or Latino and Race,Not Hispanic or Latino,"301,965","(+/-16,349)"
Place of Birth,Total population,"834,750","(+/-24,837)"
Place of Birth,Native,"618,855","(+/-22,163)"
Place of Birth,Born in United States,"602,995","(+/-21,633)"
Place of Birth,State of residence,"391,442","(+/-17,923)"
Place of Birth,Different state,"211,553","(+/-11,870)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,860","(+/-3,503)"
Place of Birth,Foreign-born,"215,895","(+/-12,640)"
Ancestry,Total population,"834,750","(+/-24,837)"
Ancestry,American,"21,382","(+/-5,117)"
Ancestry,Arab,"2,818","(+/-1,408)"
Ancestry,Czech,"1,925",(+/-874)
Ancestry,Danish,"1,616",(+/-961)
Ancestry,Dutch,"2,303",(+/-747)
Ancestry,English,"26,933","(+/-5,305)"
Ancestry,French (except Basque),"5,604","(+/-1,690)"
Ancestry,French Canadian,"1,205",(+/-588)
Ancestry,German,"39,286","(+/-4,860)"
Ancestry,Greek,"1,677","(+/-1,219)"
Ancestry,Hungarian,"1,414","(+/-1,012)"
Ancestry,Irish,"34,534","(+/-4,612)"
Ancestry,Italian,"15,373","(+/-2,965)"
Ancestry,Lithuanian,"1,236",(+/-820)
Ancestry,Norwegian,"2,804","(+/-1,048)"
Ancestry,Polish,"6,296","(+/-2,766)"
Ancestry,Portuguese,"1,052",(+/-777)
Ancestry,Russian,"2,351","(+/-1,296)"
Ancestry,Scotch-Irish,"1,984","(+/-1,023)"
Ancestry,Scottish,"6,603","(+/-1,958)"
Ancestry,Slovak,383,(+/-234)
Ancestry,Subsaharan African,"15,082","(+/-4,879)"
Ancestry,Swedish,"2,061",(+/-725)
Ancestry,Swiss,702,(+/-521)
Ancestry,Ukrainian,"1,167",(+/-689)
Ancestry,Welsh,"2,023","(+/-1,073)"
Ancestry,West Indian (excluding Hispanic origin groups),"4,029","(+/-3,262)"
Veteran Status,Civilian population 18 years and over,"622,192","(+/-16,991)"
Veteran Status,Civilian veterans,"22,851","(+/-2,870)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"824,837","(+/-24,848)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"101,557","(+/-8,059)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"211,633","(+/-12,700)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,199","(+/-1,768)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"537,223","(+/-16,308)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"64,643","(+/-5,856)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"75,981","(+/-4,788)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"27,715","(+/-3,600)"
Residence 1 Year Ago,Population 1 year and over,"825,232","(+/-24,515)"
Residence 1 Year Ago,Same house,"706,543","(+/-24,414)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"118,689","(+/-10,776)"
Residence 1 Year Ago,Different house in the U.S.,"106,629","(+/-10,924)"
Residence 1 Year Ago,Same county,"84,948","(+/-10,593)"
Residence 1 Year Ago,Different county,"21,681","(+/-3,540)"
Residence 1 Year Ago,Same state,"5,247","(+/-1,670)"
Residence 1 Year Ago,Different state,"16,434","(+/-3,030)"
Residence 1 Year Ago,Abroad,"12,060","(+/-3,940)"
