Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"813,213","(+/-7,569)"
Sex and Age,Male,"394,438","(+/-5,072)"
Sex and Age,Female,"418,775","(+/-5,476)"
Sex and Age,Under 5 years,"39,746","(+/-2,041)"
Sex and Age,5 to 9 years,"41,840","(+/-3,345)"
Sex and Age,10 to 14 years,"49,376","(+/-3,379)"
Sex and Age,15 to 19 years,"43,963","(+/-2,217)"
Sex and Age,20 to 24 years,"43,299","(+/-2,535)"
Sex and Age,25 to 34 years,"108,457","(+/-3,344)"
Sex and Age,35 to 44 years,"113,669","(+/-3,471)"
Sex and Age,45 to 54 years,"100,299","(+/-2,702)"
Sex and Age,55 to 59 years,"52,982","(+/-3,725)"
Sex and Age,60 to 64 years,"52,413","(+/-3,018)"
Sex and Age,65 to 74 years,"94,460","(+/-2,643)"
Sex and Age,75 to 84 years,"56,769","(+/-3,368)"
Sex and Age,85 years and over,"15,940","(+/-2,026)"
Sex and Age,Median age (years),42.0,(+/-0.6)
Sex and Age,18 years and over,"652,142","(+/-6,290)"
Sex and Age,65 years and over,"167,169","(+/-4,098)"
Race,Total population,"813,213","(+/-7,569)"
Race,One race,"681,568","(+/-9,565)"
Race,White,"504,358","(+/-10,180)"
Race,Black or African American,"83,942","(+/-5,901)"
Race,American Indian and Alaska Native,"2,229",(+/-836)
Race,Asian,"36,255","(+/-2,435)"
Race,Native Hawaiian and Other Pacific Islander,130,(+/-109)
Race,Some other race,"54,654","(+/-7,262)"
Race,Two or more races,"131,645","(+/-7,138)"
Hispanic or Latino and Race,Total population,"813,213","(+/-7,569)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"191,019","(+/-5,321)"
Hispanic or Latino and Race,Mexican,"17,605","(+/-4,481)"
Hispanic or Latino and Race,Puerto Rican,"87,692","(+/-8,300)"
Hispanic or Latino and Race,Cuban,"18,762","(+/-4,346)"
Hispanic or Latino and Race,Other Hispanic or Latino,"66,960","(+/-6,544)"
Hispanic or Latino and Race,Not Hispanic or Latino,"622,194","(+/-7,617)"
Place of Birth,Total population,"813,213","(+/-7,569)"
Place of Birth,Native,"708,058","(+/-10,729)"
Place of Birth,Born in United States,"657,776","(+/-10,679)"
Place of Birth,State of residence,"302,743","(+/-11,025)"
Place of Birth,Different state,"355,033","(+/-11,404)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","50,282","(+/-4,967)"
Place of Birth,Foreign-born,"105,155","(+/-7,767)"
Ancestry,Total population,"813,213","(+/-7,569)"
Ancestry,American,"82,878","(+/-9,038)"
Ancestry,Arab,"6,380","(+/-2,866)"
Ancestry,Czech,"1,542",(+/-855)
Ancestry,Danish,"1,494",(+/-790)
Ancestry,Dutch,"6,679","(+/-1,942)"
Ancestry,English,"79,968","(+/-6,683)"
Ancestry,French (except Basque),"13,749","(+/-3,208)"
Ancestry,French Canadian,"2,996",(+/-942)
Ancestry,German,"83,860","(+/-7,273)"
Ancestry,Greek,"4,329","(+/-1,395)"
Ancestry,Hungarian,"4,601","(+/-1,346)"
Ancestry,Irish,"80,482","(+/-6,830)"
Ancestry,Italian,"51,874","(+/-4,536)"
Ancestry,Lithuanian,"1,823","(+/-1,030)"
Ancestry,Norwegian,"5,079","(+/-1,398)"
Ancestry,Polish,"22,330","(+/-3,039)"
Ancestry,Portuguese,"5,081","(+/-1,750)"
Ancestry,Russian,"2,176",(+/-828)
Ancestry,Scotch-Irish,"6,444","(+/-1,539)"
Ancestry,Scottish,"17,005","(+/-2,507)"
Ancestry,Slovak,"2,235","(+/-1,279)"
Ancestry,Subsaharan African,"8,336","(+/-3,152)"
Ancestry,Swedish,"6,428","(+/-1,839)"
Ancestry,Swiss,"1,431",(+/-739)
Ancestry,Ukrainian,"2,562",(+/-993)
Ancestry,Welsh,"3,348","(+/-1,124)"
Ancestry,West Indian (excluding Hispanic origin groups),"25,244","(+/-5,718)"
Veteran Status,Civilian population 18 years and over,"650,379","(+/-6,186)"
Veteran Status,Civilian veterans,"44,674","(+/-4,248)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"807,381","(+/-7,338)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"116,562","(+/-7,476)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"160,954","(+/-4,547)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,456","(+/-1,957)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"481,667","(+/-5,134)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,818","(+/-5,322)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"164,760","(+/-4,105)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"51,288","(+/-4,008)"
Residence 1 Year Ago,Population 1 year and over,"804,788","(+/-7,617)"
Residence 1 Year Ago,Same house,"710,959","(+/-12,435)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"93,829","(+/-9,708)"
Residence 1 Year Ago,Different house in the U.S.,"90,074","(+/-9,193)"
Residence 1 Year Ago,Same county,"44,819","(+/-7,190)"
Residence 1 Year Ago,Different county,"45,255","(+/-6,954)"
Residence 1 Year Ago,Same state,"28,611","(+/-5,983)"
Residence 1 Year Ago,Different state,"16,644","(+/-4,112)"
Residence 1 Year Ago,Abroad,"3,755","(+/-2,181)"
