Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"720,968","(+/-9,228)"
Sex and Age,Male,"357,915","(+/-5,659)"
Sex and Age,Female,"363,053","(+/-6,138)"
Sex and Age,Under 5 years,"38,646","(+/-2,346)"
Sex and Age,5 to 9 years,"42,459","(+/-3,867)"
Sex and Age,10 to 14 years,"43,399","(+/-3,174)"
Sex and Age,15 to 19 years,"44,407","(+/-2,548)"
Sex and Age,20 to 24 years,"48,984","(+/-2,905)"
Sex and Age,25 to 34 years,"105,763","(+/-4,973)"
Sex and Age,35 to 44 years,"100,460","(+/-4,151)"
Sex and Age,45 to 54 years,"87,321","(+/-4,316)"
Sex and Age,55 to 59 years,"39,231","(+/-3,046)"
Sex and Age,60 to 64 years,"40,680","(+/-3,061)"
Sex and Age,65 to 74 years,"73,316","(+/-2,581)"
Sex and Age,75 to 84 years,"41,376","(+/-2,622)"
Sex and Age,85 years and over,"14,926","(+/-2,001)"
Sex and Age,Median age (years),38.8,(+/-0.9)
Sex and Age,18 years and over,"568,755","(+/-6,865)"
Sex and Age,65 years and over,"129,618","(+/-3,486)"
Race,Total population,"720,968","(+/-9,228)"
Race,One race,"617,853","(+/-13,885)"
Race,White,"502,563","(+/-11,227)"
Race,Black or African American,"9,188","(+/-2,178)"
Race,American Indian and Alaska Native,"6,905","(+/-1,792)"
Race,Asian,"23,148","(+/-3,821)"
Race,Native Hawaiian and Other Pacific Islander,"4,997","(+/-1,763)"
Race,Some other race,"71,052","(+/-7,886)"
Race,Two or more races,"103,115","(+/-10,083)"
Hispanic or Latino and Race,Total population,"720,968","(+/-9,228)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"171,440","(+/-5,720)"
Hispanic or Latino and Race,Mexican,"145,942","(+/-7,775)"
Hispanic or Latino and Race,Puerto Rican,"2,789","(+/-1,352)"
Hispanic or Latino and Race,Cuban,988,(+/-552)
Hispanic or Latino and Race,Other Hispanic or Latino,"21,721","(+/-4,798)"
Hispanic or Latino and Race,Not Hispanic or Latino,"549,528","(+/-8,929)"
Place of Birth,Total population,"720,968","(+/-9,228)"
Place of Birth,Native,"631,097","(+/-9,614)"
Place of Birth,Born in United States,"623,329","(+/-9,556)"
Place of Birth,State of residence,"352,805","(+/-9,616)"
Place of Birth,Different state,"270,524","(+/-8,427)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,768","(+/-1,735)"
Place of Birth,Foreign-born,"89,871","(+/-6,109)"
Ancestry,Total population,"720,968","(+/-9,228)"
Ancestry,American,"40,656","(+/-6,954)"
Ancestry,Arab,"3,901","(+/-2,278)"
Ancestry,Czech,"1,697",(+/-629)
Ancestry,Danish,"5,544","(+/-1,540)"
Ancestry,Dutch,"7,881","(+/-1,799)"
Ancestry,English,"89,269","(+/-6,861)"
Ancestry,French (except Basque),"19,797","(+/-4,053)"
Ancestry,French Canadian,"2,797","(+/-1,101)"
Ancestry,German,"104,631","(+/-8,024)"
Ancestry,Greek,"1,196",(+/-612)
Ancestry,Hungarian,"2,348",(+/-971)
Ancestry,Irish,"73,324","(+/-5,995)"
Ancestry,Italian,"22,982","(+/-4,405)"
Ancestry,Lithuanian,"1,756",(+/-904)
Ancestry,Norwegian,"18,574","(+/-2,762)"
Ancestry,Polish,"12,713","(+/-2,533)"
Ancestry,Portuguese,"1,983",(+/-905)
Ancestry,Russian,"5,108","(+/-1,336)"
Ancestry,Scotch-Irish,"7,104","(+/-1,470)"
Ancestry,Scottish,"22,687","(+/-3,509)"
Ancestry,Slovak,233,(+/-179)
Ancestry,Subsaharan African,"6,003","(+/-2,264)"
Ancestry,Swedish,"14,448","(+/-3,005)"
Ancestry,Swiss,"4,523","(+/-1,473)"
Ancestry,Ukrainian,"3,199","(+/-1,683)"
Ancestry,Welsh,"4,277","(+/-1,516)"
Ancestry,West Indian (excluding Hispanic origin groups),270,(+/-279)
Veteran Status,Civilian population 18 years and over,"568,624","(+/-6,900)"
Veteran Status,Civilian veterans,"37,615","(+/-3,187)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"709,059","(+/-9,209)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"102,148","(+/-6,819)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"152,147","(+/-4,721)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,967","(+/-1,517)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"430,428","(+/-6,739)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"51,738","(+/-4,903)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"126,484","(+/-3,493)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,443","(+/-3,721)"
Residence 1 Year Ago,Population 1 year and over,"712,723","(+/-9,453)"
Residence 1 Year Ago,Same house,"625,954","(+/-13,231)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"86,769","(+/-9,153)"
Residence 1 Year Ago,Different house in the U.S.,"82,661","(+/-9,405)"
Residence 1 Year Ago,Same county,"40,251","(+/-6,299)"
Residence 1 Year Ago,Different county,"42,410","(+/-5,987)"
Residence 1 Year Ago,Same state,"27,056","(+/-4,882)"
Residence 1 Year Ago,Different state,"15,354","(+/-2,817)"
Residence 1 Year Ago,Abroad,"4,108","(+/-2,468)"
