Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"751,709","(+/-13,245)"
Sex and Age,Male,"357,997","(+/-8,027)"
Sex and Age,Female,"393,712","(+/-9,398)"
Sex and Age,Under 5 years,"46,414","(+/-4,856)"
Sex and Age,5 to 9 years,"45,493","(+/-4,048)"
Sex and Age,10 to 14 years,"49,501","(+/-4,471)"
Sex and Age,15 to 19 years,"44,971","(+/-3,494)"
Sex and Age,20 to 24 years,"43,500","(+/-3,751)"
Sex and Age,25 to 34 years,"107,341","(+/-5,463)"
Sex and Age,35 to 44 years,"93,803","(+/-4,809)"
Sex and Age,45 to 54 years,"87,213","(+/-4,822)"
Sex and Age,55 to 59 years,"47,202","(+/-3,875)"
Sex and Age,60 to 64 years,"46,722","(+/-3,859)"
Sex and Age,65 to 74 years,"80,372","(+/-4,274)"
Sex and Age,75 to 84 years,"41,638","(+/-2,902)"
Sex and Age,85 years and over,"17,539","(+/-2,141)"
Sex and Age,Median age (years),38.7,(+/-1.0)
Sex and Age,18 years and over,"579,619","(+/-10,421)"
Sex and Age,65 years and over,"139,549","(+/-5,633)"
Race,Total population,"751,709","(+/-13,245)"
Race,One race,"706,139","(+/-14,510)"
Race,White,"349,013","(+/-9,483)"
Race,Black or African American,"335,594","(+/-15,057)"
Race,American Indian and Alaska Native,"2,000","(+/-1,513)"
Race,Asian,"11,975","(+/-2,598)"
Race,Native Hawaiian and Other Pacific Islander,182,(+/-252)
Race,Some other race,"7,375","(+/-2,561)"
Race,Two or more races,"45,570","(+/-5,522)"
Hispanic or Latino and Race,Total population,"751,709","(+/-13,245)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"25,510","(+/-4,284)"
Hispanic or Latino and Race,Mexican,"13,928","(+/-2,905)"
Hispanic or Latino and Race,Puerto Rican,"3,202","(+/-1,361)"
Hispanic or Latino and Race,Cuban,"1,264","(+/-1,378)"
Hispanic or Latino and Race,Other Hispanic or Latino,"7,116","(+/-2,927)"
Hispanic or Latino and Race,Not Hispanic or Latino,"726,199","(+/-13,565)"
Place of Birth,Total population,"751,709","(+/-13,245)"
Place of Birth,Native,"667,160","(+/-13,653)"
Place of Birth,Born in United States,"660,310","(+/-13,820)"
Place of Birth,State of residence,"561,946","(+/-14,530)"
Place of Birth,Different state,"98,364","(+/-6,523)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,850","(+/-1,963)"
Place of Birth,Foreign-born,"84,549","(+/-6,660)"
Ancestry,Total population,"751,709","(+/-13,245)"
Ancestry,American,"41,872","(+/-6,418)"
Ancestry,Arab,"90,448","(+/-6,977)"
Ancestry,Czech,944,(+/-442)
Ancestry,Danish,681,(+/-461)
Ancestry,Dutch,"2,604",(+/-875)
Ancestry,English,"31,085","(+/-3,305)"
Ancestry,French (except Basque),"12,234","(+/-2,760)"
Ancestry,French Canadian,"4,173",(+/-935)
Ancestry,German,"50,339","(+/-4,847)"
Ancestry,Greek,"2,000",(+/-665)
Ancestry,Hungarian,"4,977","(+/-1,351)"
Ancestry,Irish,"41,679","(+/-4,324)"
Ancestry,Italian,"20,203","(+/-3,091)"
Ancestry,Lithuanian,"1,240",(+/-542)
Ancestry,Norwegian,"1,405",(+/-571)
Ancestry,Polish,"36,772","(+/-3,790)"
Ancestry,Portuguese,227,(+/-331)
Ancestry,Russian,895,(+/-375)
Ancestry,Scotch-Irish,"2,771","(+/-1,071)"
Ancestry,Scottish,"9,445","(+/-2,068)"
Ancestry,Slovak,"1,037",(+/-623)
Ancestry,Subsaharan African,"17,900","(+/-4,205)"
Ancestry,Swedish,"2,884",(+/-828)
Ancestry,Swiss,"1,017",(+/-893)
Ancestry,Ukrainian,"3,883","(+/-1,907)"
Ancestry,Welsh,"1,797",(+/-892)
Ancestry,West Indian (excluding Hispanic origin groups),"3,265","(+/-1,716)"
Veteran Status,Civilian population 18 years and over,"579,619","(+/-10,421)"
Veteran Status,Civilian veterans,"22,953","(+/-2,722)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"748,385","(+/-13,254)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"115,149","(+/-6,411)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"172,006","(+/-8,525)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,286","(+/-1,564)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"439,086","(+/-9,919)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"59,217","(+/-4,397)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"137,293","(+/-5,639)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,646","(+/-4,115)"
Residence 1 Year Ago,Population 1 year and over,"741,142","(+/-13,075)"
Residence 1 Year Ago,Same house,"666,899","(+/-15,443)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"74,243","(+/-9,757)"
Residence 1 Year Ago,Different house in the U.S.,"69,229","(+/-9,557)"
Residence 1 Year Ago,Same county,"49,994","(+/-8,870)"
Residence 1 Year Ago,Different county,"19,235","(+/-4,172)"
Residence 1 Year Ago,Same state,"13,263","(+/-3,014)"
Residence 1 Year Ago,Different state,"5,972","(+/-2,584)"
Residence 1 Year Ago,Abroad,"5,014","(+/-2,222)"
