Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"776,496","(+/-6,151)"
Sex and Age,Male,"374,784","(+/-4,049)"
Sex and Age,Female,"401,712","(+/-4,630)"
Sex and Age,Under 5 years,"46,980","(+/-2,064)"
Sex and Age,5 to 9 years,"44,241","(+/-3,858)"
Sex and Age,10 to 14 years,"51,068","(+/-4,244)"
Sex and Age,15 to 19 years,"45,566","(+/-2,323)"
Sex and Age,20 to 24 years,"51,509","(+/-2,291)"
Sex and Age,25 to 34 years,"123,199","(+/-2,697)"
Sex and Age,35 to 44 years,"111,625","(+/-3,160)"
Sex and Age,45 to 54 years,"83,903","(+/-3,029)"
Sex and Age,55 to 59 years,"40,973","(+/-2,769)"
Sex and Age,60 to 64 years,"47,406","(+/-3,115)"
Sex and Age,65 to 74 years,"77,561","(+/-1,751)"
Sex and Age,75 to 84 years,"38,775","(+/-2,057)"
Sex and Age,85 years and over,"13,690","(+/-1,730)"
Sex and Age,Median age (years),37.4,(+/-0.5)
Sex and Age,18 years and over,"605,247","(+/-4,877)"
Sex and Age,65 years and over,"130,026","(+/-2,706)"
Race,Total population,"776,496","(+/-6,151)"
Race,One race,"690,757","(+/-9,523)"
Race,White,"472,023","(+/-7,588)"
Race,Black or African American,"164,290","(+/-5,383)"
Race,American Indian and Alaska Native,"4,131","(+/-1,552)"
Race,Asian,"17,248","(+/-2,265)"
Race,Native Hawaiian and Other Pacific Islander,"1,740",(+/-836)
Race,Some other race,"31,325","(+/-6,212)"
Race,Two or more races,"85,739","(+/-7,663)"
Hispanic or Latino and Race,Total population,"776,496","(+/-6,151)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"96,646","(+/-4,895)"
Hispanic or Latino and Race,Mexican,"65,430","(+/-6,433)"
Hispanic or Latino and Race,Puerto Rican,"6,739","(+/-2,746)"
Hispanic or Latino and Race,Cuban,"2,433","(+/-1,415)"
Hispanic or Latino and Race,Other Hispanic or Latino,"22,044","(+/-4,990)"
Hispanic or Latino and Race,Not Hispanic or Latino,"679,850","(+/-6,787)"
Place of Birth,Total population,"776,496","(+/-6,151)"
Place of Birth,Native,"712,092","(+/-10,551)"
Place of Birth,Born in United States,"704,628","(+/-10,696)"
Place of Birth,State of residence,"431,303","(+/-10,520)"
Place of Birth,Different state,"273,325","(+/-9,202)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,464","(+/-1,713)"
Place of Birth,Foreign-born,"64,404","(+/-7,230)"
Ancestry,Total population,"776,496","(+/-6,151)"
Ancestry,American,"34,357","(+/-3,617)"
Ancestry,Arab,"1,606",(+/-669)
Ancestry,Czech,"3,077","(+/-1,063)"
Ancestry,Danish,"2,716",(+/-973)
Ancestry,Dutch,"4,762","(+/-1,227)"
Ancestry,English,"85,728","(+/-6,578)"
Ancestry,French (except Basque),"12,093","(+/-1,986)"
Ancestry,French Canadian,"1,623",(+/-864)
Ancestry,German,"113,947","(+/-7,196)"
Ancestry,Greek,"1,084",(+/-621)
Ancestry,Hungarian,595,(+/-382)
Ancestry,Irish,"82,713","(+/-7,348)"
Ancestry,Italian,"28,149","(+/-4,683)"
Ancestry,Lithuanian,690,(+/-462)
Ancestry,Norwegian,"4,627","(+/-1,168)"
Ancestry,Polish,"9,140","(+/-1,930)"
Ancestry,Portuguese,198,(+/-180)
Ancestry,Russian,"3,275","(+/-1,167)"
Ancestry,Scotch-Irish,"5,764","(+/-1,211)"
Ancestry,Scottish,"14,602","(+/-2,707)"
Ancestry,Slovak,236,(+/-188)
Ancestry,Subsaharan African,"21,137","(+/-6,844)"
Ancestry,Swedish,"9,226","(+/-1,742)"
Ancestry,Swiss,"2,085",(+/-684)
Ancestry,Ukrainian,751,(+/-535)
Ancestry,Welsh,"4,136","(+/-1,147)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,677","(+/-1,751)"
Veteran Status,Civilian population 18 years and over,"604,483","(+/-4,904)"
Veteran Status,Civilian veterans,"35,018","(+/-2,793)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"770,617","(+/-6,153)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"121,669","(+/-7,240)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"171,018","(+/-4,643)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,808","(+/-2,207)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"472,710","(+/-4,561)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,918","(+/-5,580)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"126,889","(+/-2,703)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,943","(+/-2,919)"
Residence 1 Year Ago,Population 1 year and over,"768,933","(+/-6,089)"
Residence 1 Year Ago,Same house,"677,434","(+/-10,145)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,499","(+/-8,800)"
Residence 1 Year Ago,Different house in the U.S.,"87,111","(+/-8,231)"
Residence 1 Year Ago,Same county,"46,472","(+/-6,087)"
Residence 1 Year Ago,Different county,"40,639","(+/-5,579)"
Residence 1 Year Ago,Same state,"18,069","(+/-3,741)"
Residence 1 Year Ago,Different state,"22,570","(+/-3,965)"
Residence 1 Year Ago,Abroad,"4,388","(+/-1,905)"
