Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"776,082","(+/-3,944)"
Sex and Age,Male,"388,260","(+/-2,966)"
Sex and Age,Female,"387,822","(+/-3,000)"
Sex and Age,Under 5 years,"42,193","(+/-1,500)"
Sex and Age,5 to 9 years,"47,488","(+/-2,511)"
Sex and Age,10 to 14 years,"53,667","(+/-2,604)"
Sex and Age,15 to 19 years,"52,968","(+/-1,925)"
Sex and Age,20 to 24 years,"45,305","(+/-2,646)"
Sex and Age,25 to 34 years,"97,914","(+/-2,623)"
Sex and Age,35 to 44 years,"101,466","(+/-2,614)"
Sex and Age,45 to 54 years,"98,673","(+/-2,246)"
Sex and Age,55 to 59 years,"50,794","(+/-2,836)"
Sex and Age,60 to 64 years,"49,378","(+/-2,352)"
Sex and Age,65 to 74 years,"81,894","(+/-1,479)"
Sex and Age,75 to 84 years,"42,248","(+/-1,908)"
Sex and Age,85 years and over,"12,094","(+/-1,325)"
Sex and Age,Median age (years),39.7,(+/-0.4)
Sex and Age,18 years and over,"598,220","(+/-3,201)"
Sex and Age,65 years and over,"136,236","(+/-1,814)"
Race,Total population,"776,082","(+/-3,944)"
Race,One race,"717,139","(+/-5,778)"
Race,White,"676,142","(+/-4,926)"
Race,Black or African American,"17,788","(+/-3,030)"
Race,American Indian and Alaska Native,"1,832","(+/-1,023)"
Race,Asian,"10,305","(+/-1,819)"
Race,Native Hawaiian and Other Pacific Islander,283,(+/-483)
Race,Some other race,"10,789","(+/-2,538)"
Race,Two or more races,"58,943","(+/-4,565)"
Hispanic or Latino and Race,Total population,"776,082","(+/-3,944)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"37,068","(+/-1,071)"
Hispanic or Latino and Race,Mexican,"18,141","(+/-3,571)"
Hispanic or Latino and Race,Puerto Rican,"4,029","(+/-2,259)"
Hispanic or Latino and Race,Cuban,"1,138","(+/-1,065)"
Hispanic or Latino and Race,Other Hispanic or Latino,"13,760","(+/-3,131)"
Hispanic or Latino and Race,Not Hispanic or Latino,"739,014","(+/-4,000)"
Place of Birth,Total population,"776,082","(+/-3,944)"
Place of Birth,Native,"744,756","(+/-5,129)"
Place of Birth,Born in United States,"738,216","(+/-5,223)"
Place of Birth,State of residence,"464,815","(+/-8,470)"
Place of Birth,Different state,"273,401","(+/-7,718)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,540","(+/-1,959)"
Place of Birth,Foreign-born,"31,326","(+/-3,825)"
Ancestry,Total population,"776,082","(+/-3,944)"
Ancestry,American,"68,472","(+/-7,540)"
Ancestry,Arab,"2,743","(+/-1,489)"
Ancestry,Czech,"1,043",(+/-623)
Ancestry,Danish,"1,550",(+/-828)
Ancestry,Dutch,"5,957","(+/-1,382)"
Ancestry,English,"117,459","(+/-8,574)"
Ancestry,French (except Basque),"9,766","(+/-1,602)"
Ancestry,French Canadian,879,(+/-568)
Ancestry,German,"172,644","(+/-8,326)"
Ancestry,Greek,"2,415","(+/-1,026)"
Ancestry,Hungarian,"1,585",(+/-650)
Ancestry,Irish,"111,507","(+/-7,577)"
Ancestry,Italian,"23,164","(+/-2,989)"
Ancestry,Lithuanian,525,(+/-470)
Ancestry,Norwegian,"1,618",(+/-736)
Ancestry,Polish,"9,625","(+/-2,235)"
Ancestry,Portuguese,277,(+/-240)
Ancestry,Russian,"1,640","(+/-1,266)"
Ancestry,Scotch-Irish,"8,466","(+/-2,258)"
Ancestry,Scottish,"19,675","(+/-3,291)"
Ancestry,Slovak,145,(+/-139)
Ancestry,Subsaharan African,"4,281","(+/-2,098)"
Ancestry,Swedish,"3,427","(+/-1,421)"
Ancestry,Swiss,"1,923",(+/-883)
Ancestry,Ukrainian,720,(+/-862)
Ancestry,Welsh,"4,375","(+/-1,618)"
Ancestry,West Indian (excluding Hispanic origin groups),675,(+/-406)
Veteran Status,Civilian population 18 years and over,"597,972","(+/-3,218)"
Veteran Status,Civilian veterans,"36,883","(+/-3,026)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"764,882","(+/-4,044)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"119,315","(+/-4,544)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"177,796","(+/-2,433)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,720","(+/-1,911)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"454,475","(+/-3,241)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"62,529","(+/-3,654)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"132,611","(+/-1,782)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,066","(+/-2,746)"
Residence 1 Year Ago,Population 1 year and over,"767,875","(+/-4,293)"
Residence 1 Year Ago,Same house,"687,066","(+/-7,997)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"80,809","(+/-7,456)"
Residence 1 Year Ago,Different house in the U.S.,"77,345","(+/-6,854)"
Residence 1 Year Ago,Same county,"30,503","(+/-4,585)"
Residence 1 Year Ago,Different county,"46,842","(+/-5,003)"
Residence 1 Year Ago,Same state,"29,454","(+/-4,084)"
Residence 1 Year Ago,Different state,"17,388","(+/-3,462)"
Residence 1 Year Ago,Abroad,"3,464","(+/-1,859)"
