Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"835,755","(+/-10,380)"
Sex and Age,Male,"406,136","(+/-7,237)"
Sex and Age,Female,"429,619","(+/-6,610)"
Sex and Age,Under 5 years,"42,371","(+/-2,741)"
Sex and Age,5 to 9 years,"49,055","(+/-3,572)"
Sex and Age,10 to 14 years,"59,458","(+/-4,698)"
Sex and Age,15 to 19 years,"60,991","(+/-3,820)"
Sex and Age,20 to 24 years,"66,370","(+/-4,180)"
Sex and Age,25 to 34 years,"105,030","(+/-5,018)"
Sex and Age,35 to 44 years,"111,083","(+/-5,004)"
Sex and Age,45 to 54 years,"105,450","(+/-4,239)"
Sex and Age,55 to 59 years,"48,345","(+/-2,937)"
Sex and Age,60 to 64 years,"52,217","(+/-2,884)"
Sex and Age,65 to 74 years,"81,152","(+/-2,820)"
Sex and Age,75 to 84 years,"42,724","(+/-2,172)"
Sex and Age,85 years and over,"11,509","(+/-1,445)"
Sex and Age,Median age (years),38.2,(+/-0.5)
Sex and Age,18 years and over,"651,263","(+/-7,863)"
Sex and Age,65 years and over,"135,385","(+/-3,533)"
Race,Total population,"835,755","(+/-10,380)"
Race,One race,"762,412","(+/-12,298)"
Race,White,"505,840","(+/-7,986)"
Race,Black or African American,"203,552","(+/-9,683)"
Race,American Indian and Alaska Native,"2,073",(+/-968)
Race,Asian,"20,831","(+/-2,508)"
Race,Native Hawaiian and Other Pacific Islander,926,"(+/-1,220)"
Race,Some other race,"29,190","(+/-5,086)"
Race,Two or more races,"73,343","(+/-6,937)"
Hispanic or Latino and Race,Total population,"835,755","(+/-10,380)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"80,476","(+/-3,822)"
Hispanic or Latino and Race,Mexican,"37,271","(+/-5,720)"
Hispanic or Latino and Race,Puerto Rican,"10,348","(+/-3,093)"
Hispanic or Latino and Race,Cuban,"3,579","(+/-1,457)"
Hispanic or Latino and Race,Other Hispanic or Latino,"29,278","(+/-4,657)"
Hispanic or Latino and Race,Not Hispanic or Latino,"755,279","(+/-10,369)"
Place of Birth,Total population,"835,755","(+/-10,380)"
Place of Birth,Native,"767,816","(+/-11,080)"
Place of Birth,Born in United States,"756,554","(+/-10,794)"
Place of Birth,State of residence,"513,046","(+/-10,845)"
Place of Birth,Different state,"243,508","(+/-8,583)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,262","(+/-2,936)"
Place of Birth,Foreign-born,"67,939","(+/-5,441)"
Ancestry,Total population,"835,755","(+/-10,380)"
Ancestry,American,"65,074","(+/-7,838)"
Ancestry,Arab,"1,727",(+/-751)
Ancestry,Czech,"1,626",(+/-677)
Ancestry,Danish,"1,311",(+/-733)
Ancestry,Dutch,"3,961","(+/-1,411)"
Ancestry,English,"106,359","(+/-7,412)"
Ancestry,French (except Basque),"12,476","(+/-2,945)"
Ancestry,French Canadian,"1,091",(+/-541)
Ancestry,German,"54,717","(+/-5,922)"
Ancestry,Greek,"1,146",(+/-646)
Ancestry,Hungarian,724,(+/-424)
Ancestry,Irish,"71,473","(+/-6,507)"
Ancestry,Italian,"17,581","(+/-3,468)"
Ancestry,Lithuanian,418,(+/-269)
Ancestry,Norwegian,"2,801","(+/-1,235)"
Ancestry,Polish,"7,739","(+/-1,986)"
Ancestry,Portuguese,"1,850","(+/-1,026)"
Ancestry,Russian,"1,721",(+/-732)
Ancestry,Scotch-Irish,"12,086","(+/-2,984)"
Ancestry,Scottish,"18,792","(+/-3,609)"
Ancestry,Slovak,171,(+/-168)
Ancestry,Subsaharan African,"11,557","(+/-3,540)"
Ancestry,Swedish,"2,702","(+/-1,019)"
Ancestry,Swiss,"1,101",(+/-695)
Ancestry,Ukrainian,"2,530","(+/-1,423)"
Ancestry,Welsh,"3,779","(+/-1,287)"
Ancestry,West Indian (excluding Hispanic origin groups),"19,634","(+/-4,638)"
Veteran Status,Civilian population 18 years and over,"650,373","(+/-7,842)"
Veteran Status,Civilian veterans,"39,958","(+/-3,500)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"824,921","(+/-10,441)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"105,423","(+/-6,375)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"184,437","(+/-4,803)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,019","(+/-2,102)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"507,736","(+/-7,719)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,327","(+/-4,541)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"132,748","(+/-3,516)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,077","(+/-2,940)"
Residence 1 Year Ago,Population 1 year and over,"826,883","(+/-10,381)"
Residence 1 Year Ago,Same house,"716,343","(+/-13,508)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"110,540","(+/-10,028)"
Residence 1 Year Ago,Different house in the U.S.,"106,182","(+/-9,652)"
Residence 1 Year Ago,Same county,"39,590","(+/-5,461)"
Residence 1 Year Ago,Different county,"66,592","(+/-7,864)"
Residence 1 Year Ago,Same state,"49,094","(+/-7,133)"
Residence 1 Year Ago,Different state,"17,498","(+/-3,795)"
Residence 1 Year Ago,Abroad,"4,358","(+/-2,323)"
