Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"804,357","(+/-9,285)"
Sex and Age,Male,"388,685","(+/-5,956)"
Sex and Age,Female,"415,672","(+/-6,854)"
Sex and Age,Under 5 years,"43,333","(+/-2,406)"
Sex and Age,5 to 9 years,"49,419","(+/-4,058)"
Sex and Age,10 to 14 years,"49,870","(+/-3,909)"
Sex and Age,15 to 19 years,"58,122","(+/-4,454)"
Sex and Age,20 to 24 years,"55,639","(+/-2,869)"
Sex and Age,25 to 34 years,"110,666","(+/-3,365)"
Sex and Age,35 to 44 years,"122,524","(+/-4,607)"
Sex and Age,45 to 54 years,"106,874","(+/-4,449)"
Sex and Age,55 to 59 years,"40,705","(+/-3,001)"
Sex and Age,60 to 64 years,"48,192","(+/-3,658)"
Sex and Age,65 to 74 years,"70,247","(+/-2,829)"
Sex and Age,75 to 84 years,"39,191","(+/-2,172)"
Sex and Age,85 years and over,"9,575","(+/-1,455)"
Sex and Age,Median age (years),38.0,(+/-0.5)
Sex and Age,18 years and over,"630,643","(+/-7,381)"
Sex and Age,65 years and over,"119,013","(+/-3,767)"
Race,Total population,"804,357","(+/-9,285)"
Race,One race,"721,575","(+/-11,673)"
Race,White,"429,279","(+/-9,503)"
Race,Black or African American,"146,068","(+/-6,492)"
Race,American Indian and Alaska Native,"4,719","(+/-2,149)"
Race,Asian,"97,803","(+/-6,527)"
Race,Native Hawaiian and Other Pacific Islander,655,(+/-659)
Race,Some other race,"43,051","(+/-5,913)"
Race,Two or more races,"82,782","(+/-9,627)"
Hispanic or Latino and Race,Total population,"804,357","(+/-9,285)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"95,625","(+/-5,808)"
Hispanic or Latino and Race,Mexican,"36,096","(+/-6,533)"
Hispanic or Latino and Race,Puerto Rican,"8,063","(+/-2,635)"
Hispanic or Latino and Race,Cuban,"3,797","(+/-1,666)"
Hispanic or Latino and Race,Other Hispanic or Latino,"47,669","(+/-6,587)"
Hispanic or Latino and Race,Not Hispanic or Latino,"708,732","(+/-9,036)"
Place of Birth,Total population,"804,357","(+/-9,285)"
Place of Birth,Native,"655,657","(+/-10,314)"
Place of Birth,Born in United States,"643,336","(+/-10,385)"
Place of Birth,State of residence,"309,763","(+/-9,316)"
Place of Birth,Different state,"333,573","(+/-11,657)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,321","(+/-2,331)"
Place of Birth,Foreign-born,"148,700","(+/-9,572)"
Ancestry,Total population,"804,357","(+/-9,285)"
Ancestry,American,"38,498","(+/-6,008)"
Ancestry,Arab,"7,050","(+/-2,385)"
Ancestry,Czech,"2,130",(+/-798)
Ancestry,Danish,"1,574",(+/-643)
Ancestry,Dutch,"6,896","(+/-1,597)"
Ancestry,English,"99,552","(+/-7,489)"
Ancestry,French (except Basque),"13,091","(+/-2,475)"
Ancestry,French Canadian,"3,239","(+/-1,304)"
Ancestry,German,"82,518","(+/-7,134)"
Ancestry,Greek,"1,765",(+/-798)
Ancestry,Hungarian,"3,169",(+/-977)
Ancestry,Irish,"81,155","(+/-7,769)"
Ancestry,Italian,"37,272","(+/-4,099)"
Ancestry,Lithuanian,"1,255",(+/-580)
Ancestry,Norwegian,"5,150","(+/-1,385)"
Ancestry,Polish,"20,005","(+/-3,070)"
Ancestry,Portuguese,950,(+/-500)
Ancestry,Russian,"5,325","(+/-1,532)"
Ancestry,Scotch-Irish,"14,688","(+/-2,640)"
Ancestry,Scottish,"24,076","(+/-3,013)"
Ancestry,Slovak,322,(+/-255)
Ancestry,Subsaharan African,"19,328","(+/-5,431)"
Ancestry,Swedish,"6,736","(+/-1,806)"
Ancestry,Swiss,"1,365",(+/-552)
Ancestry,Ukrainian,"4,247","(+/-1,511)"
Ancestry,Welsh,"4,953","(+/-1,238)"
Ancestry,West Indian (excluding Hispanic origin groups),"6,072","(+/-2,054)"
Veteran Status,Civilian population 18 years and over,"629,793","(+/-7,399)"
Veteran Status,Civilian veterans,"32,686","(+/-3,267)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"798,312","(+/-9,239)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"80,111","(+/-5,732)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"173,694","(+/-5,297)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,208","(+/-2,041)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"507,687","(+/-6,751)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,714","(+/-4,688)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"116,931","(+/-3,793)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"31,189","(+/-2,824)"
Residence 1 Year Ago,Population 1 year and over,"793,154","(+/-9,423)"
Residence 1 Year Ago,Same house,"675,227","(+/-11,643)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"117,927","(+/-9,307)"
Residence 1 Year Ago,Different house in the U.S.,"107,191","(+/-9,310)"
Residence 1 Year Ago,Same county,"43,223","(+/-5,972)"
Residence 1 Year Ago,Different county,"63,968","(+/-6,722)"
Residence 1 Year Ago,Same state,"35,938","(+/-5,320)"
Residence 1 Year Ago,Different state,"28,030","(+/-4,257)"
Residence 1 Year Ago,Abroad,"10,736","(+/-3,690)"
