Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"794,163","(+/-2,894)"
Sex and Age,Male,"383,154","(+/-3,330)"
Sex and Age,Female,"411,009","(+/-3,352)"
Sex and Age,Under 5 years,"38,256","(+/-1,522)"
Sex and Age,5 to 9 years,"40,367","(+/-2,961)"
Sex and Age,10 to 14 years,"42,545","(+/-2,842)"
Sex and Age,15 to 19 years,"50,404","(+/-2,263)"
Sex and Age,20 to 24 years,"44,717","(+/-3,138)"
Sex and Age,25 to 34 years,"81,641","(+/-3,743)"
Sex and Age,35 to 44 years,"88,308","(+/-2,864)"
Sex and Age,45 to 54 years,"94,286","(+/-3,135)"
Sex and Age,55 to 59 years,"50,285","(+/-3,793)"
Sex and Age,60 to 64 years,"64,599","(+/-3,738)"
Sex and Age,65 to 74 years,"121,184","(+/-2,444)"
Sex and Age,75 to 84 years,"62,993","(+/-2,100)"
Sex and Age,85 years and over,"14,578","(+/-1,863)"
Sex and Age,Median age (years),46.0,(+/-0.4)
Sex and Age,18 years and over,"645,100","(+/-2,570)"
Sex and Age,65 years and over,"198,755","(+/-2,198)"
Race,Total population,"794,163","(+/-2,894)"
Race,One race,"738,920","(+/-6,322)"
Race,White,"512,383","(+/-4,438)"
Race,Black or African American,"196,382","(+/-5,427)"
Race,American Indian and Alaska Native,"4,887","(+/-1,900)"
Race,Asian,"8,254","(+/-1,146)"
Race,Native Hawaiian and Other Pacific Islander,42,(+/-70)
Race,Some other race,"16,972","(+/-2,864)"
Race,Two or more races,"55,243","(+/-5,489)"
Hispanic or Latino and Race,Total population,"794,163","(+/-2,894)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"47,096","(+/-1,389)"
Hispanic or Latino and Race,Mexican,"24,360","(+/-3,242)"
Hispanic or Latino and Race,Puerto Rican,"7,360","(+/-2,913)"
Hispanic or Latino and Race,Cuban,"2,340","(+/-1,207)"
Hispanic or Latino and Race,Other Hispanic or Latino,"13,036","(+/-3,981)"
Hispanic or Latino and Race,Not Hispanic or Latino,"747,067","(+/-3,325)"
Place of Birth,Total population,"794,163","(+/-2,894)"
Place of Birth,Native,"753,869","(+/-6,580)"
Place of Birth,Born in United States,"747,538","(+/-6,498)"
Place of Birth,State of residence,"393,867","(+/-10,795)"
Place of Birth,Different state,"353,671","(+/-9,687)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,331","(+/-1,563)"
Place of Birth,Foreign-born,"40,294","(+/-5,471)"
Ancestry,Total population,"794,163","(+/-2,894)"
Ancestry,American,"91,276","(+/-8,071)"
Ancestry,Arab,"2,689","(+/-1,554)"
Ancestry,Czech,"2,316","(+/-1,711)"
Ancestry,Danish,"1,315",(+/-667)
Ancestry,Dutch,"3,753","(+/-1,262)"
Ancestry,English,"109,239","(+/-8,712)"
Ancestry,French (except Basque),"9,517","(+/-1,544)"
Ancestry,French Canadian,"1,638",(+/-685)
Ancestry,German,"64,087","(+/-6,264)"
Ancestry,Greek,"3,982","(+/-2,945)"
Ancestry,Hungarian,"1,911","(+/-1,015)"
Ancestry,Irish,"79,139","(+/-6,451)"
Ancestry,Italian,"37,487","(+/-4,364)"
Ancestry,Lithuanian,570,(+/-342)
Ancestry,Norwegian,"3,086","(+/-1,487)"
Ancestry,Polish,"13,888","(+/-2,453)"
Ancestry,Portuguese,"2,981","(+/-1,625)"
Ancestry,Russian,"3,032","(+/-1,168)"
Ancestry,Scotch-Irish,"7,241","(+/-1,820)"
Ancestry,Scottish,"14,113","(+/-2,691)"
Ancestry,Slovak,"1,529",(+/-759)
Ancestry,Subsaharan African,"3,533","(+/-1,037)"
Ancestry,Swedish,"3,034","(+/-1,103)"
Ancestry,Swiss,982,(+/-611)
Ancestry,Ukrainian,"2,156","(+/-1,117)"
Ancestry,Welsh,"4,353","(+/-1,459)"
Ancestry,West Indian (excluding Hispanic origin groups),"5,255","(+/-3,304)"
Veteran Status,Civilian population 18 years and over,"644,368","(+/-2,638)"
Veteran Status,Civilian veterans,"50,916","(+/-3,973)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"785,743","(+/-2,980)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"139,544","(+/-8,259)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"148,941","(+/-2,109)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,135","(+/-2,081)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"441,326","(+/-3,075)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"68,375","(+/-6,266)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"195,476","(+/-2,206)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,034","(+/-4,046)"
Residence 1 Year Ago,Population 1 year and over,"786,470","(+/-2,964)"
Residence 1 Year Ago,Same house,"700,331","(+/-9,093)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"86,139","(+/-8,563)"
Residence 1 Year Ago,Different house in the U.S.,"84,320","(+/-8,484)"
Residence 1 Year Ago,Same county,"36,199","(+/-5,557)"
Residence 1 Year Ago,Different county,"48,121","(+/-6,311)"
Residence 1 Year Ago,Same state,"19,034","(+/-3,734)"
Residence 1 Year Ago,Different state,"29,087","(+/-4,935)"
Residence 1 Year Ago,Abroad,"1,819","(+/-1,154)"
