Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"795,580","(+/-8,219)"
Sex and Age,Male,"389,405","(+/-5,550)"
Sex and Age,Female,"406,175","(+/-5,232)"
Sex and Age,Under 5 years,"41,150","(+/-1,917)"
Sex and Age,5 to 9 years,"46,917","(+/-3,517)"
Sex and Age,10 to 14 years,"54,580","(+/-3,698)"
Sex and Age,15 to 19 years,"56,184","(+/-2,886)"
Sex and Age,20 to 24 years,"51,384","(+/-2,794)"
Sex and Age,25 to 34 years,"100,829","(+/-3,787)"
Sex and Age,35 to 44 years,"104,525","(+/-3,743)"
Sex and Age,45 to 54 years,"105,868","(+/-3,260)"
Sex and Age,55 to 59 years,"52,358","(+/-3,211)"
Sex and Age,60 to 64 years,"50,804","(+/-3,120)"
Sex and Age,65 to 74 years,"77,373","(+/-2,191)"
Sex and Age,75 to 84 years,"41,852","(+/-2,184)"
Sex and Age,85 years and over,"11,756","(+/-1,718)"
Sex and Age,Median age (years),39.3,(+/-0.5)
Sex and Age,18 years and over,"615,431","(+/-5,883)"
Sex and Age,65 years and over,"130,981","(+/-2,788)"
Race,Total population,"795,580","(+/-8,219)"
Race,One race,"729,681","(+/-10,576)"
Race,White,"543,230","(+/-7,184)"
Race,Black or African American,"99,558","(+/-6,615)"
Race,American Indian and Alaska Native,"8,851","(+/-4,184)"
Race,Asian,"17,309","(+/-2,721)"
Race,Native Hawaiian and Other Pacific Islander,227,(+/-291)
Race,Some other race,"60,506","(+/-5,546)"
Race,Two or more races,"65,899","(+/-7,249)"
Hispanic or Latino and Race,Total population,"795,580","(+/-8,219)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"102,984","(+/-2,878)"
Hispanic or Latino and Race,Mexican,"59,000","(+/-6,402)"
Hispanic or Latino and Race,Puerto Rican,"7,581","(+/-2,645)"
Hispanic or Latino and Race,Cuban,"1,999","(+/-1,250)"
Hispanic or Latino and Race,Other Hispanic or Latino,"34,404","(+/-5,885)"
Hispanic or Latino and Race,Not Hispanic or Latino,"692,596","(+/-8,099)"
Place of Birth,Total population,"795,580","(+/-8,219)"
Place of Birth,Native,"723,800","(+/-9,490)"
Place of Birth,Born in United States,"711,968","(+/-9,688)"
Place of Birth,State of residence,"409,537","(+/-10,691)"
Place of Birth,Different state,"302,431","(+/-12,411)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,832","(+/-2,726)"
Place of Birth,Foreign-born,"71,780","(+/-5,887)"
Ancestry,Total population,"795,580","(+/-8,219)"
Ancestry,American,"94,758","(+/-8,730)"
Ancestry,Arab,772,(+/-484)
Ancestry,Czech,"1,383",(+/-804)
Ancestry,Danish,844,(+/-458)
Ancestry,Dutch,"3,081","(+/-1,029)"
Ancestry,English,"128,084","(+/-9,413)"
Ancestry,French (except Basque),"9,728","(+/-2,289)"
Ancestry,French Canadian,"1,039",(+/-573)
Ancestry,German,"49,633","(+/-4,936)"
Ancestry,Greek,"1,075",(+/-660)
Ancestry,Hungarian,683,(+/-554)
Ancestry,Irish,"70,641","(+/-5,899)"
Ancestry,Italian,"13,978","(+/-2,554)"
Ancestry,Lithuanian,198,(+/-192)
Ancestry,Norwegian,"2,347",(+/-945)
Ancestry,Polish,"7,378","(+/-2,016)"
Ancestry,Portuguese,"1,086",(+/-739)
Ancestry,Russian,"2,095","(+/-1,206)"
Ancestry,Scotch-Irish,"11,051","(+/-2,809)"
Ancestry,Scottish,"20,155","(+/-2,859)"
Ancestry,Slovak,497,(+/-556)
Ancestry,Subsaharan African,"8,456","(+/-2,899)"
Ancestry,Swedish,"2,146",(+/-793)
Ancestry,Swiss,"1,562",(+/-778)
Ancestry,Ukrainian,464,(+/-419)
Ancestry,Welsh,"3,796","(+/-1,470)"
Ancestry,West Indian (excluding Hispanic origin groups),"7,843","(+/-3,269)"
Veteran Status,Civilian population 18 years and over,"614,392","(+/-6,035)"
Veteran Status,Civilian veterans,"40,154","(+/-3,365)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"786,355","(+/-8,361)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"114,310","(+/-6,060)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"179,907","(+/-4,038)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,830","(+/-2,306)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"478,201","(+/-5,749)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,816","(+/-4,678)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"128,247","(+/-2,812)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,664","(+/-3,413)"
Residence 1 Year Ago,Population 1 year and over,"785,604","(+/-8,310)"
Residence 1 Year Ago,Same house,"712,089","(+/-10,126)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"73,515","(+/-7,723)"
Residence 1 Year Ago,Different house in the U.S.,"69,529","(+/-7,783)"
Residence 1 Year Ago,Same county,"30,031","(+/-4,888)"
Residence 1 Year Ago,Different county,"39,498","(+/-6,236)"
Residence 1 Year Ago,Same state,"22,774","(+/-4,501)"
Residence 1 Year Ago,Different state,"16,724","(+/-3,659)"
Residence 1 Year Ago,Abroad,"3,986","(+/-1,445)"
