Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"700,007","(+/-10,452)"
Sex and Age,Male,"346,215","(+/-6,994)"
Sex and Age,Female,"353,792","(+/-5,870)"
Sex and Age,Under 5 years,"34,611","(+/-2,035)"
Sex and Age,5 to 9 years,"32,663","(+/-3,146)"
Sex and Age,10 to 14 years,"41,193","(+/-3,164)"
Sex and Age,15 to 19 years,"42,253","(+/-2,591)"
Sex and Age,20 to 24 years,"37,817","(+/-2,915)"
Sex and Age,25 to 34 years,"109,802","(+/-4,264)"
Sex and Age,35 to 44 years,"117,942","(+/-4,018)"
Sex and Age,45 to 54 years,"95,590","(+/-3,862)"
Sex and Age,55 to 59 years,"39,294","(+/-2,980)"
Sex and Age,60 to 64 years,"37,299","(+/-3,152)"
Sex and Age,65 to 74 years,"68,709","(+/-3,312)"
Sex and Age,75 to 84 years,"31,644","(+/-2,624)"
Sex and Age,85 years and over,"11,190","(+/-2,123)"
Sex and Age,Median age (years),38.9,(+/-0.6)
Sex and Age,18 years and over,"567,813","(+/-8,277)"
Sex and Age,65 years and over,"111,543","(+/-4,032)"
Race,Total population,"700,007","(+/-10,452)"
Race,One race,"606,527","(+/-12,955)"
Race,White,"452,842","(+/-10,175)"
Race,Black or African American,"37,951","(+/-3,953)"
Race,American Indian and Alaska Native,"7,135","(+/-2,928)"
Race,Asian,"58,180","(+/-4,242)"
Race,Native Hawaiian and Other Pacific Islander,"5,548","(+/-1,052)"
Race,Some other race,"44,871","(+/-6,281)"
Race,Two or more races,"93,480","(+/-9,399)"
Hispanic or Latino and Race,Total population,"700,007","(+/-10,452)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"112,034","(+/-4,831)"
Hispanic or Latino and Race,Mexican,"82,798","(+/-6,515)"
Hispanic or Latino and Race,Puerto Rican,"1,692",(+/-861)
Hispanic or Latino and Race,Cuban,"5,363","(+/-2,988)"
Hispanic or Latino and Race,Other Hispanic or Latino,"22,181","(+/-4,693)"
Hispanic or Latino and Race,Not Hispanic or Latino,"587,973","(+/-9,946)"
Place of Birth,Total population,"700,007","(+/-10,452)"
Place of Birth,Native,"598,617","(+/-12,143)"
Place of Birth,Born in United States,"585,108","(+/-12,255)"
Place of Birth,State of residence,"305,372","(+/-11,170)"
Place of Birth,Different state,"279,736","(+/-9,814)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","13,509","(+/-2,891)"
Place of Birth,Foreign-born,"101,390","(+/-6,986)"
Ancestry,Total population,"700,007","(+/-10,452)"
Ancestry,American,"24,543","(+/-4,615)"
Ancestry,Arab,"4,215","(+/-1,959)"
Ancestry,Czech,"2,558","(+/-1,055)"
Ancestry,Danish,"3,778","(+/-1,307)"
Ancestry,Dutch,"12,965","(+/-3,010)"
Ancestry,English,"74,033","(+/-5,872)"
Ancestry,French (except Basque),"15,067","(+/-2,748)"
Ancestry,French Canadian,"1,615",(+/-606)
Ancestry,German,"91,286","(+/-6,714)"
Ancestry,Greek,"2,166",(+/-800)
Ancestry,Hungarian,"2,923",(+/-967)
Ancestry,Irish,"72,879","(+/-5,573)"
Ancestry,Italian,"22,782","(+/-2,963)"
Ancestry,Lithuanian,"1,376",(+/-548)
Ancestry,Norwegian,"16,900","(+/-2,402)"
Ancestry,Polish,"11,305","(+/-2,188)"
Ancestry,Portuguese,"2,625","(+/-1,015)"
Ancestry,Russian,"5,734","(+/-1,479)"
Ancestry,Scotch-Irish,"5,051","(+/-1,203)"
Ancestry,Scottish,"23,650","(+/-3,559)"
Ancestry,Slovak,373,(+/-268)
Ancestry,Subsaharan African,"11,337","(+/-4,062)"
Ancestry,Swedish,"14,160","(+/-2,399)"
Ancestry,Swiss,"3,726","(+/-1,507)"
Ancestry,Ukrainian,"11,570","(+/-4,650)"
Ancestry,Welsh,"5,169","(+/-1,388)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,764","(+/-1,418)"
Veteran Status,Civilian population 18 years and over,"567,099","(+/-8,216)"
Veteran Status,Civilian veterans,"24,930","(+/-2,719)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"694,725","(+/-10,374)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"109,297","(+/-7,243)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"132,011","(+/-4,410)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,649","(+/-1,523)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"453,941","(+/-7,442)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"64,044","(+/-5,689)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"108,773","(+/-4,006)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,604","(+/-3,389)"
Residence 1 Year Ago,Population 1 year and over,"693,972","(+/-10,571)"
Residence 1 Year Ago,Same house,"599,868","(+/-13,062)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"94,104","(+/-8,500)"
Residence 1 Year Ago,Different house in the U.S.,"89,809","(+/-8,246)"
Residence 1 Year Ago,Same county,"53,932","(+/-6,657)"
Residence 1 Year Ago,Different county,"35,877","(+/-4,386)"
Residence 1 Year Ago,Same state,"14,966","(+/-2,250)"
Residence 1 Year Ago,Different state,"20,911","(+/-4,027)"
Residence 1 Year Ago,Abroad,"4,295","(+/-2,055)"
