Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"759,734","(+/-12,934)"
Sex and Age,Male,"373,179","(+/-6,830)"
Sex and Age,Female,"386,555","(+/-7,735)"
Sex and Age,Under 5 years,"39,401","(+/-2,793)"
Sex and Age,5 to 9 years,"41,877","(+/-3,479)"
Sex and Age,10 to 14 years,"47,451","(+/-3,020)"
Sex and Age,15 to 19 years,"43,866","(+/-1,874)"
Sex and Age,20 to 24 years,"45,266","(+/-2,591)"
Sex and Age,25 to 34 years,"98,840","(+/-3,384)"
Sex and Age,35 to 44 years,"100,807","(+/-3,637)"
Sex and Age,45 to 54 years,"97,434","(+/-3,054)"
Sex and Age,55 to 59 years,"48,418","(+/-3,589)"
Sex and Age,60 to 64 years,"53,933","(+/-3,808)"
Sex and Age,65 to 74 years,"81,675","(+/-3,045)"
Sex and Age,75 to 84 years,"42,512","(+/-2,507)"
Sex and Age,85 years and over,"18,254","(+/-2,117)"
Sex and Age,Median age (years),41.0,(+/-0.7)
Sex and Age,18 years and over,"603,702","(+/-10,001)"
Sex and Age,65 years and over,"142,441","(+/-4,028)"
Race,Total population,"759,734","(+/-12,934)"
Race,One race,"689,677","(+/-14,602)"
Race,White,"402,785","(+/-10,111)"
Race,Black or African American,"51,590","(+/-4,106)"
Race,American Indian and Alaska Native,"4,005","(+/-2,395)"
Race,Asian,"157,257","(+/-8,243)"
Race,Native Hawaiian and Other Pacific Islander,23,(+/-17)
Race,Some other race,"74,017","(+/-10,866)"
Race,Two or more races,"70,057","(+/-7,614)"
Hispanic or Latino and Race,Total population,"759,734","(+/-12,934)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"151,811","(+/-9,375)"
Hispanic or Latino and Race,Mexican,"38,890","(+/-8,375)"
Hispanic or Latino and Race,Puerto Rican,"46,804","(+/-6,516)"
Hispanic or Latino and Race,Cuban,"3,777","(+/-2,359)"
Hispanic or Latino and Race,Other Hispanic or Latino,"62,340","(+/-9,248)"
Hispanic or Latino and Race,Not Hispanic or Latino,"607,923","(+/-11,010)"
Place of Birth,Total population,"759,734","(+/-12,934)"
Place of Birth,Native,"498,816","(+/-12,462)"
Place of Birth,Born in United States,"482,132","(+/-11,997)"
Place of Birth,State of residence,"444,719","(+/-11,847)"
Place of Birth,Different state,"37,413","(+/-3,748)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","16,684","(+/-2,627)"
Place of Birth,Foreign-born,"260,918","(+/-12,242)"
Ancestry,Total population,"759,734","(+/-12,934)"
Ancestry,American,"35,518","(+/-6,188)"
Ancestry,Arab,"27,816","(+/-5,357)"
Ancestry,Czech,"1,198",(+/-763)
Ancestry,Danish,511,(+/-507)
Ancestry,Dutch,774,(+/-377)
Ancestry,English,"8,439","(+/-2,015)"
Ancestry,French (except Basque),"2,610",(+/-943)
Ancestry,French Canadian,445,(+/-281)
Ancestry,German,"17,390","(+/-2,849)"
Ancestry,Greek,"10,730","(+/-3,238)"
Ancestry,Hungarian,"3,236","(+/-1,983)"
Ancestry,Irish,"49,508","(+/-4,798)"
Ancestry,Italian,"144,199","(+/-10,523)"
Ancestry,Lithuanian,"1,345",(+/-826)
Ancestry,Norwegian,"5,146","(+/-2,028)"
Ancestry,Polish,"18,988","(+/-4,507)"
Ancestry,Portuguese,786,(+/-514)
Ancestry,Russian,"17,554","(+/-4,579)"
Ancestry,Scotch-Irish,"1,438",(+/-895)
Ancestry,Scottish,"2,558","(+/-1,146)"
Ancestry,Slovak,543,(+/-451)
Ancestry,Subsaharan African,"9,885","(+/-3,207)"
Ancestry,Swedish,"1,901","(+/-1,105)"
Ancestry,Swiss,309,(+/-464)
Ancestry,Ukrainian,"12,429","(+/-3,750)"
Ancestry,Welsh,39,(+/-68)
Ancestry,West Indian (excluding Hispanic origin groups),"8,493","(+/-2,496)"
Veteran Status,Civilian population 18 years and over,"603,184","(+/-10,011)"
Veteran Status,Civilian veterans,"15,490","(+/-2,106)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"754,820","(+/-12,940)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"95,649","(+/-5,867)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"155,982","(+/-6,472)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,385","(+/-1,623)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"459,490","(+/-9,146)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,873","(+/-3,865)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"139,348","(+/-4,070)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"47,391","(+/-3,985)"
Residence 1 Year Ago,Population 1 year and over,"752,202","(+/-12,780)"
Residence 1 Year Ago,Same house,"702,735","(+/-14,480)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"49,467","(+/-6,340)"
Residence 1 Year Ago,Different house in the U.S.,"42,461","(+/-5,739)"
Residence 1 Year Ago,Same county,"24,785","(+/-3,890)"
Residence 1 Year Ago,Different county,"17,676","(+/-4,182)"
Residence 1 Year Ago,Same state,"14,582","(+/-4,198)"
Residence 1 Year Ago,Different state,"3,094",(+/-790)
Residence 1 Year Ago,Abroad,"7,006","(+/-2,650)"
