Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"760,512","(+/-3,019)"
Sex and Age,Male,"374,527","(+/-2,065)"
Sex and Age,Female,"385,985","(+/-2,152)"
Sex and Age,Under 5 years,"40,978",(+/-997)
Sex and Age,5 to 9 years,"48,988","(+/-3,287)"
Sex and Age,10 to 14 years,"46,094","(+/-3,140)"
Sex and Age,15 to 19 years,"50,659","(+/-1,496)"
Sex and Age,20 to 24 years,"44,267","(+/-1,114)"
Sex and Age,25 to 34 years,"94,669","(+/-2,037)"
Sex and Age,35 to 44 years,"98,782","(+/-1,655)"
Sex and Age,45 to 54 years,"96,045","(+/-1,890)"
Sex and Age,55 to 59 years,"45,243","(+/-2,693)"
Sex and Age,60 to 64 years,"48,827","(+/-2,812)"
Sex and Age,65 to 74 years,"88,548","(+/-1,230)"
Sex and Age,75 to 84 years,"42,683","(+/-2,070)"
Sex and Age,85 years and over,"14,729","(+/-1,679)"
Sex and Age,Median age (years),40.7,(+/-0.5)
Sex and Age,18 years and over,"592,323","(+/-2,404)"
Sex and Age,65 years and over,"145,960","(+/-1,527)"
Race,Total population,"760,512","(+/-3,019)"
Race,One race,"680,282","(+/-7,635)"
Race,White,"480,280","(+/-5,744)"
Race,Black or African American,"136,785","(+/-3,750)"
Race,American Indian and Alaska Native,"4,667","(+/-1,947)"
Race,Asian,"12,053","(+/-1,153)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-211)
Race,Some other race,"46,497","(+/-5,341)"
Race,Two or more races,"80,230","(+/-7,268)"
Hispanic or Latino and Race,Total population,"760,512","(+/-3,019)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"137,876","(+/-1,196)"
Hispanic or Latino and Race,Mexican,"101,452","(+/-5,820)"
Hispanic or Latino and Race,Puerto Rican,"19,457","(+/-4,495)"
Hispanic or Latino and Race,Cuban,"1,030",(+/-771)
Hispanic or Latino and Race,Other Hispanic or Latino,"15,937","(+/-3,882)"
Hispanic or Latino and Race,Not Hispanic or Latino,"622,636","(+/-2,815)"
Place of Birth,Total population,"760,512","(+/-3,019)"
Place of Birth,Native,"709,075","(+/-5,619)"
Place of Birth,Born in United States,"702,527","(+/-5,816)"
Place of Birth,State of residence,"438,066","(+/-10,976)"
Place of Birth,Different state,"264,461","(+/-9,895)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,548","(+/-1,448)"
Place of Birth,Foreign-born,"51,437","(+/-4,971)"
Ancestry,Total population,"760,512","(+/-3,019)"
Ancestry,American,"31,282","(+/-5,839)"
Ancestry,Arab,"4,045","(+/-2,752)"
Ancestry,Czech,"2,744",(+/-903)
Ancestry,Danish,985,(+/-484)
Ancestry,Dutch,"16,876","(+/-2,804)"
Ancestry,English,"47,037","(+/-4,646)"
Ancestry,French (except Basque),"7,773","(+/-1,506)"
Ancestry,French Canadian,"1,820","(+/-1,156)"
Ancestry,German,"104,652","(+/-7,437)"
Ancestry,Greek,"7,595","(+/-2,809)"
Ancestry,Hungarian,"7,244","(+/-1,882)"
Ancestry,Irish,"88,776","(+/-6,805)"
Ancestry,Italian,"34,369","(+/-4,167)"
Ancestry,Lithuanian,"2,978","(+/-1,038)"
Ancestry,Norwegian,"4,167","(+/-1,105)"
Ancestry,Polish,"60,633","(+/-6,322)"
Ancestry,Portuguese,161,(+/-280)
Ancestry,Russian,"2,356",(+/-802)
Ancestry,Scotch-Irish,"3,366","(+/-1,202)"
Ancestry,Scottish,"13,370","(+/-3,175)"
Ancestry,Slovak,"7,843","(+/-1,914)"
Ancestry,Subsaharan African,"5,068","(+/-2,006)"
Ancestry,Swedish,"12,186","(+/-2,546)"
Ancestry,Swiss,672,(+/-445)
Ancestry,Ukrainian,"1,849",(+/-855)
Ancestry,Welsh,"2,997","(+/-1,470)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,900","(+/-1,305)"
Veteran Status,Civilian population 18 years and over,"591,812","(+/-2,613)"
Veteran Status,Civilian veterans,"33,226","(+/-3,042)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"748,389","(+/-3,187)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"100,929","(+/-4,790)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"167,991","(+/-1,634)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,256","(+/-1,400)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"438,026","(+/-2,448)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,543","(+/-3,502)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"142,372","(+/-1,599)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,130","(+/-2,597)"
Residence 1 Year Ago,Population 1 year and over,"754,885","(+/-3,254)"
Residence 1 Year Ago,Same house,"684,988","(+/-7,273)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"69,897","(+/-6,293)"
Residence 1 Year Ago,Different house in the U.S.,"68,359","(+/-5,999)"
Residence 1 Year Ago,Same county,"32,170","(+/-4,589)"
Residence 1 Year Ago,Different county,"36,189","(+/-4,828)"
Residence 1 Year Ago,Same state,"17,518","(+/-3,861)"
Residence 1 Year Ago,Different state,"18,671","(+/-3,267)"
Residence 1 Year Ago,Abroad,"1,538",(+/-870)
