Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"827,396","(+/-3,267)"
Sex and Age,Male,"408,512","(+/-1,970)"
Sex and Age,Female,"418,884","(+/-2,007)"
Sex and Age,Under 5 years,"51,628",(+/-708)
Sex and Age,5 to 9 years,"54,271","(+/-2,115)"
Sex and Age,10 to 14 years,"59,151","(+/-2,165)"
Sex and Age,15 to 19 years,"57,521","(+/-1,130)"
Sex and Age,20 to 24 years,"53,205","(+/-1,036)"
Sex and Age,25 to 34 years,"116,368","(+/-1,268)"
Sex and Age,35 to 44 years,"114,246","(+/-1,372)"
Sex and Age,45 to 54 years,"97,016","(+/-1,208)"
Sex and Age,55 to 59 years,"45,072","(+/-1,885)"
Sex and Age,60 to 64 years,"46,169","(+/-1,848)"
Sex and Age,65 to 74 years,"78,656",(+/-868)
Sex and Age,75 to 84 years,"41,012","(+/-1,294)"
Sex and Age,85 years and over,"13,081","(+/-1,148)"
Sex and Age,Median age (years),37.1,(+/-0.3)
Sex and Age,18 years and over,"626,398","(+/-2,306)"
Sex and Age,65 years and over,"132,749","(+/-1,212)"
Race,Total population,"827,396","(+/-3,267)"
Race,One race,"686,090","(+/-7,106)"
Race,White,"504,628","(+/-4,656)"
Race,Black or African American,"65,818","(+/-3,218)"
Race,American Indian and Alaska Native,"42,627","(+/-3,103)"
Race,Asian,"30,653","(+/-1,807)"
Race,Native Hawaiian and Other Pacific Islander,"1,602",(+/-497)
Race,Some other race,"40,762","(+/-4,129)"
Race,Two or more races,"141,306","(+/-6,217)"
Hispanic or Latino and Race,Total population,"827,396","(+/-3,267)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"129,447","(+/-1,308)"
Hispanic or Latino and Race,Mexican,"87,116","(+/-4,792)"
Hispanic or Latino and Race,Puerto Rican,"7,452","(+/-2,132)"
Hispanic or Latino and Race,Cuban,"2,548","(+/-1,434)"
Hispanic or Latino and Race,Other Hispanic or Latino,"32,331","(+/-3,997)"
Hispanic or Latino and Race,Not Hispanic or Latino,"697,949","(+/-3,094)"
Place of Birth,Total population,"827,396","(+/-3,267)"
Place of Birth,Native,"748,278","(+/-5,364)"
Place of Birth,Born in United States,"738,311","(+/-5,432)"
Place of Birth,State of residence,"469,319","(+/-7,458)"
Place of Birth,Different state,"268,992","(+/-6,531)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,967","(+/-1,868)"
Place of Birth,Foreign-born,"79,118","(+/-4,195)"
Ancestry,Total population,"827,396","(+/-3,267)"
Ancestry,American,"42,894","(+/-4,604)"
Ancestry,Arab,"3,292","(+/-1,252)"
Ancestry,Czech,"2,558",(+/-872)
Ancestry,Danish,"1,214",(+/-551)
Ancestry,Dutch,"6,843","(+/-1,237)"
Ancestry,English,"96,340","(+/-5,125)"
Ancestry,French (except Basque),"12,840","(+/-1,597)"
Ancestry,French Canadian,"1,326",(+/-526)
Ancestry,German,"97,964","(+/-5,121)"
Ancestry,Greek,"1,366",(+/-658)
Ancestry,Hungarian,"2,190",(+/-943)
Ancestry,Irish,"87,343","(+/-5,105)"
Ancestry,Italian,"18,515","(+/-2,353)"
Ancestry,Lithuanian,460,(+/-250)
Ancestry,Norwegian,"5,598","(+/-1,313)"
Ancestry,Polish,"6,640","(+/-1,301)"
Ancestry,Portuguese,"1,992","(+/-1,121)"
Ancestry,Russian,"2,746",(+/-800)
Ancestry,Scotch-Irish,"9,671","(+/-1,722)"
Ancestry,Scottish,"22,199","(+/-2,445)"
Ancestry,Slovak,811,(+/-508)
Ancestry,Subsaharan African,"12,723","(+/-2,109)"
Ancestry,Swedish,"4,802","(+/-1,308)"
Ancestry,Swiss,"1,160",(+/-470)
Ancestry,Ukrainian,"2,534","(+/-1,157)"
Ancestry,Welsh,"5,092","(+/-1,177)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,951","(+/-1,041)"
Veteran Status,Civilian population 18 years and over,"624,984","(+/-2,383)"
Veteran Status,Civilian veterans,"40,503","(+/-2,311)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"819,293","(+/-3,314)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"126,005","(+/-4,734)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"200,907","(+/-1,652)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"13,014","(+/-1,614)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"489,907","(+/-2,560)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"66,727","(+/-3,621)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"128,479","(+/-1,220)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,264","(+/-2,712)"
Residence 1 Year Ago,Population 1 year and over,"816,501","(+/-3,521)"
Residence 1 Year Ago,Same house,"700,904","(+/-7,986)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"115,597","(+/-6,631)"
Residence 1 Year Ago,Different house in the U.S.,"109,847","(+/-6,302)"
Residence 1 Year Ago,Same county,"61,245","(+/-4,848)"
Residence 1 Year Ago,Different county,"48,602","(+/-4,419)"
Residence 1 Year Ago,Same state,"28,546","(+/-3,448)"
Residence 1 Year Ago,Different state,"20,056","(+/-3,047)"
Residence 1 Year Ago,Abroad,"5,750","(+/-1,790)"
