Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"833,838","(+/-17,024)"
Sex and Age,Male,"417,493","(+/-10,299)"
Sex and Age,Female,"416,345","(+/-10,062)"
Sex and Age,Under 5 years,"38,685","(+/-2,839)"
Sex and Age,5 to 9 years,"41,854","(+/-3,474)"
Sex and Age,10 to 14 years,"45,434","(+/-4,258)"
Sex and Age,15 to 19 years,"45,249","(+/-4,057)"
Sex and Age,20 to 24 years,"50,215","(+/-5,128)"
Sex and Age,25 to 34 years,"101,883","(+/-5,457)"
Sex and Age,35 to 44 years,"101,741","(+/-4,750)"
Sex and Age,45 to 54 years,"87,468","(+/-4,742)"
Sex and Age,55 to 59 years,"41,994","(+/-2,970)"
Sex and Age,60 to 64 years,"54,322","(+/-3,514)"
Sex and Age,65 to 74 years,"119,370","(+/-3,728)"
Sex and Age,75 to 84 years,"85,490","(+/-3,717)"
Sex and Age,85 years and over,"20,133","(+/-2,419)"
Sex and Age,Median age (years),44.1,(+/-0.7)
Sex and Age,18 years and over,"680,747","(+/-12,469)"
Sex and Age,65 years and over,"224,993","(+/-5,174)"
Race,Total population,"833,838","(+/-17,024)"
Race,One race,"679,555","(+/-16,854)"
Race,White,"554,054","(+/-13,644)"
Race,Black or African American,"35,487","(+/-5,959)"
Race,American Indian and Alaska Native,"13,063","(+/-3,742)"
Race,Asian,"26,914","(+/-2,734)"
Race,Native Hawaiian and Other Pacific Islander,"2,149","(+/-1,069)"
Race,Some other race,"47,888","(+/-7,727)"
Race,Two or more races,"154,283","(+/-11,959)"
Hispanic or Latino and Race,Total population,"833,838","(+/-17,024)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"223,135","(+/-12,647)"
Hispanic or Latino and Race,Mexican,"186,553","(+/-12,066)"
Hispanic or Latino and Race,Puerto Rican,"7,377","(+/-2,412)"
Hispanic or Latino and Race,Cuban,"2,000","(+/-1,143)"
Hispanic or Latino and Race,Other Hispanic or Latino,"27,205","(+/-6,359)"
Hispanic or Latino and Race,Not Hispanic or Latino,"610,703","(+/-12,813)"
Place of Birth,Total population,"833,838","(+/-17,024)"
Place of Birth,Native,"748,645","(+/-16,939)"
Place of Birth,Born in United States,"734,207","(+/-16,656)"
Place of Birth,State of residence,"310,334","(+/-13,476)"
Place of Birth,Different state,"423,873","(+/-12,369)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","14,438","(+/-2,737)"
Place of Birth,Foreign-born,"85,193","(+/-6,714)"
Ancestry,Total population,"833,838","(+/-17,024)"
Ancestry,American,"39,895","(+/-4,747)"
Ancestry,Arab,"3,988","(+/-1,391)"
Ancestry,Czech,"2,700",(+/-812)
Ancestry,Danish,"3,587","(+/-1,051)"
Ancestry,Dutch,"8,707","(+/-1,692)"
Ancestry,English,"107,120","(+/-7,691)"
Ancestry,French (except Basque),"16,352","(+/-2,427)"
Ancestry,French Canadian,"3,550","(+/-1,016)"
Ancestry,German,"121,934","(+/-8,105)"
Ancestry,Greek,"2,172",(+/-705)
Ancestry,Hungarian,"4,088","(+/-1,319)"
Ancestry,Irish,"88,127","(+/-6,961)"
Ancestry,Italian,"33,790","(+/-4,489)"
Ancestry,Lithuanian,"1,137",(+/-757)
Ancestry,Norwegian,"14,035","(+/-2,464)"
Ancestry,Polish,"20,795","(+/-3,073)"
Ancestry,Portuguese,"1,799","(+/-1,039)"
Ancestry,Russian,"5,671","(+/-1,786)"
Ancestry,Scotch-Irish,"8,409","(+/-1,508)"
Ancestry,Scottish,"23,238","(+/-3,473)"
Ancestry,Slovak,887,(+/-549)
Ancestry,Subsaharan African,"12,591","(+/-5,036)"
Ancestry,Swedish,"12,697","(+/-2,245)"
Ancestry,Swiss,"2,570",(+/-884)
Ancestry,Ukrainian,"2,976",(+/-921)
Ancestry,Welsh,"6,325","(+/-2,135)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,008","(+/-1,657)"
Veteran Status,Civilian population 18 years and over,"671,898","(+/-12,174)"
Veteran Status,Civilian veterans,"76,457","(+/-4,301)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"812,528","(+/-16,892)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"128,416","(+/-7,067)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"152,839","(+/-7,651)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,764","(+/-1,646)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"438,332","(+/-11,164)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,836","(+/-4,627)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"221,357","(+/-5,130)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,816","(+/-4,164)"
Residence 1 Year Ago,Population 1 year and over,"827,264","(+/-16,941)"
Residence 1 Year Ago,Same house,"722,606","(+/-17,965)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"104,658","(+/-9,684)"
Residence 1 Year Ago,Different house in the U.S.,"99,231","(+/-9,558)"
Residence 1 Year Ago,Same county,"57,363","(+/-6,101)"
Residence 1 Year Ago,Different county,"41,868","(+/-6,739)"
Residence 1 Year Ago,Same state,"11,820","(+/-2,774)"
Residence 1 Year Ago,Different state,"30,048","(+/-6,008)"
Residence 1 Year Ago,Abroad,"5,427","(+/-2,172)"
