Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"734,950","(+/-9,210)"
Sex and Age,Male,"351,963","(+/-6,664)"
Sex and Age,Female,"382,987","(+/-6,153)"
Sex and Age,Under 5 years,"37,812","(+/-2,921)"
Sex and Age,5 to 9 years,"38,856","(+/-3,129)"
Sex and Age,10 to 14 years,"41,142","(+/-3,367)"
Sex and Age,15 to 19 years,"47,694","(+/-2,901)"
Sex and Age,20 to 24 years,"48,230","(+/-3,055)"
Sex and Age,25 to 34 years,"100,185","(+/-4,713)"
Sex and Age,35 to 44 years,"99,812","(+/-4,136)"
Sex and Age,45 to 54 years,"85,606","(+/-4,807)"
Sex and Age,55 to 59 years,"45,933","(+/-3,341)"
Sex and Age,60 to 64 years,"48,507","(+/-3,215)"
Sex and Age,65 to 74 years,"79,035","(+/-3,659)"
Sex and Age,75 to 84 years,"43,343","(+/-3,159)"
Sex and Age,85 years and over,"18,795","(+/-2,100)"
Sex and Age,Median age (years),40.1,(+/-0.7)
Sex and Age,18 years and over,"589,419","(+/-7,889)"
Sex and Age,65 years and over,"141,173","(+/-4,947)"
Race,Total population,"734,950","(+/-9,210)"
Race,One race,"643,756","(+/-11,236)"
Race,White,"422,401","(+/-11,688)"
Race,Black or African American,"114,067","(+/-6,741)"
Race,American Indian and Alaska Native,"2,320","(+/-1,185)"
Race,Asian,"44,197","(+/-4,009)"
Race,Native Hawaiian and Other Pacific Islander,250,(+/-328)
Race,Some other race,"60,521","(+/-8,458)"
Race,Two or more races,"91,194","(+/-8,690)"
Hispanic or Latino and Race,Total population,"734,950","(+/-9,210)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"147,806","(+/-6,639)"
Hispanic or Latino and Race,Mexican,"7,787","(+/-2,736)"
Hispanic or Latino and Race,Puerto Rican,"89,176","(+/-7,764)"
Hispanic or Latino and Race,Cuban,"1,384",(+/-796)
Hispanic or Latino and Race,Other Hispanic or Latino,"49,459","(+/-7,677)"
Hispanic or Latino and Race,Not Hispanic or Latino,"587,144","(+/-9,702)"
Place of Birth,Total population,"734,950","(+/-9,210)"
Place of Birth,Native,"611,328","(+/-11,564)"
Place of Birth,Born in United States,"575,995","(+/-11,913)"
Place of Birth,State of residence,"432,300","(+/-11,792)"
Place of Birth,Different state,"143,695","(+/-7,117)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","35,333","(+/-4,133)"
Place of Birth,Foreign-born,"123,622","(+/-7,543)"
Ancestry,Total population,"734,950","(+/-9,210)"
Ancestry,American,"26,418","(+/-3,798)"
Ancestry,Arab,"3,230","(+/-1,760)"
Ancestry,Czech,720,(+/-392)
Ancestry,Danish,"1,209",(+/-670)
Ancestry,Dutch,"3,927","(+/-1,536)"
Ancestry,English,"53,601","(+/-5,217)"
Ancestry,French (except Basque),"34,989","(+/-4,388)"
Ancestry,French Canadian,"19,163","(+/-2,644)"
Ancestry,German,"41,726","(+/-4,263)"
Ancestry,Greek,"3,123","(+/-1,151)"
Ancestry,Hungarian,"2,621",(+/-762)
Ancestry,Irish,"87,094","(+/-6,104)"
Ancestry,Italian,"96,952","(+/-6,708)"
Ancestry,Lithuanian,"6,891","(+/-2,277)"
Ancestry,Norwegian,"2,806","(+/-1,122)"
Ancestry,Polish,"47,207","(+/-4,892)"
Ancestry,Portuguese,"7,182","(+/-1,896)"
Ancestry,Russian,"6,276","(+/-1,823)"
Ancestry,Scotch-Irish,"3,166",(+/-951)
Ancestry,Scottish,"12,226","(+/-2,123)"
Ancestry,Slovak,"1,468",(+/-935)
Ancestry,Subsaharan African,"9,446","(+/-2,926)"
Ancestry,Swedish,"10,227","(+/-2,104)"
Ancestry,Swiss,"2,065","(+/-1,259)"
Ancestry,Ukrainian,"3,450","(+/-1,172)"
Ancestry,Welsh,843,(+/-424)
Ancestry,West Indian (excluding Hispanic origin groups),"43,425","(+/-7,240)"
Veteran Status,Civilian population 18 years and over,"588,594","(+/-7,889)"
Veteran Status,Civilian veterans,"25,094","(+/-2,188)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"726,974","(+/-9,243)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"90,743","(+/-5,661)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"145,477","(+/-6,146)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,902","(+/-1,752)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"445,119","(+/-7,654)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,878","(+/-3,690)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"136,378","(+/-4,963)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,963","(+/-3,497)"
Residence 1 Year Ago,Population 1 year and over,"726,967","(+/-9,210)"
Residence 1 Year Ago,Same house,"649,274","(+/-11,662)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"77,693","(+/-7,963)"
Residence 1 Year Ago,Different house in the U.S.,"70,170","(+/-7,864)"
Residence 1 Year Ago,Same county,"42,475","(+/-6,131)"
Residence 1 Year Ago,Different county,"27,695","(+/-4,336)"
Residence 1 Year Ago,Same state,"13,942","(+/-3,215)"
Residence 1 Year Ago,Different state,"13,753","(+/-2,700)"
Residence 1 Year Ago,Abroad,"7,523","(+/-2,353)"
