Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"785,367","(+/-7,132)"
Sex and Age,Male,"388,221","(+/-4,384)"
Sex and Age,Female,"397,146","(+/-4,684)"
Sex and Age,Under 5 years,"42,469","(+/-2,067)"
Sex and Age,5 to 9 years,"49,529","(+/-3,247)"
Sex and Age,10 to 14 years,"49,669","(+/-2,721)"
Sex and Age,15 to 19 years,"55,182","(+/-2,706)"
Sex and Age,20 to 24 years,"61,567","(+/-3,049)"
Sex and Age,25 to 34 years,"105,866","(+/-3,557)"
Sex and Age,35 to 44 years,"100,553","(+/-2,701)"
Sex and Age,45 to 54 years,"85,222","(+/-3,233)"
Sex and Age,55 to 59 years,"41,732","(+/-2,493)"
Sex and Age,60 to 64 years,"51,346","(+/-2,826)"
Sex and Age,65 to 74 years,"84,844","(+/-2,189)"
Sex and Age,75 to 84 years,"44,074","(+/-2,110)"
Sex and Age,85 years and over,"13,314","(+/-1,633)"
Sex and Age,Median age (years),37.7,(+/-0.6)
Sex and Age,18 years and over,"611,125","(+/-5,319)"
Sex and Age,65 years and over,"142,232","(+/-2,550)"
Race,Total population,"785,367","(+/-7,132)"
Race,One race,"709,832","(+/-8,619)"
Race,White,"602,247","(+/-8,995)"
Race,Black or African American,"57,741","(+/-3,885)"
Race,American Indian and Alaska Native,"5,812","(+/-2,415)"
Race,Asian,"21,180","(+/-1,538)"
Race,Native Hawaiian and Other Pacific Islander,506,(+/-745)
Race,Some other race,"22,346","(+/-3,662)"
Race,Two or more races,"75,535","(+/-6,387)"
Hispanic or Latino and Race,Total population,"785,367","(+/-7,132)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"74,129","(+/-2,292)"
Hispanic or Latino and Race,Mexican,"57,181","(+/-3,524)"
Hispanic or Latino and Race,Puerto Rican,"4,898","(+/-1,779)"
Hispanic or Latino and Race,Cuban,"2,488","(+/-1,329)"
Hispanic or Latino and Race,Other Hispanic or Latino,"9,562","(+/-2,388)"
Hispanic or Latino and Race,Not Hispanic or Latino,"711,238","(+/-7,007)"
Place of Birth,Total population,"785,367","(+/-7,132)"
Place of Birth,Native,"740,265","(+/-8,153)"
Place of Birth,Born in United States,"735,470","(+/-8,313)"
Place of Birth,State of residence,"577,757","(+/-9,480)"
Place of Birth,Different state,"157,713","(+/-8,268)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","4,795","(+/-1,354)"
Place of Birth,Foreign-born,"45,102","(+/-4,633)"
Ancestry,Total population,"785,367","(+/-7,132)"
Ancestry,American,"46,221","(+/-5,933)"
Ancestry,Arab,"4,753","(+/-3,192)"
Ancestry,Czech,"2,056",(+/-739)
Ancestry,Danish,"3,565","(+/-1,573)"
Ancestry,Dutch,"104,535","(+/-6,828)"
Ancestry,English,"82,009","(+/-5,671)"
Ancestry,French (except Basque),"18,658","(+/-2,549)"
Ancestry,French Canadian,"3,272",(+/-828)
Ancestry,German,"127,640","(+/-6,867)"
Ancestry,Greek,"1,279",(+/-683)
Ancestry,Hungarian,"4,345","(+/-1,229)"
Ancestry,Irish,"70,122","(+/-5,023)"
Ancestry,Italian,"21,989","(+/-3,095)"
Ancestry,Lithuanian,"1,325",(+/-516)
Ancestry,Norwegian,"6,268","(+/-1,608)"
Ancestry,Polish,"32,000","(+/-3,382)"
Ancestry,Portuguese,250,(+/-254)
Ancestry,Russian,"1,957",(+/-723)
Ancestry,Scotch-Irish,"3,760",(+/-974)
Ancestry,Scottish,"15,478","(+/-2,428)"
Ancestry,Slovak,468,(+/-250)
Ancestry,Subsaharan African,"17,104","(+/-3,311)"
Ancestry,Swedish,"9,111","(+/-1,459)"
Ancestry,Swiss,"2,223","(+/-1,552)"
Ancestry,Ukrainian,"2,021",(+/-896)
Ancestry,Welsh,"2,153",(+/-746)
Ancestry,West Indian (excluding Hispanic origin groups),561,(+/-395)
Veteran Status,Civilian population 18 years and over,"610,754","(+/-5,316)"
Veteran Status,Civilian veterans,"30,956","(+/-2,590)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"779,395","(+/-7,099)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"92,986","(+/-5,499)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"174,068","(+/-4,127)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,567","(+/-1,537)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"465,555","(+/-4,764)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,028","(+/-3,840)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"139,772","(+/-2,547)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,391","(+/-2,602)"
Residence 1 Year Ago,Population 1 year and over,"778,822","(+/-6,886)"
Residence 1 Year Ago,Same house,"698,138","(+/-9,350)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"80,684","(+/-6,867)"
Residence 1 Year Ago,Different house in the U.S.,"77,310","(+/-6,873)"
Residence 1 Year Ago,Same county,"41,735","(+/-6,216)"
Residence 1 Year Ago,Different county,"35,575","(+/-3,875)"
Residence 1 Year Ago,Same state,"24,603","(+/-3,288)"
Residence 1 Year Ago,Different state,"10,972","(+/-2,368)"
Residence 1 Year Ago,Abroad,"3,374","(+/-1,312)"
